region,market,account_type,funnel,ds,X,y,anomaly_2021,covid_year_dummy,weekday_or_weekend,Month of Ds,AOV,ROAS
North America,Canada,-,Non_Brand,2022-07-16,27.71,0.0,0,0,1,July,43.89,7.12
North America,Canada,-,Non_Brand,2022-07-17,29.529999999999998,1.0,0,0,1,July,43.89,7.12
North America,Canada,-,Non_Brand,2022-07-18,332.12,48.0,0,0,0,July,43.89,7.12
North America,Canada,-,Non_Brand,2022-07-19,176.41000000000003,41.0,0,0,0,July,43.89,7.12
North America,Canada,-,Non_Brand,2022-07-20,255.65,36.0,0,0,0,July,43.89,7.12
North America,Canada,-,Non_Brand,2022-07-21,154.07,47.0,0,0,0,July,43.89,7.12
North America,Canada,-,Non_Brand,2022-07-22,155.20999999999998,57.0,0,0,0,July,43.89,7.12
North America,Canada,-,Non_Brand,2022-07-23,53.69,0.0,0,0,1,July,43.89,7.12
North America,Canada,-,Non_Brand,2022-07-24,49.62,0.0,0,0,1,July,43.89,7.12
North America,Canada,-,Non_Brand,2022-07-25,236.48,69.0,0,0,0,July,43.89,7.12
North America,Canada,-,Non_Brand,2022-07-26,225.91000000000003,47.0,0,0,0,July,43.89,7.12
North America,Canada,-,Non_Brand,2022-07-27,149.38,56.0,0,0,0,July,43.89,7.12
North America,Canada,-,Non_Brand,2022-07-28,181.85,57.0,0,0,0,July,43.89,7.12
North America,Canada,-,Non_Brand,2022-07-29,179.26999999999998,78.0,0,0,0,July,43.89,7.12
North America,Canada,-,Non_Brand,2022-07-30,75.46,0.0,0,0,1,July,43.89,7.12
North America,Canada,-,Non_Brand,2022-07-31,49.010000000000005,0.0,0,0,1,July,43.89,7.12
North America,Canada,-,Non_Brand,2022-08-01,130.17999999999998,15.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2022-08-02,277.84000000000003,62.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2022-08-03,165.45,59.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2022-08-04,253.61,61.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2022-08-05,174.57999999999998,40.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2022-08-06,52.08,0.0,0,0,1,August,43.89,7.12
North America,Canada,-,Non_Brand,2022-08-07,46.459999999999994,2.0,0,0,1,August,43.89,7.12
North America,Canada,-,Non_Brand,2022-08-08,233.82,61.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2022-08-09,342.92,54.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2022-08-10,419.68999999999994,62.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2022-08-11,229.85999999999996,68.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2022-08-12,196.49,63.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2022-08-13,73.35,2.0,0,0,1,August,43.89,7.12
North America,Canada,-,Non_Brand,2022-08-14,64.95,7.0,0,0,1,August,43.89,7.12
North America,Canada,-,Non_Brand,2022-08-15,436.09000000000015,73.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2022-08-16,228.10999999999999,64.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2022-08-17,276.68,66.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2022-08-18,263.39,47.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2022-08-19,309.71,56.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2022-08-20,151.49,1.0,0,0,1,August,43.89,7.12
North America,Canada,-,Non_Brand,2022-08-21,140.18,0.0,0,0,1,August,43.89,7.12
North America,Canada,-,Non_Brand,2022-08-22,340.76,65.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2022-08-23,284.15000000000003,54.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2022-08-24,292.27,73.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2022-08-25,418.63000000000005,63.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2022-08-26,335.54,51.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2022-08-27,126.29,0.0,0,0,1,August,43.89,7.12
North America,Canada,-,Non_Brand,2022-08-28,129.97,2.0,0,0,1,August,43.89,7.12
North America,Canada,-,Non_Brand,2022-08-29,279.88,48.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2022-08-30,370.96999999999997,68.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2022-08-31,350.38,47.0,0,0,0,August,43.89,7.12
North America,Canada,-,Non_Brand,2022-09-01,337.81,60.0,0,0,0,September,43.89,7.12
North America,Canada,-,Non_Brand,2022-09-02,333.83000000000004,51.0,0,0,0,September,43.89,7.12
North America,Canada,-,Non_Brand,2022-09-03,160.66,8.0,0,0,1,September,43.89,7.12
North America,Canada,-,Non_Brand,2022-09-04,212.16,1.0,0,0,1,September,43.89,7.12
North America,Canada,-,Non_Brand,2022-09-05,177.73999999999998,7.0,0,0,0,September,43.89,7.12
North America,Canada,-,Non_Brand,2022-09-06,527.71,48.0,0,0,0,September,43.89,7.12
North America,Canada,-,Non_Brand,2022-09-07,468.85,58.0,0,0,0,September,43.89,7.12
North America,Canada,-,Non_Brand,2022-09-08,340.68,42.0,0,0,0,September,43.89,7.12
North America,Canada,-,Non_Brand,2022-09-09,220.11,41.0,0,0,0,September,43.89,7.12
North America,Canada,-,Non_Brand,2022-09-10,50.31,0.0,0,0,1,September,43.89,7.12
North America,Canada,-,Non_Brand,2022-09-11,69.69,0.0,0,0,1,September,43.89,7.12
North America,Canada,-,Non_Brand,2022-09-12,423.56999999999994,44.0,0,0,0,September,43.89,7.12
North America,Canada,-,Non_Brand,2022-09-13,276.99,44.0,0,0,0,September,43.89,7.12
North America,Canada,-,Non_Brand,2022-09-14,315.92,39.0,0,0,0,September,43.89,7.12
North America,Canada,-,Non_Brand,2022-09-15,446.34000000000003,53.0,0,0,0,September,43.89,7.12
North America,Canada,-,Non_Brand,2022-09-16,375.28000000000003,44.0,0,0,0,September,43.89,7.12
North America,Canada,-,Non_Brand,2022-09-17,103.08999999999999,0.0,0,0,1,September,43.89,7.12
North America,Canada,-,Non_Brand,2022-09-18,55.760000000000005,1.0,0,0,1,September,43.89,7.12
North America,Canada,-,Non_Brand,2022-09-19,671.3599999999999,45.0,0,0,0,September,43.89,7.12
North America,Canada,-,Non_Brand,2022-09-20,528.41,58.0,0,0,0,September,43.89,7.12
North America,Canada,-,Non_Brand,2022-09-21,579.43,73.0,0,0,0,September,43.89,7.12
North America,Canada,-,Non_Brand,2022-09-22,219.01,111.0,0,0,0,September,43.89,7.12
North America,Canada,-,Non_Brand,2022-09-23,280.27,71.0,0,0,0,September,43.89,7.12
North America,Canada,-,Non_Brand,2022-09-24,71.14,1.0,0,0,1,September,43.89,7.12
North America,Canada,-,Non_Brand,2022-09-25,41.61,1.0,0,0,1,September,43.89,7.12
North America,Canada,-,Non_Brand,2022-09-26,341.25,71.0,0,0,0,September,43.89,7.12
North America,Canada,-,Non_Brand,2022-09-27,342.6600000000001,48.0,0,0,0,September,43.89,7.12
North America,Canada,-,Non_Brand,2022-09-28,571.0600000000001,68.0,0,0,0,September,43.89,7.12
North America,Canada,-,Non_Brand,2022-09-29,586.47,112.0,0,0,0,September,43.89,7.12
North America,Canada,-,Non_Brand,2022-09-30,424.36,74.0,0,0,0,September,43.89,7.12
North America,Canada,-,Non_Brand,2022-10-01,158.74,0.0,0,0,1,October,43.89,7.12
North America,Canada,-,Non_Brand,2022-10-02,106.11999999999999,0.0,0,0,1,October,43.89,7.12
North America,Canada,-,Non_Brand,2022-10-03,554.81,82.0,0,0,0,October,43.89,7.12
North America,Canada,-,Non_Brand,2022-10-04,481.35,102.0,0,0,0,October,43.89,7.12
North America,Canada,-,Non_Brand,2022-10-05,351.26,103.0,0,0,0,October,43.89,7.12
North America,Canada,-,Non_Brand,2022-10-06,358.78000000000003,112.0,0,0,0,October,43.89,7.12
North America,Canada,-,Non_Brand,2022-10-07,241.26999999999998,79.0,0,0,0,October,43.89,7.12
North America,Canada,-,Non_Brand,2022-10-08,48.92,0.0,0,0,1,October,43.89,7.12
North America,Canada,-,Non_Brand,2022-10-09,48.47,2.0,0,0,1,October,43.89,7.12
North America,Canada,-,Non_Brand,2022-10-10,65.29,2.0,0,0,0,October,43.89,7.12
North America,Canada,-,Non_Brand,2022-10-11,374.94,94.0,0,0,0,October,43.89,7.12
North America,Canada,-,Non_Brand,2022-10-12,332.45,95.0,0,0,0,October,43.89,7.12
North America,Canada,-,Non_Brand,2022-10-13,365.59000000000003,133.0,0,0,0,October,43.89,7.12
North America,Canada,-,Non_Brand,2022-10-14,365.62,99.0,0,0,0,October,43.89,7.12
North America,Canada,-,Non_Brand,2022-10-15,68.07,0.0,0,0,1,October,43.89,7.12
North America,Canada,-,Non_Brand,2022-10-16,73.85,5.0,0,0,1,October,43.89,7.12
North America,Canada,-,Non_Brand,2022-10-17,524.42,110.0,0,0,0,October,43.89,7.12
North America,Canada,-,Non_Brand,2022-10-18,568.56,83.0,0,0,0,October,43.89,7.12
North America,Canada,-,Non_Brand,2022-10-19,309.24,102.0,0,0,0,October,43.89,7.12
North America,Canada,-,Non_Brand,2022-10-20,538.65,102.0,0,0,0,October,43.89,7.12
North America,Canada,-,Non_Brand,2022-10-21,231.89000000000004,58.0,0,0,0,October,43.89,7.12
North America,Canada,-,Non_Brand,2022-10-22,33.0,0.0,0,0,1,October,43.89,7.12
North America,Canada,-,Non_Brand,2022-10-23,28.740000000000002,0.0,0,0,1,October,43.89,7.12
North America,Canada,-,Non_Brand,2022-10-24,233.71,75.0,0,0,0,October,43.89,7.12
North America,Canada,-,Non_Brand,2022-10-25,271.39,87.0,0,0,0,October,43.89,7.12
North America,Canada,-,Non_Brand,2022-10-26,266.85,95.0,0,0,0,October,43.89,7.12
North America,Canada,-,Non_Brand,2022-10-27,305.53,86.0,0,0,0,October,43.89,7.12
North America,Canada,-,Non_Brand,2022-10-28,340.64,57.0,0,0,0,October,43.89,7.12
North America,Canada,-,Non_Brand,2022-10-29,57.980000000000004,6.0,0,0,1,October,43.89,7.12
North America,Canada,-,Non_Brand,2022-10-30,64.03,0.0,0,0,1,October,43.89,7.12
North America,Canada,-,Non_Brand,2022-10-31,477.31000000000006,71.0,0,0,0,October,43.89,7.12
North America,Canada,-,Non_Brand,2022-12-01,478.96000000000004,199.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2022-12-02,428.84000000000003,105.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2022-12-03,115.71000000000001,1.0,0,0,1,December,43.89,7.12
North America,Canada,-,Non_Brand,2022-12-04,87.25,3.0,0,0,1,December,43.89,7.12
North America,Canada,-,Non_Brand,2022-12-05,838.25,182.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2022-12-06,566.59,166.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2022-12-07,575.1,161.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2022-12-08,458.62,185.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2022-12-09,501.84000000000003,199.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2022-12-10,112.67,1.0,0,0,1,December,43.89,7.12
North America,Canada,-,Non_Brand,2022-12-11,79.00999999999999,4.0,0,0,1,December,43.89,7.12
North America,Canada,-,Non_Brand,2022-12-12,668.35,206.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2022-12-13,717.4200000000001,175.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2022-12-14,615.0899999999999,221.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2022-12-15,605.45,149.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2022-12-16,445.33,190.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2022-12-17,101.09,11.0,0,0,1,December,43.89,7.12
North America,Canada,-,Non_Brand,2022-12-18,88.62,11.0,0,0,1,December,43.89,7.12
North America,Canada,-,Non_Brand,2022-12-19,552.47,187.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2022-12-20,482.86,139.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2022-12-21,553.89,141.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2022-12-22,461.57000000000005,157.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2022-12-23,245.43,76.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2022-12-24,4.07,1.0,0,0,1,December,43.89,7.12
North America,Canada,-,Non_Brand,2022-12-25,0.0,0.0,0,0,1,December,43.89,7.12
North America,Canada,-,Non_Brand,2022-12-26,53.96,5.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2022-12-27,155.61,109.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2022-12-28,215.83999999999997,105.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2022-12-29,368.85,86.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2022-12-30,169.86,46.0,0,0,0,December,43.89,7.12
North America,Canada,-,Non_Brand,2022-12-31,0.0,10.0,0,0,1,December,43.89,7.12
North America,Canada,-,Non_Brand,2023-01-01,0.0,2.0,0,0,1,January,43.89,7.12
North America,Canada,-,Non_Brand,2023-01-02,126.0,13.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2023-01-03,670.3399999999999,117.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2023-01-04,684.19,92.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2023-01-05,649.56,105.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2023-01-06,472.36,128.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2023-01-07,100.71,4.0,0,0,1,January,43.89,7.12
North America,Canada,-,Non_Brand,2023-01-08,145.17,9.0,0,0,1,January,43.89,7.12
North America,Canada,-,Non_Brand,2023-01-09,547.35,151.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2023-01-10,730.23,124.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2023-01-11,603.69,139.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2023-01-12,522.1700000000001,117.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2023-01-13,463.52,137.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2023-01-14,98.09,3.0,0,0,1,January,43.89,7.12
North America,Canada,-,Non_Brand,2023-01-15,87.53,7.0,0,0,1,January,43.89,7.12
North America,Canada,-,Non_Brand,2023-01-16,770.1,119.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2023-01-17,600.26,116.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2023-01-18,556.66,162.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2023-01-19,649.5,152.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2023-01-20,627.29,124.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2023-01-21,163.19,1.0,0,0,1,January,43.89,7.12
North America,Canada,-,Non_Brand,2023-01-22,83.94,13.0,0,0,1,January,43.89,7.12
North America,Canada,-,Non_Brand,2023-01-23,620.67,141.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2023-01-24,561.73,177.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2023-01-25,686.6300000000001,177.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2023-01-26,687.67,123.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2023-01-27,611.8199999999999,112.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2023-01-28,206.56,3.0,0,0,1,January,43.89,7.12
North America,Canada,-,Non_Brand,2023-01-29,225.70999999999998,16.0,0,0,1,January,43.89,7.12
North America,Canada,-,Non_Brand,2023-01-30,890.6099999999999,97.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2023-01-31,795.14,147.0,0,0,0,January,43.89,7.12
North America,Canada,-,Non_Brand,2023-02-01,699.52,162.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2023-02-02,890.4499999999999,167.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2023-02-03,624.99,148.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2023-02-04,145.28,9.0,0,0,1,February,43.89,7.12
North America,Canada,-,Non_Brand,2023-02-05,122.69,3.0,0,0,1,February,43.89,7.12
North America,Canada,-,Non_Brand,2023-02-06,876.47,151.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2023-02-07,717.3900000000001,168.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2023-02-08,762.48,195.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2023-02-09,690.67,187.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2023-02-10,621.0899999999999,123.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2023-02-11,93.81,0.0,0,0,1,February,43.89,7.12
North America,Canada,-,Non_Brand,2023-02-12,137.48,1.0,0,0,1,February,43.89,7.12
North America,Canada,-,Non_Brand,2023-02-13,854.99,160.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2023-02-14,556.55,148.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2023-02-15,615.3399999999999,177.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2023-02-16,867.6100000000001,173.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2023-02-17,923.26,140.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2023-02-18,625.6899999999999,4.0,0,0,1,February,43.89,7.12
North America,Canada,-,Non_Brand,2023-02-19,619.91,0.0,0,0,1,February,43.89,7.12
North America,Canada,-,Non_Brand,2023-02-20,722.7,34.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2023-02-21,1161.2,195.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2023-02-22,1065.06,125.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2023-02-23,1004.7300000000001,171.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2023-02-24,946.49,151.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2023-02-25,536.64,1.0,0,0,1,February,43.89,7.12
North America,Canada,-,Non_Brand,2023-02-26,626.24,14.0,0,0,1,February,43.89,7.12
North America,Canada,-,Non_Brand,2023-02-27,1007.7200000000001,161.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2023-02-28,1097.55,150.0,0,0,0,February,43.89,7.12
North America,Canada,-,Non_Brand,2023-03-01,827.4200000000001,155.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2023-03-02,985.16,158.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2023-03-03,747.76,133.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2023-03-04,421.44,2.0,0,0,1,March,43.89,7.12
North America,Canada,-,Non_Brand,2023-03-05,453.36,2.0,0,0,1,March,43.89,7.12
North America,Canada,-,Non_Brand,2023-03-06,855.58,158.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2023-03-07,1013.4000000000001,139.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2023-03-08,964.15,149.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2023-03-09,1089.4499999999998,146.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2023-03-10,880.98,117.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2023-03-11,526.7299999999999,0.0,0,0,1,March,43.89,7.12
North America,Canada,-,Non_Brand,2023-03-12,573.34,0.0,0,0,1,March,43.89,7.12
North America,Canada,-,Non_Brand,2023-03-13,1048.8899999999999,88.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2023-03-14,691.99,98.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2023-03-15,751.3399999999999,90.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2023-03-16,552.13,120.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2023-03-17,716.21,85.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2023-03-18,471.92,0.0,0,0,1,March,43.89,7.12
North America,Canada,-,Non_Brand,2023-03-19,556.04,1.0,0,0,1,March,43.89,7.12
North America,Canada,-,Non_Brand,2023-03-20,1092.56,79.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2023-03-21,1006.5,128.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2023-03-22,1025.6000000000001,112.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2023-03-23,1046.64,93.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2023-03-24,964.49,91.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2023-03-25,547.31,2.0,0,0,1,March,43.89,7.12
North America,Canada,-,Non_Brand,2023-03-26,551.51,9.0,0,0,1,March,43.89,7.12
North America,Canada,-,Non_Brand,2023-03-27,1045.1000000000001,103.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2023-03-28,1138.02,95.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2023-03-29,1026.14,88.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2023-03-30,1287.1499999999999,95.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2023-03-31,980.16,116.0,0,0,0,March,43.89,7.12
North America,Canada,-,Non_Brand,2023-04-01,597.03,2.0,0,0,1,April,43.89,7.12
North America,Canada,-,Non_Brand,2023-04-02,427.27,0.0,0,0,1,April,43.89,7.12
North America,Canada,-,Non_Brand,2023-04-03,1144.91,54.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2023-04-04,1092.2199999999998,73.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2023-04-05,630.28,92.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2023-04-06,681.76,88.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2023-04-07,407.51,20.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2023-04-08,342.57,0.0,0,0,1,April,43.89,7.12
North America,Canada,-,Non_Brand,2023-04-09,269.23,1.0,0,0,1,April,43.89,7.12
North America,Canada,-,Non_Brand,2023-04-10,726.54,102.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2023-04-11,876.31,58.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2023-04-12,856.84,145.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2023-04-13,786.99,101.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2023-04-14,877.21,138.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2023-04-15,329.25,2.0,0,0,1,April,43.89,7.12
North America,Canada,-,Non_Brand,2023-04-16,292.09000000000003,5.0,0,0,1,April,43.89,7.12
North America,Canada,-,Non_Brand,2023-04-17,862.71,135.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2023-04-18,943.1400000000001,139.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2023-04-19,626.8,145.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2023-04-20,624.3,149.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2023-04-21,281.74,127.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2023-04-22,89.51,12.0,0,0,1,April,43.89,7.12
North America,Canada,-,Non_Brand,2023-04-23,79.66000000000001,0.0,0,0,1,April,43.89,7.12
North America,Canada,-,Non_Brand,2023-04-24,274.75,77.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2023-04-25,308.26,113.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2023-04-26,220.12000000000003,92.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2023-04-27,307.6,112.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2023-04-28,288.65000000000003,58.0,0,0,0,April,43.89,7.12
North America,Canada,-,Non_Brand,2023-04-29,147.29999999999998,1.0,0,0,1,April,43.89,7.12
North America,Canada,-,Non_Brand,2023-04-30,136.82,1.0,0,0,1,April,43.89,7.12
North America,Canada,-,Non_Brand,2023-05-01,402.73999999999995,75.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2023-05-02,305.09999999999997,78.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2023-05-03,143.01999999999998,63.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2023-05-04,172.45999999999998,77.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2023-05-05,127.27999999999999,69.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2023-05-06,88.74000000000001,0.0,0,0,1,May,43.89,7.12
North America,Canada,-,Non_Brand,2023-05-07,62.59,1.0,0,0,1,May,43.89,7.12
North America,Canada,-,Non_Brand,2023-05-08,197.89999999999998,58.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2023-05-09,160.23000000000002,77.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2023-05-10,248.36,67.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2023-05-11,312.48999999999995,76.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2023-05-12,247.01,45.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2023-05-13,76.0,0.0,0,0,1,May,43.89,7.12
North America,Canada,-,Non_Brand,2023-05-14,57.8,0.0,0,0,1,May,43.89,7.12
North America,Canada,-,Non_Brand,2023-05-15,305.98,68.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2023-05-16,314.98999999999995,63.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2023-05-17,313.09,69.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2023-05-18,335.89,74.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2023-05-19,236.07999999999998,52.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2023-05-20,83.14,0.0,0,0,1,May,43.89,7.12
North America,Canada,-,Non_Brand,2023-05-21,60.63,0.0,0,0,1,May,43.89,7.12
North America,Canada,-,Non_Brand,2023-05-22,113.76999999999998,1.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2023-05-23,278.48999999999995,78.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2023-05-24,314.41999999999996,54.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2023-05-25,157.01999999999998,65.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2023-05-26,209.79,39.0,0,0,0,May,43.89,7.12
North America,Canada,-,Non_Brand,2023-05-27,30.48,0.0,0,0,1,May,43.89,7.12
North America,Canada,-,Non_Brand,2023-05-28,53.379999999999995,0.0,0,0,1,May,43.89,7.12
North America,Canada,-,Non_Brand,2023-05-29,82.15,74.0,0,0,0,May,43.89,7.12
