Region,Market,Account_type,Funnel,WeekStart,Ds,OptimalConversionQuantity,OptimalSpendValue,Month,Year,BaseConversionQuantity,BaseSpend,SavedDate
Canada,Canada,-,Brand,2024-05-26,2024-06-01,145.0,598.53,Jun,2024,118.0,533.18,2024-06-01
Canada,Canada,-,Brand,2024-05-26,2024-06-02,167.0,598.81,Jun,2024,140.0,533.43,2024-06-01
Canada,Canada,-,Brand,2024-06-02,2024-06-03,934.0,2050.43,Jun,2024,880.0,1826.54,2024-06-01
Canada,Canada,-,Brand,2024-06-02,2024-06-04,930.0,1903.56,Jun,2024,876.0,1695.7,2024-06-01
Canada,Canada,-,Brand,2024-06-02,2024-06-05,921.0,1789.77,Jun,2024,867.0,1594.34,2024-06-01
Canada,Canada,-,Brand,2024-06-02,2024-06-06,935.0,1828.61,Jun,2024,881.0,1628.94,2024-06-01
Canada,Canada,-,Brand,2024-06-02,2024-06-07,727.0,1410.6,Jun,2024,678.0,1256.58,2024-06-01
Canada,Canada,-,Brand,2024-06-02,2024-06-08,127.0,562.34,Jun,2024,102.0,500.94,2024-06-01
Canada,Canada,-,Brand,2024-06-02,2024-06-09,144.0,560.15,Jun,2024,118.0,498.99,2024-06-01
Canada,Canada,-,Brand,2024-06-09,2024-06-10,912.0,2011.26,Jun,2024,858.0,1791.64,2024-06-01
Canada,Canada,-,Brand,2024-06-09,2024-06-11,754.0,1344.16,Jun,2024,706.0,1197.38,2024-06-01
Canada,Canada,-,Brand,2024-06-09,2024-06-12,731.0,1227.19,Jun,2024,686.0,1093.19,2024-06-01
Canada,Canada,-,Brand,2024-06-09,2024-06-13,836.0,1565.28,Jun,2024,785.0,1394.36,2024-06-01
Canada,Canada,-,Brand,2024-06-09,2024-06-14,783.0,1704.87,Jun,2024,730.0,1518.71,2024-06-01
Canada,Canada,-,Brand,2024-06-09,2024-06-15,185.0,790.14,Jun,2024,152.0,703.86,2024-06-01
Canada,Canada,-,Brand,2024-06-09,2024-06-16,134.0,621.22,Jun,2024,106.0,553.38,2024-06-01
Canada,Canada,-,Brand,2024-06-16,2024-06-17,945.0,2331.54,Jun,2024,891.0,2076.95,2024-06-01
Canada,Canada,-,Brand,2024-06-16,2024-06-18,808.0,1653.3,Jun,2024,756.0,1472.77,2024-06-01
Canada,Canada,-,Brand,2024-06-16,2024-06-19,888.0,1903.08,Jun,2024,834.0,1695.28,2024-06-01
Canada,Canada,-,Brand,2024-06-16,2024-06-20,932.0,2089.02,Jun,2024,877.0,1860.91,2024-06-01
Canada,Canada,-,Brand,2024-06-16,2024-06-21,821.0,2005.98,Jun,2024,766.0,1786.94,2024-06-01
Canada,Canada,-,Brand,2024-06-16,2024-06-22,218.0,979.18,Jun,2024,178.0,872.26,2024-06-01
Canada,Canada,-,Brand,2024-06-16,2024-06-23,202.0,892.22,Jun,2024,165.0,794.8,2024-06-01
Canada,Canada,-,Brand,2024-06-23,2024-06-24,1027.0,3119.27,Jun,2024,985.0,2778.67,2024-06-01
Canada,Canada,-,Brand,2024-06-23,2024-06-25,1069.0,3286.59,Jun,2024,1032.0,2927.72,2024-06-01
Canada,Canada,-,Brand,2024-06-23,2024-06-26,1047.0,2915.79,Jun,2024,1000.0,2597.4,2024-06-01
Canada,Canada,-,Brand,2024-06-23,2024-06-27,1038.0,2830.77,Jun,2024,990.0,2521.67,2024-06-01
Canada,Canada,-,Brand,2024-06-23,2024-06-28,277.0,444.9,Jun,2024,256.0,396.32,2024-06-01
Canada,Canada,-,Brand,2024-06-23,2024-06-29,173.0,924.91,Jun,2024,136.0,823.91,2024-06-01
Canada,Canada,-,Brand,2024-06-23,2024-06-30,199.0,943.01,Jun,2024,160.0,840.04,2024-06-01
Canada,Canada,-,Brand,2024-06-30,2024-07-01,749.0,1745.66,Jul,2024,757.0,1775.97,2024-06-01
Canada,Canada,-,Brand,2024-06-30,2024-07-02,1024.0,3012.27,Jul,2024,1030.0,3064.57,2024-06-01
Canada,Canada,-,Brand,2024-06-30,2024-07-03,962.0,2470.75,Jul,2024,970.0,2513.64,2024-06-01
Canada,Canada,-,Brand,2024-06-30,2024-07-04,787.0,1685.56,Jul,2024,795.0,1714.83,2024-06-01
Canada,Canada,-,Brand,2024-06-30,2024-07-05,696.0,1676.46,Jul,2024,704.0,1705.57,2024-06-01
Canada,Canada,-,Brand,2024-06-30,2024-07-06,107.0,781.2,Jul,2024,112.0,794.77,2024-06-01
Canada,Canada,-,Brand,2024-06-30,2024-07-07,110.0,742.06,Jul,2024,115.0,754.94,2024-06-01
Canada,Canada,-,Brand,2024-07-07,2024-07-08,812.0,2029.76,Jul,2024,820.0,2065.0,2024-06-01
Canada,Canada,-,Brand,2024-07-07,2024-07-09,798.0,1856.02,Jul,2024,806.0,1888.24,2024-06-01
Canada,Canada,-,Brand,2024-07-07,2024-07-10,684.0,1391.48,Jul,2024,692.0,1415.64,2024-06-01
Canada,Canada,-,Brand,2024-07-07,2024-07-11,738.0,1558.95,Jul,2024,746.0,1586.01,2024-06-01
Canada,Canada,-,Brand,2024-07-07,2024-07-12,605.0,1414.14,Jul,2024,613.0,1438.69,2024-06-01
Canada,Canada,-,Brand,2024-07-07,2024-07-13,116.0,846.18,Jul,2024,122.0,860.87,2024-06-01
Canada,Canada,-,Brand,2024-07-07,2024-07-14,114.0,793.42,Jul,2024,120.0,807.19,2024-06-01
Canada,Canada,-,Brand,2024-07-14,2024-07-15,702.0,1665.64,Jul,2024,710.0,1694.56,2024-06-01
Canada,Canada,-,Brand,2024-07-14,2024-07-16,723.0,1641.67,Jul,2024,731.0,1670.17,2024-06-01
Canada,Canada,-,Brand,2024-07-14,2024-07-17,690.0,1469.91,Jul,2024,697.0,1495.43,2024-06-01
Canada,Canada,-,Brand,2024-07-14,2024-07-18,701.0,1499.32,Jul,2024,708.0,1525.35,2024-06-01
Canada,Canada,-,Brand,2024-07-14,2024-07-19,640.0,1601.0,Jul,2024,648.0,1628.79,2024-06-01
Canada,Canada,-,Brand,2024-07-14,2024-07-20,56.0,742.16,Jul,2024,61.0,755.04,2024-06-01
Canada,Canada,-,Brand,2024-07-14,2024-07-21,109.0,831.82,Jul,2024,114.0,846.26,2024-06-01
Canada,Canada,-,Brand,2024-07-21,2024-07-22,773.0,2023.04,Jul,2024,781.0,2058.16,2024-06-01
Canada,Canada,-,Brand,2024-07-21,2024-07-23,672.0,1533.24,Jul,2024,680.0,1559.86,2024-06-01
Canada,Canada,-,Brand,2024-07-21,2024-07-24,707.0,1591.31,Jul,2024,715.0,1618.94,2024-06-01
Canada,Canada,-,Brand,2024-07-21,2024-07-25,691.0,1526.43,Jul,2024,699.0,1552.93,2024-06-01
Canada,Canada,-,Brand,2024-07-21,2024-07-26,587.0,1473.71,Jul,2024,595.0,1499.29,2024-06-01
Canada,Canada,-,Brand,2024-07-21,2024-07-27,81.0,842.43,Jul,2024,86.0,857.06,2024-06-01
Canada,Canada,-,Brand,2024-07-21,2024-07-28,35.0,672.52,Jul,2024,39.0,684.2,2024-06-01
Canada,Canada,-,Brand,2024-07-28,2024-07-29,585.0,1372.76,Jul,2024,592.0,1396.59,2024-06-01
Canada,Canada,-,Brand,2024-07-28,2024-07-30,687.0,1610.41,Jul,2024,695.0,1638.37,2024-06-01
Canada,Canada,-,Brand,2024-07-28,2024-07-31,690.0,1550.5,Jul,2024,697.0,1577.42,2024-06-01
Canada,Canada,-,Brand,2024-07-28,2024-08-01,766.0,1807.98,Aug,2024,713.0,1612.36,2024-06-01
Canada,Canada,-,Brand,2024-07-28,2024-08-02,677.0,1794.53,Aug,2024,624.0,1600.36,2024-06-01
Canada,Canada,-,Brand,2024-07-28,2024-08-03,82.0,841.72,Aug,2024,47.0,750.65,2024-06-01
Canada,Canada,-,Brand,2024-07-28,2024-08-04,33.0,659.84,Aug,2024,4.0,588.44,2024-06-01
Canada,Canada,-,Brand,2024-08-04,2024-08-05,651.0,1574.01,Aug,2024,600.0,1403.7,2024-06-01
Canada,Canada,-,Brand,2024-08-04,2024-08-06,893.0,2469.7,Aug,2024,840.0,2202.48,2024-06-01
Canada,Canada,-,Brand,2024-08-04,2024-08-07,850.0,2152.98,Aug,2024,796.0,1920.03,2024-06-01
Canada,Canada,-,Brand,2024-08-04,2024-08-08,755.0,1735.75,Aug,2024,702.0,1547.94,2024-06-01
Canada,Canada,-,Brand,2024-08-04,2024-08-09,680.0,1776.16,Aug,2024,627.0,1583.98,2024-06-01
Canada,Canada,-,Brand,2024-08-04,2024-08-10,185.0,1104.32,Aug,2024,143.0,984.83,2024-06-01
Canada,Canada,-,Brand,2024-08-04,2024-08-11,173.0,1010.07,Aug,2024,133.0,900.78,2024-06-01
Canada,Canada,-,Brand,2024-08-11,2024-08-12,773.0,2019.4,Aug,2024,719.0,1800.9,2024-06-01
Canada,Canada,-,Brand,2024-08-11,2024-08-13,820.0,2088.11,Aug,2024,765.0,1862.17,2024-06-01
Canada,Canada,-,Brand,2024-08-11,2024-08-14,649.0,1382.84,Aug,2024,601.0,1233.22,2024-06-01
Canada,Canada,-,Brand,2024-08-11,2024-08-15,698.0,1529.5,Aug,2024,648.0,1364.01,2024-06-01
Canada,Canada,-,Brand,2024-08-11,2024-08-16,566.0,1386.06,Aug,2024,518.0,1236.09,2024-06-01
Canada,Canada,-,Brand,2024-08-11,2024-08-17,72.0,804.87,Aug,2024,38.0,717.78,2024-06-01
Canada,Canada,-,Brand,2024-08-11,2024-08-18,82.0,782.84,Aug,2024,49.0,698.13,2024-06-01
Canada,Canada,-,Brand,2024-08-18,2024-08-19,663.0,1629.73,Aug,2024,612.0,1453.4,2024-06-01
Canada,Canada,-,Brand,2024-08-18,2024-08-20,708.0,1686.81,Aug,2024,656.0,1504.3,2024-06-01
Canada,Canada,-,Brand,2024-08-18,2024-08-21,701.0,1603.69,Aug,2024,650.0,1430.17,2024-06-01
Canada,Canada,-,Brand,2024-08-18,2024-08-22,686.0,1541.26,Aug,2024,635.0,1374.5,2024-06-01
Canada,Canada,-,Brand,2024-08-18,2024-08-23,578.0,1481.39,Aug,2024,528.0,1321.11,2024-06-01
Canada,Canada,-,Brand,2024-08-18,2024-08-24,67.0,839.83,Aug,2024,32.0,748.96,2024-06-01
Canada,Canada,-,Brand,2024-08-18,2024-08-25,46.0,739.68,Aug,2024,15.0,659.65,2024-06-01
Canada,Canada,-,Brand,2024-08-25,2024-08-26,628.0,1576.17,Aug,2024,577.0,1405.63,2024-06-01
Canada,Canada,-,Brand,2024-08-25,2024-08-27,674.0,1637.75,Aug,2024,623.0,1460.55,2024-06-01
Canada,Canada,-,Brand,2024-08-25,2024-08-28,670.0,1559.28,Aug,2024,619.0,1390.57,2024-06-01
Canada,Canada,-,Brand,2024-08-25,2024-08-29,686.0,1604.47,Aug,2024,635.0,1430.87,2024-06-01
Canada,Canada,-,Brand,2024-08-25,2024-08-30,621.0,1688.95,Aug,2024,569.0,1506.2,2024-06-01
Canada,Canada,-,Brand,2024-08-25,2024-08-31,67.0,879.11,Aug,2024,32.0,783.99,2024-06-01
Canada,Canada,-,Brand,2024-08-25,2024-09-01,44.0,762.93,Sep,2024,24.0,710.69,2024-06-01
Canada,Canada,-,Brand,2024-09-01,2024-09-02,389.0,893.37,Sep,2024,366.0,832.19,2024-06-01
Canada,Canada,-,Brand,2024-09-01,2024-09-03,876.0,2559.05,Sep,2024,845.0,2383.8,2024-06-01
Canada,Canada,-,Brand,2024-09-01,2024-09-04,875.0,2429.9,Sep,2024,842.0,2263.5,2024-06-01
Canada,Canada,-,Brand,2024-09-01,2024-09-05,739.0,1789.84,Sep,2024,706.0,1667.27,2024-06-01
Canada,Canada,-,Brand,2024-09-01,2024-09-06,663.0,1822.55,Sep,2024,630.0,1697.74,2024-06-01
Canada,Canada,-,Brand,2024-09-01,2024-09-07,0.0,501.73,Sep,2024,0.0,467.38,2024-06-01
Canada,Canada,-,Brand,2024-09-01,2024-09-08,0.0,500.6,Sep,2024,0.0,466.32,2024-06-01
Canada,Canada,-,Brand,2024-09-08,2024-09-09,685.0,1748.93,Sep,2024,652.0,1629.16,2024-06-01
Canada,Canada,-,Brand,2024-09-08,2024-09-10,927.0,2753.51,Sep,2024,898.0,2564.95,2024-06-01
Canada,Canada,-,Brand,2024-09-08,2024-09-11,876.0,2315.62,Sep,2024,843.0,2157.05,2024-06-01
Canada,Canada,-,Brand,2024-09-08,2024-09-12,673.0,1465.85,Sep,2024,642.0,1365.47,2024-06-01
Canada,Canada,-,Brand,2024-09-08,2024-09-13,433.0,987.99,Sep,2024,408.0,920.34,2024-06-01
Canada,Canada,-,Brand,2024-09-08,2024-09-14,0.0,301.75,Sep,2024,0.0,281.08,2024-06-01
Canada,Canada,-,Brand,2024-09-08,2024-09-15,0.0,279.77,Sep,2024,0.0,260.61,2024-06-01
Canada,Canada,-,Brand,2024-09-15,2024-09-16,528.0,1138.1,Sep,2024,501.0,1060.16,2024-06-01
Canada,Canada,-,Brand,2024-09-15,2024-09-17,594.0,1233.43,Sep,2024,566.0,1148.96,2024-06-01
Canada,Canada,-,Brand,2024-09-15,2024-09-18,597.0,1174.92,Sep,2024,570.0,1094.46,2024-06-01
Canada,Canada,-,Brand,2024-09-15,2024-09-19,644.0,1295.92,Sep,2024,615.0,1207.18,2024-06-01
Canada,Canada,-,Brand,2024-09-15,2024-09-20,584.0,1373.12,Sep,2024,554.0,1279.09,2024-06-01
Canada,Canada,-,Brand,2024-09-15,2024-09-21,0.0,545.71,Sep,2024,0.0,508.34,2024-06-01
Canada,Canada,-,Brand,2024-09-15,2024-09-22,0.0,493.97,Sep,2024,0.0,460.14,2024-06-01
Canada,Canada,-,Brand,2024-09-22,2024-09-23,874.0,2405.4,Sep,2024,841.0,2240.67,2024-06-01
Canada,Canada,-,Brand,2024-09-22,2024-09-24,899.0,2378.29,Sep,2024,866.0,2215.43,2024-06-01
Canada,Canada,-,Brand,2024-09-22,2024-09-25,771.0,1740.4,Sep,2024,738.0,1621.22,2024-06-01
Canada,Canada,-,Brand,2024-09-22,2024-09-26,731.0,1583.97,Sep,2024,699.0,1475.5,2024-06-01
Canada,Canada,-,Brand,2024-09-22,2024-09-27,487.0,1094.46,Sep,2024,460.0,1019.52,2024-06-01
Canada,Canada,-,Brand,2024-09-22,2024-09-28,315.0,1472.87,Sep,2024,284.0,1372.0,2024-06-01
Canada,Canada,-,Brand,2024-09-22,2024-09-29,41.0,641.56,Sep,2024,23.0,597.63,2024-06-01
Canada,Canada,-,Brand,2024-09-29,2024-09-30,729.0,1828.46,Sep,2024,696.0,1703.25,2024-06-01
Canada,Canada,-,Brand,2024-09-29,2024-10-01,696.0,1606.92,Oct,2024,744.0,1780.69,2024-06-01
Canada,Canada,-,Brand,2024-09-29,2024-10-02,755.0,1762.45,Oct,2024,803.0,1953.04,2024-06-01
Canada,Canada,-,Brand,2024-09-29,2024-10-03,746.0,1725.37,Oct,2024,794.0,1911.94,2024-06-01
Canada,Canada,-,Brand,2024-09-29,2024-10-04,724.0,1996.05,Oct,2024,772.0,2211.89,2024-06-01
Canada,Canada,-,Brand,2024-09-29,2024-10-05,148.0,1040.77,Oct,2024,186.0,1153.32,2024-06-01
Canada,Canada,-,Brand,2024-09-29,2024-10-06,110.0,889.26,Oct,2024,145.0,985.42,2024-06-01
Canada,Canada,-,Brand,2024-10-06,2024-10-07,568.0,1357.17,Oct,2024,613.0,1503.93,2024-06-01
Canada,Canada,-,Brand,2024-10-06,2024-10-08,906.0,2683.13,Oct,2024,945.0,2973.27,2024-06-01
Canada,Canada,-,Brand,2024-10-06,2024-10-09,862.0,2335.1,Oct,2024,907.0,2587.61,2024-06-01
Canada,Canada,-,Brand,2024-10-06,2024-10-10,840.0,2216.15,Oct,2024,887.0,2455.8,2024-06-01
Canada,Canada,-,Brand,2024-10-06,2024-10-11,704.0,2005.54,Oct,2024,752.0,2222.41,2024-06-01
Canada,Canada,-,Brand,2024-10-06,2024-10-12,99.0,961.89,Oct,2024,136.0,1065.9,2024-06-01
Canada,Canada,-,Brand,2024-10-06,2024-10-13,51.0,784.0,Oct,2024,83.0,868.77,2024-06-01
Canada,Canada,-,Brand,2024-10-13,2024-10-14,851.0,2625.04,Oct,2024,892.0,2908.9,2024-06-01
Canada,Canada,-,Brand,2024-10-13,2024-10-15,802.0,2202.63,Oct,2024,849.0,2440.81,2024-06-01
Canada,Canada,-,Brand,2024-10-13,2024-10-16,798.0,2100.37,Oct,2024,845.0,2327.49,2024-06-01
Canada,Canada,-,Brand,2024-10-13,2024-10-17,775.0,1986.1,Oct,2024,823.0,2200.87,2024-06-01
Canada,Canada,-,Brand,2024-10-13,2024-10-18,622.0,1732.14,Oct,2024,670.0,1919.44,2024-06-01
Canada,Canada,-,Brand,2024-10-13,2024-10-19,51.0,865.66,Oct,2024,85.0,959.27,2024-06-01
Canada,Canada,-,Brand,2024-10-13,2024-10-20,52.0,819.39,Oct,2024,85.0,908.0,2024-06-01
Canada,Canada,-,Brand,2024-10-20,2024-10-21,793.0,2371.55,Oct,2024,838.0,2628.0,2024-06-01
Canada,Canada,-,Brand,2024-10-20,2024-10-22,678.0,1749.06,Oct,2024,727.0,1938.19,2024-06-01
Canada,Canada,-,Brand,2024-10-20,2024-10-23,690.0,1729.88,Oct,2024,738.0,1916.94,2024-06-01
Canada,Canada,-,Brand,2024-10-20,2024-10-24,717.0,1829.96,Oct,2024,765.0,2027.85,2024-06-01
Canada,Canada,-,Brand,2024-10-20,2024-10-25,659.0,1964.92,Oct,2024,708.0,2177.39,2024-06-01
Canada,Canada,-,Brand,2024-10-20,2024-10-26,111.0,1103.24,Oct,2024,151.0,1222.54,2024-06-01
Canada,Canada,-,Brand,2024-10-20,2024-10-27,127.0,1105.98,Oct,2024,168.0,1225.57,2024-06-01
Canada,Canada,-,Brand,2024-10-27,2024-10-28,708.0,2110.82,Oct,2024,756.0,2339.07,2024-06-01
Canada,Canada,-,Brand,2024-10-27,2024-10-29,680.0,1887.94,Oct,2024,728.0,2092.09,2024-06-01
Canada,Canada,-,Brand,2024-10-27,2024-10-30,675.0,1817.63,Oct,2024,724.0,2014.18,2024-06-01
Canada,Canada,-,Brand,2024-10-27,2024-10-31,707.0,1952.14,Oct,2024,756.0,2163.23,2024-06-01
Canada,Canada,-,Brand,2024-10-27,2024-11-01,594.0,1873.74,Nov,2024,637.0,2051.7,2024-06-01
Canada,Canada,-,Brand,2024-10-27,2024-11-02,65.0,1097.74,Nov,2024,100.0,1201.99,2024-06-01
Canada,Canada,-,Brand,2024-10-27,2024-11-03,60.0,1043.46,Nov,2024,94.0,1142.57,2024-06-01
Canada,Canada,-,Brand,2024-11-03,2024-11-04,667.0,2135.61,Nov,2024,709.0,2338.44,2024-06-01
Canada,Canada,-,Brand,2024-11-03,2024-11-05,683.0,2094.18,Nov,2024,726.0,2293.08,2024-06-01
Canada,Canada,-,Brand,2024-11-03,2024-11-06,687.0,2045.44,Nov,2024,730.0,2239.71,2024-06-01
Canada,Canada,-,Brand,2024-11-03,2024-11-07,618.0,1759.86,Nov,2024,660.0,1927.01,2024-06-01
Canada,Canada,-,Brand,2024-11-03,2024-11-08,525.0,1748.07,Nov,2024,567.0,1914.09,2024-06-01
Canada,Canada,-,Brand,2024-11-03,2024-11-09,0.0,988.01,Nov,2024,28.0,1081.85,2024-06-01
Canada,Canada,-,Brand,2024-11-03,2024-11-10,1.0,948.81,Nov,2024,33.0,1038.93,2024-06-01
Canada,Canada,-,Brand,2024-11-10,2024-11-11,610.0,1966.38,Nov,2024,653.0,2153.14,2024-06-01
Canada,Canada,-,Brand,2024-11-10,2024-11-12,654.0,2008.71,Nov,2024,697.0,2199.49,2024-06-01
Canada,Canada,-,Brand,2024-11-10,2024-11-13,543.0,1499.13,Nov,2024,584.0,1641.51,2024-06-01
Canada,Canada,-,Brand,2024-11-10,2024-11-14,575.0,1568.0,Nov,2024,617.0,1716.92,2024-06-01
Canada,Canada,-,Brand,2024-11-10,2024-11-15,448.0,1405.63,Nov,2024,488.0,1539.13,2024-06-01
Canada,Canada,-,Brand,2024-11-10,2024-11-16,0.0,614.96,Nov,2024,0.0,673.36,2024-06-01
Canada,Canada,-,Brand,2024-11-10,2024-11-17,0.0,620.52,Nov,2024,0.0,679.46,2024-06-01
Canada,Canada,-,Brand,2024-11-17,2024-11-18,649.0,1889.75,Nov,2024,692.0,2069.23,2024-06-01
Canada,Canada,-,Brand,2024-11-17,2024-11-19,719.0,1990.61,Nov,2024,762.0,2179.67,2024-06-01
Canada,Canada,-,Brand,2024-11-17,2024-11-20,671.0,1661.0,Nov,2024,713.0,1818.75,2024-06-01
Canada,Canada,-,Brand,2024-11-17,2024-11-21,718.0,1753.38,Nov,2024,761.0,1919.91,2024-06-01
Canada,Canada,-,Brand,2024-11-17,2024-11-22,562.0,1442.57,Nov,2024,602.0,1579.58,2024-06-01
Canada,Canada,-,Brand,2024-11-17,2024-11-23,55.0,758.9,Nov,2024,82.0,830.98,2024-06-01
Canada,Canada,-,Brand,2024-11-17,2024-11-24,82.0,724.92,Nov,2024,108.0,793.77,2024-06-01
Canada,Canada,-,Brand,2024-11-24,2024-11-25,804.0,2010.44,Nov,2024,847.0,2201.39,2024-06-01
Canada,Canada,-,Brand,2024-11-24,2024-11-26,893.0,2177.99,Nov,2024,934.0,2384.85,2024-06-01
Canada,Canada,-,Brand,2024-11-24,2024-11-27,810.0,1679.76,Nov,2024,853.0,1839.3,2024-06-01
Canada,Canada,-,Brand,2024-11-24,2024-11-28,792.0,1531.29,Nov,2024,833.0,1676.73,2024-06-01
Canada,Canada,-,Brand,2024-11-24,2024-11-29,711.0,1488.7,Nov,2024,751.0,1630.09,2024-06-01
Canada,Canada,-,Brand,2024-11-24,2024-11-30,188.0,760.13,Nov,2024,215.0,832.33,2024-06-01
Canada,Canada,-,Brand,2024-11-24,2024-12-01,352.0,1115.04,Dec,2024,292.0,943.03,2024-06-01
Canada,Canada,-,Brand,2024-12-01,2024-12-02,1010.0,2415.36,Dec,2024,933.0,2042.76,2024-06-01
Canada,Canada,-,Brand,2024-12-01,2024-12-03,900.0,1738.83,Dec,2024,824.0,1470.59,2024-06-01
Canada,Canada,-,Brand,2024-12-01,2024-12-04,797.0,1291.71,Dec,2024,731.0,1092.45,2024-06-01
Canada,Canada,-,Brand,2024-12-01,2024-12-05,811.0,1296.08,Dec,2024,744.0,1096.14,2024-06-01
Canada,Canada,-,Brand,2024-12-01,2024-12-06,734.0,1314.06,Dec,2024,667.0,1111.35,2024-06-01
Canada,Canada,-,Brand,2024-12-01,2024-12-07,235.0,720.15,Dec,2024,191.0,609.06,2024-06-01
Canada,Canada,-,Brand,2024-12-01,2024-12-08,273.0,768.05,Dec,2024,227.0,649.56,2024-06-01
Canada,Canada,-,Brand,2024-12-08,2024-12-09,761.0,1304.66,Dec,2024,694.0,1103.4,2024-06-01
Canada,Canada,-,Brand,2024-12-08,2024-12-10,777.0,1275.12,Dec,2024,711.0,1078.42,2024-06-01
Canada,Canada,-,Brand,2024-12-08,2024-12-11,855.0,1487.98,Dec,2024,783.0,1258.44,2024-06-01
Canada,Canada,-,Brand,2024-12-08,2024-12-12,954.0,1870.49,Dec,2024,877.0,1581.94,2024-06-01
Canada,Canada,-,Brand,2024-12-08,2024-12-13,774.0,1569.66,Dec,2024,701.0,1327.52,2024-06-01
Canada,Canada,-,Brand,2024-12-08,2024-12-14,206.0,782.74,Dec,2024,159.0,661.99,2024-06-01
Canada,Canada,-,Brand,2024-12-08,2024-12-15,210.0,778.58,Dec,2024,163.0,658.47,2024-06-01
Canada,Canada,-,Brand,2024-12-15,2024-12-16,798.0,1708.78,Dec,2024,723.0,1445.18,2024-06-01
Canada,Canada,-,Brand,2024-12-15,2024-12-17,781.0,1599.11,Dec,2024,707.0,1352.43,2024-06-01
Canada,Canada,-,Brand,2024-12-15,2024-12-18,717.0,1380.42,Dec,2024,649.0,1167.47,2024-06-01
Canada,Canada,-,Brand,2024-12-15,2024-12-19,741.0,1505.19,Dec,2024,670.0,1272.99,2024-06-01
Canada,Canada,-,Brand,2024-12-15,2024-12-20,652.0,1562.36,Dec,2024,579.0,1321.35,2024-06-01
Canada,Canada,-,Brand,2024-12-15,2024-12-21,117.0,877.32,Dec,2024,65.0,741.98,2024-06-01
Canada,Canada,-,Brand,2024-12-15,2024-12-22,0.0,52.58,Dec,2024,0.0,44.47,2024-06-01
Canada,Canada,-,Brand,2024-12-22,2024-12-23,42.0,20.49,Dec,2024,40.0,17.33,2024-06-01
Canada,Canada,-,Brand,2024-12-22,2024-12-24,506.0,1124.89,Dec,2024,445.0,951.36,2024-06-01
Canada,Canada,-,Brand,2024-12-22,2024-12-25,596.0,1401.63,Dec,2024,527.0,1185.41,2024-06-01
Canada,Canada,-,Brand,2024-12-22,2024-12-26,610.0,1464.75,Dec,2024,540.0,1238.79,2024-06-01
Canada,Canada,-,Brand,2024-12-22,2024-12-27,577.0,1694.79,Dec,2024,502.0,1433.34,2024-06-01
Canada,Canada,-,Brand,2024-12-22,2024-12-28,95.0,1105.36,Dec,2024,34.0,934.85,2024-06-01
Canada,Canada,-,Brand,2024-12-22,2024-12-29,0.0,709.6,Dec,2024,0.0,600.13,2024-06-01
Canada,Canada,-,Brand,2024-12-29,2024-12-30,278.0,762.38,Dec,2024,232.0,644.78,2024-06-01
Canada,Canada,-,Brand,2024-12-29,2024-12-31,810.0,2618.98,Dec,2024,735.0,2214.97,2024-06-01
Canada,Canada,-,Generic,2024-05-26,2024-06-01,0.0,37.273649032258064,Jun,2024,0.0,40.35486258064516,2024-06-01
Canada,Canada,-,Generic,2024-05-26,2024-06-02,0.0,13.708328678524179,Jun,2024,0.0,14.841334705277083,2024-06-01
Canada,Canada,-,Generic,2024-06-02,2024-06-03,41.76,224.856,Jun,2024,41.76,243.44639999999998,2024-06-01
Canada,Canada,-,Generic,2024-06-02,2024-06-04,53.89909395151417,262.7219650640764,Jun,2024,53.89909395151417,284.44274426577425,2024-06-01
Canada,Canada,-,Generic,2024-06-02,2024-06-05,46.7973378237511,229.83223157725925,Jun,2024,46.7973378237511,248.8329057814129,2024-06-01
Canada,Canada,-,Generic,2024-06-02,2024-06-06,41.38439537810319,146.95816611371697,Jun,2024,41.82002059260954,159.10775334629906,2024-06-01
Canada,Canada,-,Generic,2024-06-02,2024-06-07,12.873218304576135,26.491474118529613,Jun,2024,13.034133533383336,28.681530382595632,2024-06-01
Canada,Canada,-,Generic,2024-06-02,2024-06-08,0.0,3.450433084239126,Jun,2024,0.0,3.735881453804343,2024-06-01
Canada,Canada,-,Generic,2024-06-02,2024-06-09,0.0,21.866425474515847,Jun,2024,0.0,23.676117159649287,2024-06-01
Canada,Canada,-,Generic,2024-06-09,2024-06-10,10.188037126160184,38.55542454451699,Jun,2024,10.188037126160184,41.7423341354417,2024-06-01
Canada,Canada,-,Generic,2024-06-09,2024-06-11,16.73427876567386,42.59919838286852,Jun,2024,16.908594169482964,46.12211269385048,2024-06-01
Canada,Canada,-,Generic,2024-06-09,2024-06-12,27.605386416861826,36.39261678787132,Jun,2024,27.605386416861826,39.403056822383824,2024-06-01
Canada,Canada,-,Generic,2024-06-09,2024-06-13,22.147583126132577,42.70054026718361,Jun,2024,22.147583126132577,46.230165620127266,2024-06-01
Canada,Canada,-,Generic,2024-06-09,2024-06-14,17.6,25.126199999999997,Jun,2024,17.6,27.203000000000003,2024-06-01
Canada,Canada,-,Generic,2024-06-09,2024-06-15,0.0,22.48444036697248,Jun,2024,0.0,24.34448440366972,2024-06-01
Canada,Canada,-,Generic,2024-06-09,2024-06-16,0.0,11.022697042592325,Jun,2024,0.0,11.934014433281444,2024-06-01
