,market,account_type,funnel,periods_for_acc_cal,changepoint_prior_scale,seasonality_prior_scale,holidays_prior_scale,seasonality_mode,input_mode,weekday_or_weekend,include_holiday,covid_year_exclude,covid_year_dummy,anomaly_2021,generic_cost_split,competitor_cost_split,new_confirmed,Nov_Dec_2018,Jul_Dec_2019,power,growth,MAPE,period_AE
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,na,customized,na,na,na,na,na,na,na,na,na,linear,40.71,47.4
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,na,default,na,na,na,na,na,na,additive,additive,na,logistic,99.93,99.96000000000001
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,na,customized,na,na,na,na,na,na,na,additive,na,linear,40.71,47.4
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,na,customized,na,na,na,na,na,na,na,na,na,logistic,99.93,99.96000000000001
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,na,customized,na,na,na,na,na,na,additive,na,na,linear,40.71,47.4
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,na,customized,na,na,na,na,na,na,na,additive,na,logistic,99.93,99.96000000000001
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,na,customized,na,na,na,na,na,na,additive,additive,na,linear,41.03,47.74
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,na,customized,na,na,na,na,na,na,additive,na,na,logistic,99.93,99.96000000000001
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,additive,na,na,na,na,na,na,na,na,na,na,linear,41.15,47.349999999999994
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,na,customized,na,na,na,na,na,na,additive,additive,na,logistic,99.93,99.96000000000001
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,additive,na,na,na,na,na,na,na,na,additive,na,linear,40.65,47.08
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,additive,na,na,na,na,na,na,na,na,na,na,logistic,96.57,98.0
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,additive,na,na,na,na,na,na,na,additive,na,na,linear,40.65,47.08
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,additive,na,na,na,na,na,na,na,additive,additive,na,linear,40.65,47.08
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,additive,na,na,na,na,na,na,na,na,additive,na,logistic,96.57,98.0
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,additive,na,na,na,na,na,na,na,additive,na,na,logistic,96.57,98.0
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,additive,default,na,na,na,na,na,na,na,na,na,linear,41.15,47.349999999999994
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,additive,na,na,na,na,na,na,na,additive,additive,na,logistic,96.57,98.0
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,additive,default,na,na,na,na,na,na,na,additive,na,linear,40.65,47.08
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,additive,default,na,na,na,na,na,na,na,na,na,logistic,96.57,98.0
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,additive,default,na,na,na,na,na,na,additive,na,na,linear,40.65,47.08
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,additive,default,na,na,na,na,na,na,additive,additive,na,linear,40.65,47.08
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,additive,default,na,na,na,na,na,na,na,additive,na,logistic,96.57,98.0
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,additive,default,na,na,na,na,na,na,additive,na,na,logistic,96.57,98.0
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,additive,customized,na,na,na,na,na,na,na,na,na,linear,41.15,47.349999999999994
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,additive,default,na,na,na,na,na,na,additive,additive,na,logistic,96.57,98.0
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,additive,customized,na,na,na,na,na,na,na,additive,na,linear,40.65,47.08
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,additive,customized,na,na,na,na,na,na,na,na,na,logistic,96.57,98.0
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,additive,customized,na,na,na,na,na,na,additive,na,na,linear,40.65,47.08
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,additive,customized,na,na,na,na,na,na,additive,additive,na,linear,40.65,47.08
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,additive,customized,na,na,na,na,na,na,na,additive,na,logistic,96.57,98.0
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,additive,customized,na,na,na,na,na,na,additive,na,na,logistic,96.57,98.0
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,42.49,49.1
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,additive,customized,na,na,na,na,na,na,additive,additive,na,logistic,96.57,98.0
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,multiplicative,na,na,na,na,na,na,na,na,additive,na,linear,41.48,48.26
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,99.93,99.96000000000001
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,multiplicative,na,na,na,na,na,na,na,additive,na,na,linear,41.48,48.26
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,multiplicative,na,na,na,na,na,na,na,additive,additive,na,linear,41.48,48.26
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,multiplicative,na,na,na,na,na,na,na,na,additive,na,logistic,99.93,99.96000000000001
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,multiplicative,na,na,na,na,na,na,na,additive,na,na,logistic,99.93,99.96000000000001
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,multiplicative,default,na,na,na,na,na,na,na,na,na,linear,42.49,49.1
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,multiplicative,default,na,na,na,na,na,na,na,additive,na,linear,41.48,48.26
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,multiplicative,na,na,na,na,na,na,na,additive,additive,na,logistic,99.93,99.96000000000001
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,multiplicative,default,na,na,na,na,na,na,na,na,na,logistic,99.93,99.96000000000001
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,multiplicative,default,na,na,na,na,na,na,additive,na,na,linear,41.48,48.26
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,multiplicative,default,na,na,na,na,na,na,na,additive,na,logistic,99.93,99.96000000000001
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,multiplicative,default,na,na,na,na,na,na,additive,additive,na,linear,41.48,48.26
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,multiplicative,default,na,na,na,na,na,na,additive,na,na,logistic,99.93,99.96000000000001
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,multiplicative,customized,na,na,na,na,na,na,na,na,na,linear,42.49,49.1
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,multiplicative,default,na,na,na,na,na,na,additive,additive,na,logistic,99.93,99.96000000000001
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,multiplicative,customized,na,na,na,na,na,na,na,additive,na,linear,41.48,48.26
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,multiplicative,customized,na,na,na,na,na,na,na,na,na,logistic,99.93,99.96000000000001
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,multiplicative,customized,na,na,na,na,na,na,additive,na,na,linear,41.48,48.26
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,multiplicative,customized,na,na,na,na,na,na,na,additive,na,logistic,99.93,99.96000000000001
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,multiplicative,customized,na,na,na,na,na,na,additive,additive,na,linear,41.48,48.26
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,multiplicative,customized,na,na,na,na,na,na,additive,na,na,logistic,99.93,99.96000000000001
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,na,na,na,na,na,na,na,na,na,na,na,linear,43.47,29.709999999999997
0,Mexico,-,Non_Brand,183,0.1,1.0,10.0,multiplicative,na,multiplicative,customized,na,na,na,na,na,na,additive,additive,na,logistic,99.93,99.96000000000001
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,na,na,na,na,na,na,na,na,na,additive,na,linear,43.47,29.709999999999997
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,na,na,na,na,na,na,na,na,na,na,na,logistic,97.27,97.81
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,na,na,na,na,na,na,na,na,additive,na,na,linear,43.47,29.709999999999997
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,na,na,na,na,na,na,na,na,na,additive,na,logistic,97.27,97.81
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,na,na,na,na,na,na,na,na,additive,additive,na,linear,43.28,30.06
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,na,na,na,na,na,na,na,na,additive,na,na,logistic,97.27,97.81
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,na,default,na,na,na,na,na,na,na,na,na,linear,43.47,29.709999999999997
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,na,na,na,na,na,na,na,na,additive,additive,na,logistic,97.27,97.81
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,na,default,na,na,na,na,na,na,na,na,na,logistic,97.27,97.81
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,na,default,na,na,na,na,na,na,na,additive,na,linear,43.47,29.709999999999997
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,na,default,na,na,na,na,na,na,additive,na,na,linear,43.47,29.709999999999997
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,na,default,na,na,na,na,na,na,na,additive,na,logistic,97.27,97.81
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,na,default,na,na,na,na,na,na,additive,additive,na,linear,43.28,30.06
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,na,default,na,na,na,na,na,na,additive,na,na,logistic,97.27,97.81
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,na,customized,na,na,na,na,na,na,na,na,na,linear,43.47,29.709999999999997
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,na,default,na,na,na,na,na,na,additive,additive,na,logistic,97.27,97.81
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,na,customized,na,na,na,na,na,na,na,additive,na,linear,43.47,29.709999999999997
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,na,customized,na,na,na,na,na,na,na,na,na,logistic,97.27,97.81
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,na,customized,na,na,na,na,na,na,additive,na,na,linear,43.47,29.709999999999997
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,na,customized,na,na,na,na,na,na,na,additive,na,logistic,97.27,97.81
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,na,customized,na,na,na,na,na,na,additive,additive,na,linear,43.28,30.06
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,na,customized,na,na,na,na,na,na,additive,na,na,logistic,97.27,97.81
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,additive,na,na,na,na,na,na,na,na,na,na,linear,43.34,30.0
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,na,customized,na,na,na,na,na,na,additive,additive,na,logistic,97.27,97.81
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,additive,na,na,na,na,na,na,na,na,additive,na,linear,43.39,29.86
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,additive,na,na,na,na,na,na,na,na,na,na,logistic,97.3,97.83
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,additive,na,na,na,na,na,na,na,additive,na,na,linear,43.39,29.86
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,additive,na,na,na,na,na,na,na,na,additive,na,logistic,97.3,97.83
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,additive,na,na,na,na,na,na,na,additive,additive,na,linear,43.39,29.86
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,additive,na,na,na,na,na,na,na,additive,na,na,logistic,97.3,97.83
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,additive,default,na,na,na,na,na,na,na,na,na,linear,43.34,30.0
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,additive,na,na,na,na,na,na,na,additive,additive,na,logistic,97.3,97.83
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,additive,default,na,na,na,na,na,na,na,additive,na,linear,43.39,29.86
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,additive,default,na,na,na,na,na,na,na,na,na,logistic,97.3,97.83
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,additive,default,na,na,na,na,na,na,additive,na,na,linear,43.39,29.86
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,additive,default,na,na,na,na,na,na,na,additive,na,logistic,97.3,97.83
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,additive,default,na,na,na,na,na,na,additive,additive,na,linear,43.39,29.86
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,additive,default,na,na,na,na,na,na,additive,na,na,logistic,97.3,97.83
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,additive,default,na,na,na,na,na,na,additive,additive,na,logistic,97.3,97.83
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,additive,customized,na,na,na,na,na,na,na,na,na,linear,43.34,30.0
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,additive,customized,na,na,na,na,na,na,na,additive,na,linear,43.39,29.86
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,additive,customized,na,na,na,na,na,na,na,na,na,logistic,97.3,97.83
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,additive,customized,na,na,na,na,na,na,additive,na,na,linear,43.39,29.86
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,additive,customized,na,na,na,na,na,na,additive,additive,na,linear,43.39,29.86
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,additive,customized,na,na,na,na,na,na,na,additive,na,logistic,97.3,97.83
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,additive,customized,na,na,na,na,na,na,additive,na,na,logistic,97.3,97.83
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,43.88,29.110000000000003
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,additive,customized,na,na,na,na,na,na,additive,additive,na,logistic,97.3,97.83
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,multiplicative,na,na,na,na,na,na,na,na,additive,na,linear,44.23,28.52
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,96.75,97.37
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,multiplicative,na,na,na,na,na,na,na,additive,na,na,linear,44.23,28.52
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,multiplicative,na,na,na,na,na,na,na,na,additive,na,logistic,96.75,97.37
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,multiplicative,na,na,na,na,na,na,na,additive,additive,na,linear,44.23,28.52
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,multiplicative,na,na,na,na,na,na,na,additive,na,na,logistic,96.75,97.37
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,multiplicative,default,na,na,na,na,na,na,na,na,na,linear,43.88,29.110000000000003
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,multiplicative,na,na,na,na,na,na,na,additive,additive,na,logistic,96.75,97.37
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,multiplicative,default,na,na,na,na,na,na,na,additive,na,linear,44.23,28.52
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,multiplicative,default,na,na,na,na,na,na,na,na,na,logistic,96.75,97.37
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,multiplicative,default,na,na,na,na,na,na,additive,na,na,linear,44.23,28.52
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,multiplicative,default,na,na,na,na,na,na,na,additive,na,logistic,96.75,97.37
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,multiplicative,default,na,na,na,na,na,na,additive,additive,na,linear,44.23,28.52
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,multiplicative,default,na,na,na,na,na,na,additive,na,na,logistic,96.75,97.37
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,multiplicative,customized,na,na,na,na,na,na,na,na,na,linear,43.88,29.110000000000003
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,multiplicative,default,na,na,na,na,na,na,additive,additive,na,logistic,96.75,97.37
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,multiplicative,customized,na,na,na,na,na,na,na,additive,na,linear,44.23,28.52
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,multiplicative,customized,na,na,na,na,na,na,na,na,na,logistic,96.75,97.37
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,multiplicative,customized,na,na,na,na,na,na,additive,na,na,linear,44.23,28.52
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,multiplicative,customized,na,na,na,na,na,na,na,additive,na,logistic,96.75,97.37
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,multiplicative,customized,na,na,na,na,na,na,additive,additive,na,linear,44.23,28.52
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,multiplicative,customized,na,na,na,na,na,na,additive,na,na,logistic,96.75,97.37
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,additive,na,multiplicative,customized,na,na,na,na,na,na,additive,additive,na,logistic,96.75,97.37
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,na,na,na,na,na,na,na,na,na,na,na,linear,38.8,42.199999999999996
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,na,na,na,na,na,na,na,na,na,na,na,logistic,99.9,99.94
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,na,na,na,na,na,na,na,na,na,additive,na,linear,38.8,42.199999999999996
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,na,na,na,na,na,na,na,na,additive,na,na,linear,38.8,42.199999999999996
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,na,na,na,na,na,na,na,na,na,additive,na,logistic,99.9,99.94
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,na,na,na,na,na,na,na,na,additive,na,na,logistic,99.9,99.94
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,na,na,na,na,na,na,na,na,additive,additive,na,linear,37.99,40.64
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,na,default,na,na,na,na,na,na,na,na,na,linear,38.8,42.199999999999996
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,na,na,na,na,na,na,na,na,additive,additive,na,logistic,99.9,99.94
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,na,default,na,na,na,na,na,na,na,additive,na,linear,38.8,42.199999999999996
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,na,default,na,na,na,na,na,na,na,na,na,logistic,99.9,99.94
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,na,default,na,na,na,na,na,na,additive,na,na,linear,38.8,42.199999999999996
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,na,default,na,na,na,na,na,na,na,additive,na,logistic,99.9,99.94
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,na,default,na,na,na,na,na,na,additive,additive,na,linear,37.99,40.64
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,na,default,na,na,na,na,na,na,additive,na,na,logistic,99.9,99.94
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,na,customized,na,na,na,na,na,na,na,na,na,linear,38.8,42.199999999999996
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,na,default,na,na,na,na,na,na,additive,additive,na,logistic,99.9,99.94
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,na,customized,na,na,na,na,na,na,na,additive,na,linear,38.8,42.199999999999996
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,na,customized,na,na,na,na,na,na,na,na,na,logistic,99.9,99.94
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,na,customized,na,na,na,na,na,na,additive,na,na,linear,38.8,42.199999999999996
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,na,customized,na,na,na,na,na,na,na,additive,na,logistic,99.9,99.94
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,na,customized,na,na,na,na,na,na,additive,na,na,logistic,99.9,99.94
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,na,customized,na,na,na,na,na,na,additive,additive,na,linear,37.99,40.64
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,na,customized,na,na,na,na,na,na,additive,additive,na,logistic,99.9,99.94
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,additive,na,na,na,na,na,na,na,na,na,na,linear,36.78,39.660000000000004
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,additive,na,na,na,na,na,na,na,na,additive,na,linear,39.83,40.94
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,additive,na,na,na,na,na,na,na,na,na,na,logistic,96.81,98.17
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,additive,na,na,na,na,na,na,na,na,additive,na,logistic,96.81,98.17
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,additive,na,na,na,na,na,na,na,additive,na,na,linear,39.83,40.94
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,additive,na,na,na,na,na,na,na,additive,additive,na,linear,39.83,40.94
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,additive,na,na,na,na,na,na,na,additive,na,na,logistic,96.81,98.17
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,additive,default,na,na,na,na,na,na,na,na,na,linear,36.78,39.660000000000004
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,additive,na,na,na,na,na,na,na,additive,additive,na,logistic,96.81,98.17
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,additive,default,na,na,na,na,na,na,na,additive,na,linear,39.83,40.94
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,additive,default,na,na,na,na,na,na,na,na,na,logistic,96.81,98.17
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,additive,default,na,na,na,na,na,na,additive,na,na,linear,39.83,40.94
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,additive,default,na,na,na,na,na,na,na,additive,na,logistic,96.81,98.17
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,additive,default,na,na,na,na,na,na,additive,additive,na,linear,39.83,40.94
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,additive,default,na,na,na,na,na,na,additive,na,na,logistic,96.81,98.17
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,additive,customized,na,na,na,na,na,na,na,na,na,linear,36.78,39.660000000000004
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,additive,default,na,na,na,na,na,na,additive,additive,na,logistic,96.81,98.17
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,additive,customized,na,na,na,na,na,na,na,additive,na,linear,39.83,40.94
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,additive,customized,na,na,na,na,na,na,na,na,na,logistic,96.81,98.17
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,additive,customized,na,na,na,na,na,na,na,additive,na,logistic,96.81,98.17
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,additive,customized,na,na,na,na,na,na,additive,na,na,linear,39.83,40.94
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,additive,customized,na,na,na,na,na,na,additive,na,na,logistic,96.81,98.17
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,additive,customized,na,na,na,na,na,na,additive,additive,na,linear,39.83,40.94
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,additive,customized,na,na,na,na,na,na,additive,additive,na,logistic,96.81,98.17
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,38.81,40.82
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,multiplicative,na,na,na,na,na,na,na,na,additive,na,linear,39.16,42.4
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,99.85,99.91
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,multiplicative,na,na,na,na,na,na,na,additive,na,na,linear,39.16,42.4
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,multiplicative,na,na,na,na,na,na,na,na,additive,na,logistic,99.85,99.91
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,multiplicative,na,na,na,na,na,na,na,additive,additive,na,linear,39.16,42.4
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,multiplicative,na,na,na,na,na,na,na,additive,na,na,logistic,99.85,99.91
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,multiplicative,na,na,na,na,na,na,na,additive,additive,na,logistic,99.85,99.91
0,Mexico,-,Non_Brand,183,0.5,10.0,0.01,multiplicative,na,multiplicative,default,na,na,na,na,na,na,na,additive,na,linear,39.16,42.4
