,ds,region,market,account_type,funnel,Identifier,X,y,anomaly_2021,covid_year_dummy,Covid_Year_Dummy,weekday_or_weekend,Month of Ds,new_funnel,generic_cost,competitor_cost,generic_cost_split,competitor_cost_split,Weekend,new_confirmed,floor,AOV,ROAS,cap
2243,2023-10-01,Canada,Canada,-,Brand,L,715.1299999999999,72.0,0.0,0.0,0.0,2.0,OctoberOctober,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,445.4354158790169
2244,2023-10-02,Canada,Canada,-,Brand,L,2038.1399999999996,828.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1269.503081285444
2245,2023-10-03,Canada,Canada,-,Brand,L,2130.7999999999997,901.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1327.2185255198485
2246,2023-10-04,Canada,Canada,-,Brand,L,2337.04,775.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1455.6799243856333
2247,2023-10-05,Canada,Canada,-,Brand,L,2287.86,913.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1425.0470132325142
2248,2023-10-06,Canada,Canada,-,Brand,L,2646.79,639.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1648.6149432892248
2249,2023-10-07,Canada,Canada,-,Brand,L,1380.0800000000002,51.0,0.0,0.0,0.0,2.0,OctoberOctober,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,859.6150472589793
2250,2023-10-08,Canada,Canada,-,Brand,L,1179.1699999999998,44.0,0.0,0.0,0.0,2.0,OctoberOctober,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,734.473563327032
2251,2023-10-09,Canada,Canada,-,Brand,L,1799.6299999999999,159.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1120.9415595463136
2252,2023-10-10,Canada,Canada,-,Brand,L,3557.870000000001,1015.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,2216.102391304348
2253,2023-10-11,Canada,Canada,-,Brand,L,3096.379999999999,994.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1928.6525708884683
2254,2023-10-12,Canada,Canada,-,Brand,L,2938.6499999999996,985.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1830.406758034026
2255,2023-10-13,Canada,Canada,-,Brand,L,2659.37,764.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1656.4506899810963
2256,2023-10-14,Canada,Canada,-,Brand,L,1275.4799999999998,100.0,0.0,0.0,0.0,2.0,OctoberOctober,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,794.462495274102
2257,2023-10-15,Canada,Canada,-,Brand,L,1039.5900000000001,57.0,0.0,0.0,0.0,2.0,OctoberOctober,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,647.5329017013233
2258,2023-10-16,Canada,Canada,-,Brand,L,3480.8400000000006,1085.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,2168.122457466919
2259,2023-10-17,Canada,Canada,-,Brand,L,2920.7200000000007,877.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1819.2386389413991
2260,2023-10-18,Canada,Canada,-,Brand,L,2785.1200000000003,879.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1734.7770132325143
2261,2023-10-19,Canada,Canada,-,Brand,L,2633.6000000000004,881.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1640.399243856333
2262,2023-10-20,Canada,Canada,-,Brand,L,2296.84,805.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1430.6404158790172
2263,2023-10-21,Canada,Canada,-,Brand,L,1147.8826,51.0,0.0,0.0,0.0,2.0,OctoberOctober,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,714.9854758034027
2264,2023-10-22,Canada,Canada,-,Brand,L,1086.5268,109.0,0.0,0.0,0.0,2.0,OctoberOctober,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,676.7685833648393
2265,2023-10-23,Canada,Canada,-,Brand,L,3144.7060999999994,987.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1958.753610491493
2266,2023-10-24,Canada,Canada,-,Brand,L,2319.2774,880.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1444.6160742911152
2267,2023-10-25,Canada,Canada,-,Brand,L,2293.8459999999995,859.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1428.7755330812852
2268,2023-10-26,Canada,Canada,-,Brand,L,2426.5585,914.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1511.4386120037807
2269,2023-10-27,Canada,Canada,-,Brand,L,2605.5058,766.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1622.900115500945
2270,2023-10-28,Canada,Canada,-,Brand,L,1462.9084999999998,54.0,0.0,0.0,0.0,2.0,OctoberOctober,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,911.2067121928166
2271,2023-10-29,Canada,Canada,-,Brand,L,1466.5426999999997,74.0,0.0,0.0,0.0,2.0,OctoberOctober,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,913.4703585066161
2272,2023-10-30,Canada,Canada,-,Brand,L,2798.972600000001,762.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1743.4054285444238
2273,2023-10-31,Canada,Canada,-,Brand,L,2503.4334,834.0,0.0,0.0,0.0,0.0,OctoberOctober,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1559.3219381852552
2274,2023-11-01,Canada,Canada,-,Brand,L,2410.2059000000004,808.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1501.2530133270325
2275,2023-11-02,Canada,Canada,-,Brand,L,2588.5643999999998,856.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1612.3477689981096
2276,2023-11-03,Canada,Canada,-,Brand,L,2455.1031999999996,699.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1529.2183448015119
2277,2023-11-04,Canada,Canada,-,Brand,L,1438.3280000000004,33.0,0.0,0.0,0.0,2.0,NovemberNovember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,895.8961739130438
2278,2023-11-05,Canada,Canada,-,Brand,L,1367.2157999999997,62.0,0.0,0.0,0.0,2.0,NovemberNovember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,851.6022799621927
2279,2023-11-06,Canada,Canada,-,Brand,L,2798.223600000001,841.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1742.9388964083182
2280,2023-11-07,Canada,Canada,-,Brand,L,2743.9368,883.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1709.125095652174
2281,2023-11-08,Canada,Canada,-,Brand,L,2680.0800000000004,830.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1669.3503969754254
2282,2023-11-09,Canada,Canada,-,Brand,L,2305.8899999999994,762.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1436.277419659735
2283,2023-11-10,Canada,Canada,-,Brand,L,2290.44,812.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1426.6540264650282
2284,2023-11-11,Canada,Canada,-,Brand,L,1294.56,51.0,0.0,0.0,0.0,2.0,NovemberNovember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,806.3469187145556
2285,2023-11-12,Canada,Canada,-,Brand,L,1243.1999999999998,58.0,0.0,0.0,0.0,2.0,NovemberNovember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,774.3561436672966
2286,2023-11-13,Canada,Canada,-,Brand,L,2576.4911999999995,805.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1604.827694517958
2287,2023-11-14,Canada,Canada,-,Brand,L,2631.9522000000006,988.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1639.3728731569004
2288,2023-11-15,Canada,Canada,-,Brand,L,1964.2599999999998,910.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1223.4851984877125
2289,2023-11-16,Canada,Canada,-,Brand,L,2054.4999999999995,977.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1279.6932892249524
2290,2023-11-17,Canada,Canada,-,Brand,L,1841.7504999999994,738.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1147.1772963137994
2291,2023-11-18,Canada,Canada,-,Brand,L,805.7599999999999,96.0,0.0,0.0,0.0,2.0,NovemberNovember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,501.88642722117197
2292,2023-11-19,Canada,Canada,-,Brand,L,813.0500000000002,82.0,0.0,0.0,0.0,2.0,NovemberNovember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,506.42717391304353
2293,2023-11-20,Canada,Canada,-,Brand,L,2476.0800000000004,829.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1542.284234404537
2294,2023-11-21,Canada,Canada,-,Brand,L,2608.2343000000005,859.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1624.5996254253312
2295,2023-11-22,Canada,Canada,-,Brand,L,2176.3535,864.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1355.5925864839319
2296,2023-11-23,Canada,Canada,-,Brand,L,2297.4002,720.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1430.9893495274102
2297,2023-11-24,Canada,Canada,-,Brand,L,1890.1541000000002,605.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1177.3266086011342
2298,2023-11-25,Canada,Canada,-,Brand,L,994.3630999999999,68.0,0.0,0.0,0.0,2.0,NovemberNovember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,619.3622711720226
2299,2023-11-26,Canada,Canada,-,Brand,L,949.8418999999997,101.0,0.0,0.0,0.0,2.0,NovemberNovember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,591.6312023629488
2300,2023-11-27,Canada,Canada,-,Brand,L,2634.2199999999993,949.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1640.7854253308126
2301,2023-11-28,Canada,Canada,-,Brand,L,2853.7544,886.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1777.5275516068052
2302,2023-11-29,Canada,Canada,-,Brand,L,2200.9391,955.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1370.9063014177693
2303,2023-11-30,Canada,Canada,-,Brand,L,2006.3999,815.0,0.0,0.0,0.0,0.0,NovemberNovember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1249.7330189981094
2304,2023-12-01,Canada,Canada,-,Brand,L,1950.5982000000004,723.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1214.975627410208
2305,2023-12-02,Canada,Canada,-,Brand,L,995.9794999999999,71.0,0.0,0.0,0.0,2.0,DecemberDecember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,620.369083648393
2306,2023-12-03,Canada,Canada,-,Brand,L,1128.4499999999998,130.0,0.0,0.0,0.0,2.0,DecemberDecember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,702.8814272211719
2307,2023-12-04,Canada,Canada,-,Brand,L,2444.3999999999996,968.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1522.5516068052927
2308,2023-12-05,Canada,Canada,-,Brand,L,1759.7400000000005,898.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1096.095141776938
2309,2023-12-06,Canada,Canada,-,Brand,L,1307.2394000000002,930.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,814.2445790170133
2310,2023-12-07,Canada,Canada,-,Brand,L,1311.6606000000002,896.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,816.9984266540644
2311,2023-12-08,Canada,Canada,-,Brand,L,1329.8599999999997,667.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,828.3343478260867
2312,2023-12-09,Canada,Canada,-,Brand,L,728.8100000000001,90.0,0.0,0.0,0.0,2.0,DecemberDecember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,453.95632325141776
2313,2023-12-10,Canada,Canada,-,Brand,L,777.2800000000002,108.0,0.0,0.0,0.0,2.0,DecemberDecember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,484.1469943289226
2314,2023-12-11,Canada,Canada,-,Brand,L,1320.3473999999997,943.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,822.4092028355386
2315,2023-12-12,Canada,Canada,-,Brand,L,1290.4507000000003,830.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,803.7873452741022
2316,2023-12-13,Canada,Canada,-,Brand,L,1505.8700000000003,708.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,937.9662854442346
2317,2023-12-14,Canada,Canada,-,Brand,L,1892.9825000000005,846.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1179.0883435727792
2318,2023-12-15,Canada,Canada,-,Brand,L,1588.5285999999999,773.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,989.4521241965972
2319,2023-12-16,Canada,Canada,-,Brand,L,792.1533,118.0,0.0,0.0,0.0,2.0,DecemberDecember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,493.41117646502835
2320,2023-12-17,Canada,Canada,-,Brand,L,787.9399999999998,107.0,0.0,0.0,0.0,2.0,DecemberDecember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,490.78682419659725
2321,2023-12-18,Canada,Canada,-,Brand,L,1729.3280000000004,971.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1077.1523175803404
2322,2023-12-19,Canada,Canada,-,Brand,L,1618.3380000000002,953.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1008.019604914934
2323,2023-12-20,Canada,Canada,-,Brand,L,1397.014,790.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,870.1627844990547
2324,2023-12-21,Canada,Canada,-,Brand,L,1523.2836000000004,762.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,948.812752741021
2325,2023-12-22,Canada,Canada,-,Brand,L,1581.1466999999996,506.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,984.854135444234
2326,2023-12-23,Canada,Canada,-,Brand,L,887.8699999999998,73.0,0.0,0.0,0.0,2.0,DecemberDecember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,553.0305576559545
2327,2023-12-24,Canada,Canada,-,Brand,L,53.21,56.0,0.0,0.0,0.0,2.0,DecemberDecember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,33.14309073724008
2328,2023-12-25,Canada,Canada,-,Brand,L,20.740000000000002,31.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,12.918393194706995
2329,2023-12-26,Canada,Canada,-,Brand,L,1138.42,111.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,709.0914744801513
2330,2023-12-27,Canada,Canada,-,Brand,L,1418.48,415.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,883.5333837429112
2331,2023-12-28,Canada,Canada,-,Brand,L,1482.3614000000002,398.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,923.3234051039699
2332,2023-12-29,Canada,Canada,-,Brand,L,1715.1657999999995,328.0,0.0,0.0,0.0,0.0,DecemberDecember,0,0.0,0.0,0.5,0.5,0,0,0,42.32,26.36,1068.331060680529
2333,2023-12-30,Canada,Canada,-,Brand,L,1118.6530999999998,44.0,0.0,0.0,0.0,2.0,DecemberDecember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,696.7791993383742
2334,2023-12-31,Canada,Canada,-,Brand,L,718.1313000000001,23.0,0.0,0.0,0.0,2.0,DecemberDecember,0,0.0,0.0,0.5,0.5,1,0,0,42.32,26.36,447.304845652174
2370,2017-08-10,Canada,Canada,-,Non_Brand,L,284.65999987721443,1.0,0.0,0.0,0.0,0.0,August,0,284.65999987721443,0.0,1.0,0.0,0,0,0,43.89,7.12,46.178610141849326
2371,2017-08-11,Canada,Canada,-,Non_Brand,L,261.0899975299835,1.0,0.0,0.0,0.0,0.0,August,0,261.0899975299835,0.0,1.0,0.0,0,0,0,43.89,7.12,42.35499618166969
2372,2017-08-12,Canada,Canada,-,Non_Brand,L,0.0,1.0,0.0,0.0,0.0,1.0,August,0,0.0,0.0,0.5,0.5,1,0,0,43.89,7.12,3309.8742247854957
2373,2017-08-13,0,Canada,-,Non_Brand,L,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0.5,1,0,0,43.89,7.12,3309.8742247854957
2374,2017-08-14,Canada,Canada,-,Non_Brand,L,70.3299994468689,1.0,0.0,0.0,0.0,0.0,August,0,70.3299994468689,0.0,1.0,0.0,0,0,0,43.89,7.12,11.40919562683314
2375,2017-08-15,Canada,Canada,-,Non_Brand,L,82.36000061035156,1.0,0.0,0.0,0.0,0.0,August,0,82.36000061035156,0.0,1.0,0.0,0,0,0,43.89,7.12,13.3607474218661
2376,2017-08-16,Canada,Canada,-,Non_Brand,L,67.65000176429749,1.0,0.0,0.0,0.0,0.0,August,0,67.65000176429749,0.0,1.0,0.0,0,0,0,43.89,7.12,10.974436376436502
2377,2017-08-17,Canada,Canada,-,Non_Brand,L,92.09000104665756,1.0,0.0,0.0,0.0,0.0,August,0,92.09000104665756,0.0,1.0,0.0,0,0,0,43.89,7.12,14.939184494240187
2378,2017-08-18,Canada,Canada,-,Non_Brand,L,53.5699999704957,1.0,0.0,0.0,0.0,0.0,August,0,53.5699999704957,0.0,1.0,0.0,0,0,0,43.89,7.12,8.690325809750044
2379,2017-08-19,0,Canada,-,Non_Brand,L,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0.5,1,0,0,43.89,7.12,3309.8742247854957
2380,2017-08-20,0,Canada,-,Non_Brand,L,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0.5,1,0,0,43.89,7.12,3309.8742247854957
2381,2017-08-21,Canada,Canada,-,Non_Brand,L,75.21000075340271,1.0,0.0,0.0,0.0,0.0,August,0,75.21000075340271,0.0,1.0,0.0,0,0,0,43.89,7.12,12.20084769569896
2382,2017-08-22,Canada,Canada,-,Non_Brand,L,68.86999893188477,1.0,0.0,0.0,0.0,0.0,August,0,68.86999893188477,0.0,1.0,0.0,0,0,0,43.89,7.12,11.17234888118067
2383,2017-08-23,Canada,Canada,-,Non_Brand,L,65.66999995708466,1.0,0.0,0.0,0.0,0.0,August,0,65.66999995708466,0.0,1.0,0.0,0,0,0,43.89,7.12,10.653233075744879
2384,2017-08-24,Canada,Canada,-,Non_Brand,L,78.00000166893005,1.0,0.0,0.0,0.0,0.0,August,0,78.00000166893005,0.0,1.0,0.0,0,0,0,43.89,7.12,12.653452082086627
2385,2017-08-25,Canada,Canada,-,Non_Brand,L,48.12000048160553,1.0,0.0,0.0,0.0,0.0,August,0,48.12000048160553,0.0,1.0,0.0,0,0,0,43.89,7.12,7.806206503281644
2386,2017-08-26,0,Canada,-,Non_Brand,L,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0.5,1,0,0,43.89,7.12,3309.8742247854957
2387,2017-08-27,0,Canada,-,Non_Brand,L,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0.5,1,0,0,43.89,7.12,3309.8742247854957
2388,2017-08-28,Canada,Canada,-,Non_Brand,L,69.49999934434891,1.0,0.0,0.0,0.0,0.0,August,0,69.49999934434891,0.0,1.0,0.0,0,0,0,43.89,7.12,11.274549905029943
2389,2017-08-29,Canada,Canada,-,Non_Brand,L,70.34000074863434,1.0,0.0,0.0,0.0,0.0,August,0,70.34000074863434,0.0,1.0,0.0,0,0,0,43.89,7.12,11.410818075422112
2390,2017-08-30,Canada,Canada,-,Non_Brand,L,72.8699996471405,1.0,0.0,0.0,0.0,0.0,August,0,72.8699996471405,0.0,1.0,0.0,0,0,0,43.89,7.12,11.82124396189657
2391,2017-08-31,Canada,Canada,-,Non_Brand,L,35.09999918937683,1.0,0.0,0.0,0.0,0.0,August,0,35.09999918937683,0.0,1.0,0.0,0,0,0,43.89,7.12,5.694053183603623
2392,2017-09-01,Canada,Canada,-,Non_Brand,L,55.64999985694885,1.0,0.0,0.0,0.0,0.0,September,0,55.64999985694885,0.0,1.0,0.0,0,0,0,43.89,7.12,9.027751172965957
2393,2017-09-02,0,Canada,-,Non_Brand,L,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0.5,1,0,0,43.89,7.12,3309.8742247854957
2394,2017-09-03,0,Canada,-,Non_Brand,L,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0.5,1,0,0,43.89,7.12,3309.8742247854957
2395,2017-09-04,Canada,Canada,-,Non_Brand,L,49.16999888420105,1.0,0.0,0.0,0.0,0.0,September,0,49.16999888420105,0.0,1.0,0.0,0,0,0,43.89,7.12,7.976541172374378
2396,2017-09-05,Canada,Canada,-,Non_Brand,L,60.81999897956848,1.0,0.0,0.0,0.0,0.0,September,0,60.81999897956848,0.0,1.0,0.0,0,0,0,43.89,7.12,9.866447772488666
2397,2017-09-06,Canada,Canada,-,Non_Brand,L,56.09999942779541,1.0,0.0,0.0,0.0,0.0,September,0,56.09999942779541,0.0,1.0,0.0,0,0,0,43.89,7.12,9.10075178687408
2398,2017-09-07,Canada,Canada,-,Non_Brand,L,51.4499996304512,1.0,0.0,0.0,0.0,0.0,September,0,51.4499996304512,0.0,1.0,0.0,0,0,0,43.89,7.12,8.346411423304
2399,2017-09-08,Canada,Canada,-,Non_Brand,L,59.94999986886978,1.0,0.0,0.0,0.0,0.0,September,0,59.94999986886978,0.0,1.0,0.0,0,0,0,43.89,7.12,9.725313261935586
2400,2017-09-09,0,Canada,-,Non_Brand,L,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0.5,1,0,0,43.89,7.12,3309.8742247854957
2401,2017-09-10,0,Canada,-,Non_Brand,L,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0.5,1,0,0,43.89,7.12,3309.8742247854957
2402,2017-09-11,Canada,Canada,-,Non_Brand,L,72.25000023841858,1.0,0.0,0.0,0.0,0.0,September,0,72.25000023841858,0.0,1.0,0.0,0,0,0,43.89,7.12,11.720665338289823
2403,2017-09-12,Canada,Canada,-,Non_Brand,L,166.81000033207238,1.0,0.0,0.0,0.0,0.0,September,0,166.81000033207238,0.0,1.0,0.0,0,0,0,43.89,7.12,27.06054231862281
2404,2017-09-13,Canada,Canada,-,Non_Brand,L,237.19999889284372,1.0,0.0,0.0,0.0,0.0,September,0,237.19999889284372,0.0,1.0,0.0,0,0,0,43.89,7.12,38.47947122618016
2405,2017-09-14,Canada,Canada,-,Non_Brand,L,217.76999939791858,1.0,0.0,0.0,0.0,0.0,September,0,217.76999939791858,0.0,1.0,0.0,0,0,0,43.89,7.12,35.327464017160636
2406,2017-09-15,Canada,Canada,-,Non_Brand,L,253.3900008480996,1.0,0.0,0.0,0.0,0.0,September,0,253.3900008480996,0.0,1.0,0.0,0,0,0,43.89,7.12,41.10587391292935
2407,2017-09-16,Canada,Canada,-,Non_Brand,L,50.57000136375427,2.0,0.0,0.0,0.0,1.0,September,0,50.57000136375427,0.0,1.0,0.0,1,0,0,43.89,7.12,8.203654812256332
2408,2017-09-17,Canada,Canada,-,Non_Brand,L,56.42999893054366,2.0,0.0,0.0,0.0,1.0,September,0,56.42999893054366,0.0,1.0,0.0,1,0,0,43.89,7.12,9.154285540794506
2409,2017-09-18,Canada,Canada,-,Non_Brand,L,419.68000119924545,2.0,0.0,0.0,0.0,0.0,September,0,419.68000119924545,0.0,1.0,0.0,0,0,0,43.89,7.12,68.08205988923736
2410,2017-09-19,Canada,Canada,-,Non_Brand,L,530.0399978086352,2.0,0.0,0.0,0.0,0.0,September,0,530.0399978086352,0.0,1.0,0.0,0,0,0,43.89,7.12,85.98507141484355
2411,2017-09-20,Canada,Canada,-,Non_Brand,L,592.0899992268533,2.0,0.0,0.0,0.0,0.0,September,0,592.0899992268533,0.0,1.0,0.0,0,0,0,43.89,7.12,96.05105478457952
2412,2017-09-21,Canada,Canada,-,Non_Brand,L,574.3200010024011,1.0,0.0,0.0,0.0,0.0,September,0,574.3200010024011,0.0,1.0,0.0,0,0,0,43.89,7.12,93.16833919200492
2413,2017-09-22,Canada,Canada,-,Non_Brand,L,682.07999381423,1.0,0.0,0.0,0.0,0.0,September,0,682.07999381423,0.0,1.0,0.0,0,0,0,43.89,7.12,110.64956837451166
