,ds,region,market,account_type,funnel,Identifier,X,y,new_funnel,generic_cost,competitor_cost,generic_cost_split,competitor_cost_split,Weekend,anomaly_2021,covid_year_dummy,weekday_or_weekend,Nov_Dec_2018,Jul_Dec_2019,Mar_2018,Apr_2019,May_2019,Account Type,AOV,ROAS,Month of Ds,floor,cap,new_confirmed
133,2017-08-23,Europe,Germany,-,Brand,L,623.990012008699,2184.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,24.69,8.13,August,0,205.46937211951084,0
134,2017-08-23,Europe,Italy,-,Brand,L,77.24999785423279,332.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,37.09,12.42,August,0,25.86802300753764,0
135,2017-08-23,Europe,Italy,-,Non_Brand,L,399.9500001370907,3.0,0,399.9500001370907,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,-,41.72,11.79,August,0,113.02517980863611,0
136,2017-08-23,Europe,Poland,-,Brand,L,45.669998886063695,1360.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,20.26,34.73,August,0,78.28820638267482,0
137,2017-08-23,Europe,Poland,-,Non_Brand,L,113.55999794602394,2.0,0,113.55999794602394,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,-,19.2,14.67,August,0,86.76693593063392,0
138,2017-08-23,Europe,UK,-,Brand,L,2611.880054861307,1051.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,23.16,6.01,August,0,677.7806187269626,0
139,2017-08-23,Europe,UK,-,Non_Brand,L,2042.5099954605098,20.0,0,2042.5099954605098,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,-,24.36,5.37,August,0,450.2577453047183,0
140,2017-08-24,Europe,SM,-,-,S,2264.7099849078804,545.0,BrandNon_BrandBrandBrandBrandNon_BrandBrandNon_BrandBrandBrandNon_BrandBrand,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,76.01,28.37,August,0,845.2811771061251,0
141,2017-08-24,Europe,France,-,Brand,L,178.62000644765797,458.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,35.97,7.83,August,0,38.88225328009903,0
142,2017-08-24,Europe,France,-,Non_Brand,L,1490.5000203251839,7.0,0,1490.5000203251839,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,-,31.04,5.57,August,0,267.4640822555179,0
143,2017-08-24,Europe,Germany,-,Brand,L,509.04000575281657,2175.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,24.69,8.13,August,0,167.6182764994086,0
144,2017-08-24,Europe,Italy,-,Brand,L,62.50999987125394,268.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,37.09,12.42,August,0,20.93217035322119,0
145,2017-08-24,Europe,Italy,-,Non_Brand,L,665.1699969768524,1.0,0,665.1699969768524,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,-,41.72,11.79,August,0,187.97589320127253,0
146,2017-08-24,Europe,Poland,-,Brand,L,35.610000610351534,1430.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,20.26,34.73,August,0,61.043204402641095,0
147,2017-08-24,Europe,Poland,-,Non_Brand,L,2351.5599674880505,18.0,0,2351.5599674880505,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,-,19.2,14.67,August,0,1796.7387876588384,0
148,2017-08-24,Europe,UK,-,Brand,L,2412.9900337904687,1226.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,23.16,6.01,August,0,626.1688300121207,0
149,2017-08-24,Europe,UK,-,Non_Brand,L,1960.6400281786919,13.0,0,1960.6400281786919,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,-,24.36,5.37,August,0,432.210055472889,0
150,2017-08-25,Europe,SM,-,-,S,1878.8499978818,522.0,BrandNon_BrandBrandBrandBrandNon_BrandBrandNon_BrandBrandBrandNon_BrandBrand,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,76.01,28.37,August,0,701.2626554388457,0
151,2017-08-25,Europe,France,-,Brand,L,176.4699942786247,423.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,35.97,7.83,August,0,38.41423561861639,0
152,2017-08-25,Europe,France,-,Non_Brand,L,1338.1200042068958,4.0,0,1338.1200042068958,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,-,31.04,5.57,August,0,240.12011673429157,0
153,2017-08-25,Europe,Germany,-,Brand,L,415.86998923122894,1760.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,24.69,8.13,August,0,136.93896364722121,0
154,2017-08-25,Europe,Italy,-,Brand,L,72.34000158309937,279.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,37.09,12.42,August,0,24.223856016772555,0
155,2017-08-25,Europe,Italy,-,Non_Brand,L,658.7599952220917,2.0,0,658.7599952220917,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,-,41.72,11.79,August,0,186.16443776770038,0
156,2017-08-25,Europe,Poland,-,Brand,L,42.50000062026089,1119.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,20.26,34.73,August,0,72.85414716395165,0
157,2017-08-25,Europe,Poland,-,Non_Brand,L,2444.8599914312363,15.0,0,2444.8599914312363,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,-,19.2,14.67,August,0,1868.0258372029289,0
158,2017-08-25,Europe,UK,-,Brand,L,2178.200031328947,1032.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,23.16,6.01,August,0,565.2410271281075,0
159,2017-08-25,Europe,UK,-,Non_Brand,L,1781.469992518425,27.0,0,1781.469992518425,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,-,24.36,5.37,August,0,392.71321263645086,0
160,2017-08-26,Europe,SM,-,-,S,0.0,115.0,BrandNon_BrandBrandBrandNon_BrandBrandBrandBrandBrand,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,76.01,28.37,August,0,451.50402194122034,0
161,2017-08-26,Europe,France,-,Brand,L,0.0,10.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,35.97,7.83,August,0,451.50402194122034,0
162,2017-08-26,Europe,France,-,Non_Brand,L,0.0,2.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,31.04,5.57,August,0,451.50402194122034,0
163,2017-08-26,Europe,Germany,-,Brand,L,0.0,21.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,24.69,8.13,August,0,451.50402194122034,0
164,2017-08-26,Europe,Italy,-,Brand,L,0.0,14.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,37.09,12.42,August,0,451.50402194122034,0
165,2017-08-26,Europe,Italy,-,Non_Brand,L,0.0,2.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,41.72,11.79,August,0,451.50402194122034,0
166,2017-08-26,Europe,Poland,-,Brand,L,0.0,11.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,20.26,34.73,August,0,451.50402194122034,0
167,2017-08-26,Europe,Poland,-,Non_Brand,L,0.0,15.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,19.2,14.67,August,0,451.50402194122034,0
168,2017-08-26,Europe,UK,-,Brand,L,0.0,20.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,23.16,6.01,August,0,451.50402194122034,0
169,2017-08-26,Europe,UK,-,Non_Brand,L,0.0,27.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,24.36,5.37,August,0,451.50402194122034,0
170,2017-08-27,Europe,SM,-,-,S,0.0,28.0,BrandNon_BrandBrandBrandBrandBrandBrand,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,76.01,28.37,August,0,451.50402194122034,0
171,2017-08-27,Europe,France,-,Brand,L,0.0,6.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,35.97,7.83,August,0,451.50402194122034,0
172,2017-08-27,Europe,France,-,Non_Brand,L,0.0,1.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,31.04,5.57,August,0,451.50402194122034,0
173,2017-08-27,Europe,Germany,-,Brand,L,0.0,7.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,24.69,8.13,August,0,451.50402194122034,0
174,2017-08-27,Europe,Italy,-,Brand,L,0.0,22.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,37.09,12.42,August,0,451.50402194122034,0
175,2017-08-27,Europe,Italy,-,Non_Brand,L,0.0,2.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,41.72,11.79,August,0,451.50402194122034,0
176,2017-08-27,Europe,Poland,-,Brand,L,0.0,75.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,20.26,34.73,August,0,451.50402194122034,0
177,2017-08-27,Europe,Poland,-,Non_Brand,L,0.0,2.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,19.2,14.67,August,0,451.50402194122034,0
178,2017-08-27,Europe,UK,-,Brand,L,0.0,19.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,23.16,6.01,August,0,451.50402194122034,0
179,2017-08-27,Europe,UK,-,Non_Brand,L,0.0,27.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,24.36,5.37,August,0,451.50402194122034,0
180,2017-08-28,Europe,SM,-,-,S,2441.0499754007906,562.0,BrandNon_BrandBrandBrandBrandNon_BrandBrandNon_BrandBrandBrandNon_BrandBrand,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,76.01,28.37,August,0,911.0983791885334,0
181,2017-08-28,Europe,France,-,Brand,L,216.46999465115377,546.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,35.97,7.83,August,0,47.12149174641463,0
182,2017-08-28,Europe,France,-,Non_Brand,L,1583.419979661703,4.0,0,1583.419979661703,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,-,31.04,5.57,August,0,284.1381857833662,0
183,2017-08-28,Europe,Germany,-,Brand,L,498.65999893099155,1744.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,24.69,8.13,August,0,164.20031556536904,0
184,2017-08-28,Europe,Italy,-,Brand,L,101.2699975967407,408.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,37.09,12.42,August,0,33.9113877096662,0
185,2017-08-28,Europe,Italy,-,Non_Brand,L,952.9299857020378,8.0,0,952.9299857020378,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,-,41.72,11.79,August,0,269.29636940141484,0
186,2017-08-28,Europe,Poland,-,Brand,L,52.45999857410783,1353.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,20.26,34.73,August,0,89.9277270720022,0
187,2017-08-28,Europe,Poland,-,Non_Brand,L,3222.150051251054,20.0,0,3222.150051251054,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,-,19.2,14.67,August,0,2461.9240235340085,0
188,2017-08-28,Europe,UK,-,Brand,L,1179.8199958056211,100.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,23.16,6.01,August,0,306.1622700687298,0
189,2017-08-28,Europe,UK,-,Non_Brand,L,1470.2899928689003,6.0,0,1470.2899928689003,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,-,24.36,5.37,August,0,324.1156511373561,0
190,2017-08-29,Europe,SM,-,-,S,2209.299992516637,122.0,BrandNon_BrandBrandBrandBrandNon_BrandBrandNon_BrandBrandBrandNon_BrandBrand,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,76.01,28.37,August,0,824.5999314260885,0
191,2017-08-29,Europe,France,-,Brand,L,182.50999584048986,111.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,35.97,7.83,August,0,39.72903162165793,0
192,2017-08-29,Europe,France,-,Non_Brand,L,1465.91998796165,5.0,0,1465.91998796165,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,-,31.04,5.57,August,0,263.0532968088399,0
193,2017-08-29,Europe,Germany,-,Brand,L,463.8399985339493,233.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,24.69,8.13,August,0,152.73467752454468,0
194,2017-08-29,Europe,Italy,-,Brand,L,102.22000002861023,98.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,37.09,12.42,August,0,34.22950661513451,0
195,2017-08-29,Europe,Italy,-,Non_Brand,L,860.6599970161915,2.0,0,860.6599970161915,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,-,41.72,11.79,August,0,243.22102983750952,0
196,2017-08-29,Europe,Poland,-,Brand,L,52.34999894164502,162.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,20.26,34.73,August,0,89.73916402977943,0
197,2017-08-29,Europe,Poland,-,Non_Brand,L,2921.7999748587613,7.0,0,2921.7999748587613,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,-,19.2,14.67,August,0,2232.4377932905227,0
198,2017-08-29,Europe,UK,-,Brand,L,2640.3500595185915,282.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,23.16,6.01,August,0,685.1685603500316,0
199,2017-08-29,Europe,UK,-,Non_Brand,L,2220.9799950122833,8.0,0,2220.9799950122833,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,-,24.36,5.37,August,0,489.6002698364516,0
200,2017-08-30,Europe,SM,-,-,S,2232.4699964169413,493.0,BrandNon_BrandBrandBrandBrandNon_BrandBrandNon_BrandBrandBrandNon_BrandBrand,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,76.01,28.37,August,0,833.2479120951009,0
201,2017-08-30,Europe,France,-,Brand,L,199.09000144712633,468.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,35.97,7.83,August,0,43.33819047347787,0
202,2017-08-30,Europe,France,-,Non_Brand,L,1607.459988117218,6.0,0,1607.459988117218,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,-,31.04,5.57,August,0,288.4520661666529,0
203,2017-08-30,Europe,Germany,-,Brand,L,515.2900017742069,1805.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,24.69,8.13,August,0,169.67629463038892,0
204,2017-08-30,Europe,Italy,-,Brand,L,88.82999789714813,448.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,37.09,12.42,August,0,29.7457151222049,0
205,2017-08-30,Europe,Italy,-,Non_Brand,L,781.2199999094009,7.0,0,781.2199999094009,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,-,41.72,11.79,August,0,220.77142375196158,0
206,2017-08-30,Europe,Poland,-,Brand,L,42.579999480396545,1292.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,20.26,34.73,August,0,72.9912824261684,0
207,2017-08-30,Europe,Poland,-,Non_Brand,L,2795.2599061429505,24.0,0,2795.2599061429505,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,-,19.2,14.67,August,0,2135.7532720373483,0
208,2017-08-30,Europe,UK,-,Brand,L,3067.5199690908166,1061.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,23.16,6.01,August,0,796.0187829980918,0
209,2017-08-30,Europe,UK,-,Non_Brand,L,2136.8300451636314,11.0,0,2136.8300451636314,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,-,24.36,5.37,August,0,471.04997301020944,0
210,2017-08-31,Europe,SM,-,-,S,2034.6500010341406,535.0,BrandNon_BrandBrandBrandBrandNon_BrandBrandNon_BrandBrandBrandNon_Brand,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,76.01,28.37,August,0,759.4135051879828,0
211,2017-08-31,Europe,France,-,Brand,L,173.91000279225403,537.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,35.97,7.83,August,0,37.85697308488599,0
212,2017-08-31,Europe,France,-,Non_Brand,L,1686.630026012659,12.0,0,1686.630026012659,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,-,31.04,5.57,August,0,302.6588029926067,0
213,2017-08-31,Europe,Germany,-,Brand,L,504.9100057203317,1773.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,24.69,8.13,August,0,166.25833724205333,0
214,2017-08-31,Europe,Italy,-,Brand,L,78.01999878883363,501.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,37.09,12.42,August,0,26.125866404888477,0
215,2017-08-31,Europe,Italy,-,Non_Brand,L,794.4400056898594,17.0,0,794.4400056898594,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,-,41.72,11.79,August,0,224.5073745705523,0
216,2017-08-31,Europe,Poland,-,Brand,L,41.84999923594291,1450.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,20.26,34.73,August,0,71.73990490939275,0
217,2017-08-31,Europe,Poland,-,Non_Brand,L,2595.700033769012,33.0,0,2595.700033769012,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,-,19.2,14.67,August,0,1983.2770570516357,0
218,2017-08-31,Europe,UK,-,Brand,L,2296.8600215557935,1259.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,23.16,6.01,August,0,596.0331921222072,0
219,2017-08-31,Europe,UK,-,Non_Brand,L,1928.1399781405926,18.0,0,1928.1399781405926,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,-,24.36,5.37,August,0,425.0456355753277,0
220,2017-09-01,Europe,SM,-,-,S,1653.4199887495488,466.0,BrandNon_BrandBrandBrandBrandNon_BrandBrandBrand,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,76.01,28.37,September,0,617.1230769744072,0
221,2017-09-01,Europe,France,-,Brand,L,165.59999719820908,466.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,35.97,7.83,September,0,36.04803942346336,0
222,2017-09-01,Europe,France,-,Non_Brand,L,1334.1500052809715,9.0,0,1334.1500052809715,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,-,31.04,5.57,September,0,239.40771679816405,0
223,2017-09-01,Europe,Germany,-,Brand,L,427.77999678626634,1610.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,24.69,8.13,September,0,140.860727981869,0
224,2017-09-01,Europe,Italy,-,Brand,L,84.95000153779984,453.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,37.09,12.42,September,0,28.446455084914366,0
225,2017-09-01,Europe,Italy,-,Non_Brand,L,802.1399958729744,7.0,0,802.1399958729744,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,-,41.72,11.79,September,0,226.68337850772693,0
226,2017-09-01,Europe,Poland,-,Brand,L,38.06999980472027,1204.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,20.26,34.73,September,0,65.26017241944396,0
227,2017-09-01,Europe,Poland,-,Non_Brand,L,2354.7099357545376,63.0,0,2354.7099357545376,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,-,19.2,14.67,September,0,1799.1455602874514,0
228,2017-09-01,Europe,UK,-,Brand,L,2358.039944510907,993.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,23.16,6.01,September,0,611.9093292966559,0
229,2017-09-01,Europe,UK,-,Non_Brand,L,1667.5100197196007,19.0,0,1667.5100197196007,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,-,24.36,5.37,September,0,367.59149449483806,0
230,2017-09-02,Europe,SM,-,-,S,0.0,48.0,BrandNon_BrandBrandBrandNon_BrandBrand,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,76.01,28.37,September,0,451.50402194122034,0
231,2017-09-02,Europe,France,-,Brand,L,0.0,10.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,35.97,7.83,September,0,451.50402194122034,0
232,2017-09-02,Europe,France,-,Non_Brand,L,0.0,9.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,31.04,5.57,September,0,451.50402194122034,0
233,2017-09-02,Europe,Germany,-,Brand,L,0.0,47.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,24.69,8.13,September,0,451.50402194122034,0
234,2017-09-02,Europe,Italy,-,Brand,L,0.0,44.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,37.09,12.42,September,0,451.50402194122034,0
235,2017-09-02,Europe,Italy,-,Non_Brand,L,0.0,2.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,41.72,11.79,September,0,451.50402194122034,0
236,2017-09-02,Europe,Poland,-,Brand,L,0.0,34.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,20.26,34.73,September,0,451.50402194122034,0
237,2017-09-02,Europe,Poland,-,Non_Brand,L,0.0,2.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,19.2,14.67,September,0,451.50402194122034,0
238,2017-09-02,Europe,UK,-,Brand,L,0.0,31.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,23.16,6.01,September,0,451.50402194122034,0
239,2017-09-02,Europe,UK,-,Non_Brand,L,0.0,19.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,24.36,5.37,September,0,451.50402194122034,0
240,2017-09-03,Europe,SM,-,-,S,0.0,59.0,BrandNon_BrandBrandBrandBrandNon_BrandBrandBrand,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,76.01,28.37,September,0,451.50402194122034,0
241,2017-09-03,Europe,France,-,Brand,L,0.0,13.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,35.97,7.83,September,0,451.50402194122034,0
242,2017-09-03,Europe,France,-,Non_Brand,L,0.0,1.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,31.04,5.57,September,0,451.50402194122034,0
243,2017-09-03,Europe,Germany,-,Brand,L,2.5899999141693115,16.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,24.69,8.13,September,0,0.8528432281165048,0
244,2017-09-03,Europe,Italy,-,Brand,L,0.0,6.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,37.09,12.42,September,0,451.50402194122034,0
245,2017-09-03,Europe,Italy,-,Non_Brand,L,0.0,2.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,41.72,11.79,September,0,451.50402194122034,0
246,2017-09-03,Europe,Poland,-,Brand,L,0.0,47.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,20.26,34.73,September,0,451.50402194122034,0
247,2017-09-03,Europe,Poland,-,Non_Brand,L,0.0,2.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,19.2,14.67,September,0,451.50402194122034,0
248,2017-09-03,Europe,UK,-,Brand,L,0.0,22.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,23.16,6.01,September,0,451.50402194122034,0
249,2017-09-03,Europe,UK,-,Non_Brand,L,0.0,19.0,0,0.0,0.0,0.5,0.5,1,0,0,1,0,0,0,0,0,-,24.36,5.37,September,0,451.50402194122034,0
250,2017-09-04,Europe,SM,-,-,S,2147.110001422465,565.0,BrandNon_BrandBrandBrandBrandNon_BrandBrandBrand,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,76.01,28.37,September,0,801.3881165682848,0
251,2017-09-04,Europe,France,-,Brand,L,211.47999998554587,578.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,35.97,7.83,September,0,46.03526271578605,0
252,2017-09-04,Europe,France,-,Non_Brand,L,1626.4399904608727,10.0,0,1626.4399904608727,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,-,31.04,5.57,September,0,291.8579493191708,0
253,2017-09-04,Europe,Germany,-,Brand,L,506.5400014147157,1823.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,24.69,8.13,September,0,166.79506729451757,0
254,2017-09-04,Europe,Italy,-,Brand,L,137.14999449253088,667.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,37.09,12.42,September,0,45.92620468043228,0
255,2017-09-04,Europe,Italy,-,Non_Brand,L,918.2200016379356,5.0,0,918.2200016379356,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,-,41.72,11.79,September,0,259.4873878070772,0
256,2017-09-04,Europe,Poland,-,Brand,L,53.860000044107494,1318.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,20.26,34.73,September,0,92.32763087521485,0
257,2017-09-04,Europe,Poland,-,Non_Brand,L,3054.3999719619746,53.0,0,3054.3999719619746,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,-,19.2,14.67,September,0,2333.752478577196,0
258,2017-09-04,Europe,UK,-,Brand,L,3069.1799779161797,1197.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,23.16,6.01,September,0,796.4495538547599,0
259,2017-09-04,Europe,UK,-,Non_Brand,L,2195.3400083780284,24.0,0,2195.3400083780284,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,-,24.36,5.37,September,0,483.94810529515655,0
260,2017-09-05,Europe,SM,-,-,S,2235.6500072274357,668.0,BrandNon_BrandBrandBrandBrandNon_BrandBrandBrandNon_BrandBrand,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,76.01,28.37,September,0,834.4348204847039,0
261,2017-09-05,Europe,France,-,Brand,L,200.69000704027704,600.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,35.97,7.83,September,0,43.68648193287098,0
262,2017-09-05,Europe,France,-,Non_Brand,L,1741.959979176521,11.0,0,1741.959979176521,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,-,31.04,5.57,September,0,312.5875349231064,0
263,2017-09-05,Europe,Germany,-,Brand,L,538.2199875004576,1953.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,24.69,8.13,September,0,177.22675165567924,0
264,2017-09-05,Europe,Italy,-,Brand,L,888.1800022125253,656.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,37.09,12.42,September,0,297.4169756667448,0
265,2017-09-05,Europe,Italy,-,Non_Brand,L,915.6700064241886,21.0,0,915.6700064241886,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,-,41.72,11.79,September,0,258.76676356043106,0
266,2017-09-05,Europe,Poland,-,Brand,L,50.29999882169073,1449.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,20.26,34.73,September,0,86.22502265929509,0
267,2017-09-05,Europe,Poland,-,Non_Brand,L,2944.2500625252724,61.0,0,2944.2500625252724,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,-,19.2,14.67,September,0,2249.5910633982157,0
268,2017-09-05,Europe,UK,-,Brand,L,2658.490014940498,1140.0,0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,0,0,0,-,23.16,6.01,September,0,689.8758631171154,0
