region,market,account_type,funnel,ds,X,y,anomaly_2021,covid_year_dummy,weekday_or_weekend,Nov_Dec_2018,Jul_Dec_2019,Month of Ds,AOV,ROAS
LATAM,Mexico,-,Non_Brand,2023-10-30,1.16,2.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-10-31,0.83,0.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-01,0.0,0.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-03,0.0,0.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-04,0.0,0.0,0,0,1,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-06,0.0,0.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-07,0.0,0.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-08,1.97,0.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-09,0.0,0.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-10,0.0,0.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-11,0.0,0.0,0,0,1,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-13,0.36,0.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-14,0.0,0.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-15,0.22,0.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-16,0.0,0.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-17,0.0,0.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-18,0.0,0.0,0,0,1,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-20,0.9,0.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-21,0.92,0.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-22,0.0,0.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-23,0.0,0.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-24,0.0,0.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-25,0.0,0.0,0,0,1,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-26,0.0,0.0,0,0,1,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-27,0.0,0.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-28,0.03,0.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-29,0.0,0.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-11-30,0.0,0.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-01,0.47,0.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-02,0.0,0.0,0,0,1,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-03,0.0,0.0,0,0,1,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-04,0.0,0.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-05,1.83,0.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-06,0.75,0.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-07,0.43,0.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-08,0.02,0.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-09,0.0,0.0,0,0,1,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-10,0.1,0.0,0,0,1,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-11,2.48,0.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-12,0.49,0.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-13,0.51,0.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-14,0.29,0.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-15,0.12,0.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-16,0.0,0.0,0,0,1,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-17,0.0,0.0,0,0,1,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-18,0.05,0.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-19,1.77,0.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-20,0.0,0.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-21,3.4,0.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-22,0.09,0.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-23,0.06,0.0,0,0,1,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-24,0.0,0.0,0,0,1,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2023-12-26,10.42,0.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-02,15.09,0.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-05,0.0,0.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-06,0.0,0.0,0,0,1,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-08,19.82,0.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-10,0.0,0.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-11,0.0,0.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-12,0.0,0.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-14,0.0,0.0,0,0,1,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-15,0.42,1.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-16,0.69,0.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-17,1.46,1.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-18,6.0,1.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-19,0.0,0.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-20,0.13,1.0,0,0,1,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-21,0.0,0.0,0,0,1,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-22,1.27,0.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-23,0.09,0.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-24,1.3,0.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-25,2.1,0.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-26,0.09,0.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-27,0.02,0.0,0,0,1,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-28,3.43,0.0,0,0,1,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-29,20.0,0.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-30,17.16,0.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-01-31,4.79,0.0,0,0,0,0,0,January,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-01,6.18,0.0,0,0,0,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-02,1.58,0.0,0,0,0,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-03,0.18,0.0,0,0,1,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-04,0.38,0.0,0,0,1,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-05,2.07,0.0,0,0,0,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-06,2.3,0.0,0,0,0,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-07,5.45,0.0,0,0,0,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-08,3.47,0.0,0,0,0,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-09,0.0,0.0,0,0,0,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-10,0.15,0.0,0,0,1,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-11,0.0,0.0,0,0,1,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-12,3.61,1.0,0,0,0,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-13,0.05,0.0,0,0,0,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-14,0.05,0.0,0,0,0,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-15,0.05,0.0,0,0,0,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-16,8.4,0.0,0,0,0,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-20,0.0,0.0,0,0,0,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-21,0.0,0.0,0,0,0,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-02-29,0.0,0.0,0,0,0,0,0,February,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-01,0.66,0.0,0,0,0,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-02,0.39,0.0,0,0,1,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-03,0.0,0.0,0,0,1,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-04,0.82,0.0,0,0,0,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-05,0.0,0.0,0,0,0,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-11,0.0,0.0,0,0,0,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-12,0.0,0.0,0,0,0,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-13,0.0,0.0,0,0,0,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-14,0.0,0.0,0,0,0,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-15,0.0,0.0,0,0,0,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-16,0.0,0.0,0,0,1,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2024-03-17,0.0,0.0,0,0,1,0,0,March,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-08-10,1295.049998594448,7.0,0,0,0,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-08-11,848.6800059061497,5.0,0,0,0,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-08-12,156.83000164479017,5.0,0,0,1,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-08-13,0.0,5.0,0,0,1,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-08-14,1328.8500047251582,5.0,0,0,0,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-08-15,1621.6199985705316,7.0,0,0,0,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-08-16,1269.0999975483865,4.0,0,0,0,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-08-17,1245.6000033784658,4.0,0,0,0,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-08-18,1184.259994937107,2.0,0,0,0,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-08-19,620.0699818581343,1.0,0,0,1,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-08-20,0.16000000201165676,1.0,0,0,1,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-08-21,1359.2199981994927,6.0,0,0,0,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-08-22,1305.2200075611472,49.0,0,0,0,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-08-23,1304.2999826185403,14.0,0,0,0,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-08-24,1426.6400161143392,13.0,0,0,0,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-08-25,1159.7600082103163,10.0,0,0,0,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-08-26,559.7599991224706,10.0,0,0,1,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-08-27,252.7700030207634,10.0,0,0,1,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-08-28,1281.3099981937557,10.0,0,0,0,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-08-29,1316.589999081567,3.0,0,0,0,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-08-30,1281.8900211080909,14.0,0,0,0,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-08-31,105.73999974317849,9.0,0,0,0,0,0,August,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-09-01,1315.039995085448,5.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-09-02,479.5199941881001,5.0,0,0,1,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-09-03,169.81999798119068,5.0,0,0,1,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-09-04,1901.6500151902437,6.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-09-05,1978.9999950509518,4.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-09-06,1939.33000286296,4.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-09-07,2069.7899965643883,4.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-09-08,2038.709992485121,4.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-09-09,470.91999335959554,4.0,0,0,1,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-09-10,188.4599986076355,4.0,0,0,1,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-09-11,3834.7000208608806,3.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-09-12,3871.9599970746785,6.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-09-13,3894.4000038113445,3.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-09-14,2274.1400042660534,10.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-09-15,2153.619992632419,1.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-09-16,1012.0000170208514,1.0,0,0,1,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-09-17,863.770017772913,1.0,0,0,1,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-09-18,3185.6999764647335,2.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-09-19,2571.7799775078893,4.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-09-20,2602.2899807412177,3.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-09-21,2897.6199739575386,3.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-09-22,398.5700006019324,3.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-09-25,0.0,6.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-09-26,1650.280001387,2.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-09-27,2831.5700233504176,5.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-09-28,3236.0000477265567,7.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-09-29,2518.389968516305,5.0,0,0,0,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-09-30,671.9200151413679,1.0,0,0,1,0,0,September,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-10-01,545.8100067526102,1.0,0,0,1,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-10-02,3576.3100349865854,3.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-10-03,3219.179977182299,4.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-10-04,3490.5799964461476,9.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-10-05,3465.1000150814652,9.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-10-06,3314.630034778267,3.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-10-07,510.94000378251076,3.0,0,0,1,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-10-08,0.0,3.0,0,0,1,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-10-09,3603.1800198163837,1.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-10-10,3527.7799949925393,5.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-10-11,3444.9700339268893,4.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-10-12,2599.3999956585467,4.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-10-13,2367.7700033355504,1.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-10-14,551.8300033509731,1.0,0,0,1,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-10-15,0.0,1.0,0,0,1,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-10-16,2518.2999874744564,1.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-10-17,2481.2099885493517,5.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-10-18,2477.759977515787,11.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-10-19,2130.9399904832244,4.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-10-20,2138.9499753769487,6.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-10-21,174.95000014454126,6.0,0,0,1,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-10-23,2195.079991070553,8.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-10-24,1791.620000531897,5.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-10-25,1858.1399889998138,9.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-10-26,2069.440005797893,2.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-10-27,1726.6400028076023,5.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-10-28,104.95999915152788,1.0,0,0,1,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-10-30,1817.3099831473082,8.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-10-31,4329.20999132283,11.0,0,0,0,0,0,October,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-11-01,4798.849997807294,8.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-11-02,1984.7500003315508,8.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-11-03,1744.200000025332,5.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-11-04,199.71999810636044,5.0,0,0,1,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-11-05,0.0,5.0,0,0,1,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-11-06,2012.3199893906713,5.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-11-07,2014.399988476187,4.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-11-08,2053.780013056472,11.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-11-09,1897.4299888107926,13.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-11-10,1802.5399970039725,3.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-11-11,199.02000319957733,3.0,0,0,1,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-11-13,1933.2599945999682,6.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-11-14,2566.2199992239475,11.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-11-15,3209.4399805217986,9.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-11-16,3170.6600063331425,10.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-11-17,2942.0000303685665,2.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-11-18,623.4300001934171,2.0,0,0,1,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-11-19,0.0,2.0,0,0,1,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-11-20,2345.439992696047,2.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-11-21,3131.950002571568,4.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-11-22,3039.260001733899,2.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-11-23,2958.3000139147043,4.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-11-24,2800.3799717612565,4.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-11-25,539.5999951735139,4.0,0,0,1,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-11-26,0.0,4.0,0,0,1,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-11-27,2937.429987166077,6.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-11-28,3266.5399958975613,4.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-11-29,4024.720012366772,7.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-11-30,3755.729990288615,1.0,0,0,0,0,0,November,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-12-01,3853.2499798350036,1.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-12-02,604.2000078335404,1.0,0,0,1,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-12-03,0.0,1.0,0,0,1,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-12-04,4258.680028738454,7.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-12-05,4306.01004005596,4.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-12-06,3742.039980005473,1.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-12-07,2715.820016147569,2.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-12-08,2422.1399923134595,11.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-12-09,570.0300095379353,11.0,0,0,1,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-12-10,0.0,11.0,0,0,1,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-12-11,2819.12001462467,5.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-12-12,2572.480008430779,5.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-12-13,2692.189998751506,3.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-12-14,2848.419987415895,4.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-12-15,2532.8500175792724,2.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-12-16,712.3500026613474,2.0,0,0,1,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-12-18,3267.189988397062,1.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-12-19,2999.5499688126147,11.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-12-20,2979.0600169356912,21.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-12-21,2973.7599763795733,7.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-12-22,2931.6800278741866,3.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-12-23,819.3399944193661,3.0,0,0,1,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-12-24,0.0,3.0,0,0,1,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-12-25,978.7400072813034,3.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-12-26,2798.7899856567383,1.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-12-27,2647.309997688979,1.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-12-28,2468.1499951407313,1.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-12-29,2120.79998646304,1.0,0,0,0,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2017-12-30,582.2199961133301,1.0,0,0,1,0,0,December,69.4,3.79
LATAM,Mexico,-,Non_Brand,2018-01-02,566.1900077201426,1.0,0,0,0,0,0,January,69.4,3.79
