,market,account_type,funnel,periods_for_acc_cal,changepoint_prior_scale,seasonality_prior_scale,holidays_prior_scale,seasonality_mode,input_mode,weekday_or_weekend,include_holiday,covid_year_exclude,covid_year_dummy,anomaly_2021,generic_cost_split,competitor_cost_split,new_confirmed,anomaly_2022,power,growth,MAPE,period_AE
0,Canada,-,Brand,122,0.5,0.075,10.0,multiplicative,multiplicative,na,Custom,na,na,na,na,na,na,na,na,logistic,26.5,21.94
0,Canada,-,Brand,122,0.5,0.075,10.0,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,na,na,linear,12.43,8.49
0,Canada,-,Brand,122,0.5,0.075,10.0,multiplicative,multiplicative,na,Custom,na,na,na,na,na,na,additive,na,logistic,26.5,21.94
0,Canada,-,Brand,122,0.5,0.075,10.0,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,additive,na,linear,12.43,8.49
0,Canada,-,Brand,122,0.5,0.075,10.0,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,na,na,logistic,23.66,17.580000000000002
0,Canada,-,Brand,122,0.5,0.075,10.0,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,multiplicative,na,linear,12.43,8.49
0,Canada,-,Brand,122,0.5,0.075,10.0,multiplicative,multiplicative,na,Custom,na,na,na,na,na,na,multiplicative,na,logistic,26.5,21.94
0,Canada,-,Brand,122,0.5,0.075,10.0,multiplicative,multiplicative,additive,Default,na,na,na,na,na,na,na,na,linear,11.17,8.1
0,Canada,-,Brand,122,0.5,0.075,10.0,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,additive,na,logistic,23.66,17.580000000000002
0,Canada,-,Brand,122,0.5,0.075,10.0,multiplicative,multiplicative,additive,Default,na,na,na,na,na,na,additive,na,linear,11.17,8.1
0,Canada,-,Brand,122,0.5,0.075,10.0,multiplicative,multiplicative,additive,na,na,na,na,na,na,na,multiplicative,na,logistic,23.66,17.580000000000002
0,Canada,-,Brand,122,0.5,0.075,10.0,multiplicative,multiplicative,additive,Default,na,na,na,na,na,na,na,na,logistic,21.5,13.889999999999999
0,Canada,-,Brand,122,0.5,0.075,10.0,multiplicative,multiplicative,additive,Default,na,na,na,na,na,na,multiplicative,na,linear,11.17,8.1
0,Canada,-,Brand,122,0.5,0.075,10.0,multiplicative,multiplicative,additive,Default,na,na,na,na,na,na,additive,na,logistic,21.5,13.889999999999999
0,Canada,-,Brand,122,0.5,0.075,10.0,multiplicative,multiplicative,additive,Custom,na,na,na,na,na,na,na,na,linear,11.32,6.4399999999999995
0,Canada,-,Brand,122,0.5,0.075,10.0,multiplicative,multiplicative,additive,Default,na,na,na,na,na,na,multiplicative,na,logistic,21.5,13.889999999999999
0,Canada,-,Brand,122,0.5,0.075,10.0,multiplicative,multiplicative,additive,Custom,na,na,na,na,na,na,additive,na,linear,11.32,6.4399999999999995
0,Canada,-,Brand,122,0.5,0.075,10.0,multiplicative,multiplicative,additive,Custom,na,na,na,na,na,na,na,na,logistic,68.8,68.92
0,Canada,-,Brand,122,0.5,0.075,10.0,multiplicative,multiplicative,additive,Custom,na,na,na,na,na,na,multiplicative,na,linear,11.32,6.4399999999999995
0,Canada,-,Brand,122,0.5,0.075,10.0,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,linear,12.81,9.04
0,Canada,-,Brand,122,0.5,0.075,10.0,multiplicative,multiplicative,additive,Custom,na,na,na,na,na,na,additive,na,logistic,68.8,68.92
0,Canada,-,Brand,122,0.5,0.075,10.0,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,additive,na,linear,12.81,9.04
0,Canada,-,Brand,122,0.5,0.075,10.0,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,logistic,53.74,53.81
0,Canada,-,Brand,122,0.5,0.075,10.0,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,multiplicative,na,linear,12.81,9.04
0,Canada,-,Brand,122,0.5,0.075,10.0,multiplicative,multiplicative,additive,Custom,na,na,na,na,na,na,multiplicative,na,logistic,68.8,68.92
0,Canada,-,Brand,122,0.5,0.075,10.0,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,additive,na,logistic,53.74,53.81
0,Canada,-,Brand,122,0.5,0.075,10.0,multiplicative,multiplicative,multiplicative,Default,na,na,na,na,na,na,na,na,linear,11.61,8.73
0,Canada,-,Brand,122,0.5,0.075,10.0,multiplicative,multiplicative,multiplicative,na,na,na,na,na,na,na,multiplicative,na,logistic,53.74,53.81
0,Canada,-,Brand,122,0.5,0.075,10.0,multiplicative,multiplicative,multiplicative,Default,na,na,na,na,na,na,additive,na,linear,11.61,8.73
0,Canada,-,Brand,122,0.5,0.075,10.0,multiplicative,multiplicative,multiplicative,Default,na,na,na,na,na,na,na,na,logistic,54.4,54.459999999999994
0,Canada,-,Brand,122,0.5,0.075,10.0,multiplicative,multiplicative,multiplicative,Default,na,na,na,na,na,na,multiplicative,na,linear,11.61,8.73
0,Canada,-,Brand,122,0.5,0.075,10.0,multiplicative,multiplicative,multiplicative,Default,na,na,na,na,na,na,additive,na,logistic,54.4,54.459999999999994
0,Canada,-,Brand,122,0.5,0.075,10.0,multiplicative,multiplicative,multiplicative,Custom,na,na,na,na,na,na,na,na,linear,11.54,6.76
0,Canada,-,Brand,122,0.5,0.075,10.0,multiplicative,multiplicative,multiplicative,Default,na,na,na,na,na,na,multiplicative,na,logistic,54.4,54.459999999999994
0,Canada,-,Brand,122,0.5,0.075,10.0,multiplicative,multiplicative,multiplicative,Custom,na,na,na,na,na,na,additive,na,linear,11.54,6.76
0,Canada,-,Brand,122,0.5,0.075,10.0,multiplicative,multiplicative,multiplicative,Custom,na,na,na,na,na,na,na,na,logistic,53.89,53.97
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,na,na,na,na,na,na,na,na,na,na,linear,12.74,9.92
0,Canada,-,Brand,122,0.5,0.075,10.0,multiplicative,multiplicative,multiplicative,Custom,na,na,na,na,na,na,multiplicative,na,linear,11.54,6.76
0,Canada,-,Brand,122,0.5,0.075,10.0,multiplicative,multiplicative,multiplicative,Custom,na,na,na,na,na,na,additive,na,logistic,53.89,53.97
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,na,na,na,na,na,na,na,na,additive,na,linear,12.74,9.92
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,na,na,na,na,na,na,na,na,multiplicative,na,linear,12.74,9.92
0,Canada,-,Brand,122,0.5,0.075,10.0,multiplicative,multiplicative,multiplicative,Custom,na,na,na,na,na,na,multiplicative,na,logistic,53.89,53.97
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,na,na,na,na,na,na,na,na,na,na,logistic,7.31,1.09
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,na,Default,na,na,na,na,na,na,na,na,linear,11.93,10.27
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,na,na,na,na,na,na,na,na,additive,na,logistic,7.31,1.09
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,na,Default,na,na,na,na,na,na,additive,na,linear,11.93,10.27
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,na,na,na,na,na,na,na,na,multiplicative,na,logistic,7.31,1.09
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,na,Default,na,na,na,na,na,na,multiplicative,na,linear,11.93,10.27
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,na,Default,na,na,na,na,na,na,na,na,logistic,7.34,2.45
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,na,Default,na,na,na,na,na,na,additive,na,logistic,7.34,2.45
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,na,Default,na,na,na,na,na,na,multiplicative,na,logistic,7.34,2.45
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,na,Custom,na,na,na,na,na,na,na,na,linear,12.64,10.0
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,na,Custom,na,na,na,na,na,na,na,na,logistic,57.2,57.38999999999999
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,na,Custom,na,na,na,na,na,na,additive,na,linear,12.64,10.0
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,na,Custom,na,na,na,na,na,na,multiplicative,na,linear,12.64,10.0
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,additive,na,na,na,na,na,na,na,na,na,linear,12.73,9.86
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,na,Custom,na,na,na,na,na,na,additive,na,logistic,57.2,57.38999999999999
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,additive,na,na,na,na,na,na,na,additive,na,linear,12.73,9.86
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,additive,na,na,na,na,na,na,na,multiplicative,na,linear,12.73,9.86
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,additive,na,na,na,na,na,na,na,na,na,logistic,50.25,50.43
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,na,Custom,na,na,na,na,na,na,multiplicative,na,logistic,57.2,57.38999999999999
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,additive,na,na,na,na,na,na,na,additive,na,logistic,50.25,50.43
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,additive,Default,na,na,na,na,na,na,na,na,linear,12.07,10.5
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,additive,Default,na,na,na,na,na,na,additive,na,linear,12.07,10.5
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,additive,na,na,na,na,na,na,na,multiplicative,na,logistic,50.25,50.43
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,additive,Default,na,na,na,na,na,na,na,na,logistic,50.65,50.78
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,additive,Default,na,na,na,na,na,na,multiplicative,na,linear,12.07,10.5
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,additive,Default,na,na,na,na,na,na,additive,na,logistic,50.65,50.78
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,additive,Custom,na,na,na,na,na,na,na,na,linear,12.61,9.86
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,additive,Default,na,na,na,na,na,na,multiplicative,na,logistic,50.65,50.78
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,additive,Custom,na,na,na,na,na,na,additive,na,linear,12.61,9.86
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,additive,Custom,na,na,na,na,na,na,multiplicative,na,linear,12.61,9.86
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,additive,Custom,na,na,na,na,na,na,na,na,logistic,50.24,50.42
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,multiplicative,na,na,na,na,na,na,na,na,na,linear,14.61,12.85
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,additive,Custom,na,na,na,na,na,na,additive,na,logistic,50.24,50.42
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,multiplicative,na,na,na,na,na,na,na,additive,na,linear,14.61,12.85
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,multiplicative,na,na,na,na,na,na,na,na,na,logistic,49.34,49.51
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,additive,Custom,na,na,na,na,na,na,multiplicative,na,logistic,50.24,50.42
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,multiplicative,na,na,na,na,na,na,na,multiplicative,na,linear,14.61,12.85
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,multiplicative,Default,na,na,na,na,na,na,na,na,linear,13.53,12.8
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,multiplicative,na,na,na,na,na,na,na,additive,na,logistic,49.34,49.51
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,multiplicative,na,na,na,na,na,na,na,multiplicative,na,logistic,49.34,49.51
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,multiplicative,Default,na,na,na,na,na,na,additive,na,linear,13.53,12.8
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,multiplicative,Default,na,na,na,na,na,na,na,na,logistic,49.14,49.26
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,multiplicative,Default,na,na,na,na,na,na,multiplicative,na,linear,13.53,12.8
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,multiplicative,Default,na,na,na,na,na,na,additive,na,logistic,49.14,49.26
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,multiplicative,Default,na,na,na,na,na,na,multiplicative,na,logistic,49.14,49.26
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,multiplicative,Custom,na,na,na,na,na,na,na,na,linear,13.96,11.940000000000001
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,multiplicative,Custom,na,na,na,na,na,na,na,na,logistic,48.71,48.88
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,multiplicative,Custom,na,na,na,na,na,na,additive,na,linear,13.96,11.940000000000001
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,11.33,7.06
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,multiplicative,Custom,na,na,na,na,na,na,additive,na,logistic,48.71,48.88
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,multiplicative,Custom,na,na,na,na,na,na,multiplicative,na,linear,13.96,11.940000000000001
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,na,na,na,na,na,na,na,na,additive,na,linear,11.33,7.06
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,na,na,na,na,na,na,na,na,multiplicative,na,linear,11.33,7.06
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,additive,multiplicative,Custom,na,na,na,na,na,na,multiplicative,na,logistic,48.71,48.88
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,na,na,na,na,na,na,na,na,na,na,logistic,54.98,55.16
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,na,na,na,na,na,na,na,na,additive,na,logistic,54.98,55.16
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,na,Default,na,na,na,na,na,na,na,na,linear,10.94,7.91
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,na,na,na,na,na,na,na,na,multiplicative,na,logistic,54.98,55.16
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,na,Default,na,na,na,na,na,na,additive,na,linear,10.94,7.91
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,na,Default,na,na,na,na,na,na,na,na,logistic,55.02,55.16
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,na,Default,na,na,na,na,na,na,multiplicative,na,linear,10.94,7.91
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,na,Default,na,na,na,na,na,na,additive,na,logistic,55.02,55.16
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,na,Default,na,na,na,na,na,na,multiplicative,na,logistic,55.02,55.16
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,na,Custom,na,na,na,na,na,na,na,na,linear,11.74,7.88
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,na,Custom,na,na,na,na,na,na,additive,na,linear,11.74,7.88
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,na,Custom,na,na,na,na,na,na,na,na,logistic,54.43,54.6
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,na,Custom,na,na,na,na,na,na,multiplicative,na,linear,11.74,7.88
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,na,Custom,na,na,na,na,na,na,additive,na,logistic,54.43,54.6
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,additive,na,na,na,na,na,na,na,na,na,linear,11.89,9.65
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,additive,na,na,na,na,na,na,na,additive,na,linear,11.89,9.65
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,na,Custom,na,na,na,na,na,na,multiplicative,na,logistic,54.43,54.6
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,additive,na,na,na,na,na,na,na,multiplicative,na,linear,11.89,9.65
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,additive,na,na,na,na,na,na,na,na,na,logistic,9.85,2.85
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,additive,na,na,na,na,na,na,na,additive,na,logistic,9.85,2.85
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,additive,Default,na,na,na,na,na,na,na,na,linear,11.05,10.57
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,additive,Default,na,na,na,na,na,na,additive,na,linear,11.05,10.57
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,additive,na,na,na,na,na,na,na,multiplicative,na,logistic,9.85,2.85
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,additive,Default,na,na,na,na,na,na,na,na,logistic,10.22,1.49
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,additive,Default,na,na,na,na,na,na,multiplicative,na,linear,11.05,10.57
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,additive,Default,na,na,na,na,na,na,additive,na,logistic,10.22,1.49
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,additive,Default,na,na,na,na,na,na,multiplicative,na,logistic,10.22,1.49
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,additive,Custom,na,na,na,na,na,na,na,na,linear,11.94,10.11
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,additive,Custom,na,na,na,na,na,na,additive,na,linear,11.94,10.11
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,additive,Custom,na,na,na,na,na,na,na,na,logistic,10.55,1.28
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,linear,14.04,12.540000000000001
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,additive,Custom,na,na,na,na,na,na,multiplicative,na,linear,11.94,10.11
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,additive,Custom,na,na,na,na,na,na,additive,na,logistic,10.55,1.28
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,additive,na,linear,14.04,12.540000000000001
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,na,na,logistic,40.24,40.38
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,multiplicative,na,linear,14.04,12.540000000000001
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,additive,na,logistic,40.24,40.38
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,additive,Custom,na,na,na,na,na,na,multiplicative,na,logistic,10.55,1.28
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,multiplicative,Default,na,na,na,na,na,na,na,na,linear,13.16,12.83
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,multiplicative,Default,na,na,na,na,na,na,additive,na,linear,13.16,12.83
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,multiplicative,na,na,na,na,na,na,na,multiplicative,na,logistic,40.24,40.38
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,multiplicative,Default,na,na,na,na,na,na,na,na,logistic,40.61,40.739999999999995
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,multiplicative,Default,na,na,na,na,na,na,multiplicative,na,linear,13.16,12.83
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,multiplicative,Default,na,na,na,na,na,na,additive,na,logistic,40.61,40.739999999999995
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,multiplicative,Default,na,na,na,na,na,na,multiplicative,na,logistic,40.61,40.739999999999995
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,multiplicative,Custom,na,na,na,na,na,na,na,na,linear,13.72,12.01
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,multiplicative,Custom,na,na,na,na,na,na,additive,na,linear,13.72,12.01
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,multiplicative,Custom,na,na,na,na,na,na,na,na,logistic,40.96,41.11
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,multiplicative,Custom,na,na,na,na,na,na,multiplicative,na,linear,13.72,12.01
0,Canada,-,Brand,122,0.5,0.075,1.0,multiplicative,additive,na,na,na,na,na,na,na,na,na,na,linear,11.87,7.380000000000001
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,multiplicative,Custom,na,na,na,na,na,na,additive,na,logistic,40.96,41.11
0,Canada,-,Brand,122,0.5,0.075,1.0,additive,multiplicative,multiplicative,Custom,na,na,na,na,na,na,multiplicative,na,logistic,40.96,41.11
0,Canada,-,Brand,122,0.5,0.075,1.0,multiplicative,additive,na,na,na,na,na,na,na,na,additive,na,linear,11.87,7.380000000000001
0,Canada,-,Brand,122,0.5,0.075,1.0,multiplicative,additive,na,na,na,na,na,na,na,na,multiplicative,na,linear,11.87,7.380000000000001
0,Canada,-,Brand,122,0.5,0.075,1.0,multiplicative,additive,na,na,na,na,na,na,na,na,na,na,logistic,7.82,2.71
0,Canada,-,Brand,122,0.5,0.075,1.0,multiplicative,additive,na,Default,na,na,na,na,na,na,na,na,linear,10.64,6.959999999999999
0,Canada,-,Brand,122,0.5,0.075,1.0,multiplicative,additive,na,na,na,na,na,na,na,na,additive,na,logistic,7.82,2.71
0,Canada,-,Brand,122,0.5,0.075,1.0,multiplicative,additive,na,na,na,na,na,na,na,na,multiplicative,na,logistic,7.82,2.71
0,Canada,-,Brand,122,0.5,0.075,1.0,multiplicative,additive,na,Default,na,na,na,na,na,na,additive,na,linear,10.64,6.959999999999999
0,Canada,-,Brand,122,0.5,0.075,1.0,multiplicative,additive,na,Default,na,na,na,na,na,na,multiplicative,na,linear,10.64,6.959999999999999
0,Canada,-,Brand,122,0.5,0.075,1.0,multiplicative,additive,na,Default,na,na,na,na,na,na,na,na,logistic,7.62,2.03
0,Canada,-,Brand,122,0.5,0.075,1.0,multiplicative,additive,na,Default,na,na,na,na,na,na,additive,na,logistic,7.62,2.03
0,Canada,-,Brand,122,0.5,0.075,1.0,multiplicative,additive,na,Default,na,na,na,na,na,na,multiplicative,na,logistic,7.62,2.03
0,Canada,-,Brand,122,0.5,0.075,1.0,multiplicative,additive,na,Custom,na,na,na,na,na,na,na,na,linear,11.23,5.36
0,Canada,-,Brand,122,0.5,0.075,1.0,multiplicative,additive,na,Custom,na,na,na,na,na,na,additive,na,linear,11.23,5.36
0,Canada,-,Brand,122,0.5,0.075,1.0,multiplicative,additive,na,Custom,na,na,na,na,na,na,multiplicative,na,linear,11.23,5.36
0,Canada,-,Brand,122,0.5,0.075,1.0,multiplicative,additive,na,Custom,na,na,na,na,na,na,na,na,logistic,8.49,0.91
0,Canada,-,Brand,122,0.5,0.075,1.0,multiplicative,additive,additive,na,na,na,na,na,na,na,na,na,linear,12.53,8.55
0,Canada,-,Brand,122,0.5,0.075,1.0,multiplicative,additive,na,Custom,na,na,na,na,na,na,additive,na,logistic,8.49,0.91
0,Canada,-,Brand,122,0.5,0.075,1.0,multiplicative,additive,additive,na,na,na,na,na,na,na,additive,na,linear,12.53,8.55
0,Canada,-,Brand,122,0.5,0.075,1.0,multiplicative,additive,additive,na,na,na,na,na,na,na,na,na,logistic,51.3,51.4
0,Canada,-,Brand,122,0.5,0.075,1.0,multiplicative,additive,additive,na,na,na,na,na,na,na,multiplicative,na,linear,12.53,8.55
0,Canada,-,Brand,122,0.5,0.075,1.0,multiplicative,additive,na,Custom,na,na,na,na,na,na,multiplicative,na,logistic,8.49,0.91
0,Canada,-,Brand,122,0.5,0.075,1.0,multiplicative,additive,additive,na,na,na,na,na,na,na,additive,na,logistic,51.3,51.4
0,Canada,-,Brand,122,0.5,0.075,1.0,multiplicative,additive,additive,Default,na,na,na,na,na,na,na,na,linear,11.2,7.920000000000001
0,Canada,-,Brand,122,0.5,0.075,1.0,multiplicative,additive,additive,na,na,na,na,na,na,na,multiplicative,na,logistic,51.3,51.4
0,Canada,-,Brand,122,0.5,0.075,1.0,multiplicative,additive,additive,Default,na,na,na,na,na,na,additive,na,linear,11.2,7.920000000000001
0,Canada,-,Brand,122,0.5,0.075,1.0,multiplicative,additive,additive,Default,na,na,na,na,na,na,na,na,logistic,50.04,50.1
0,Canada,-,Brand,122,0.5,0.075,1.0,multiplicative,additive,additive,Default,na,na,na,na,na,na,multiplicative,na,linear,11.2,7.920000000000001
0,Canada,-,Brand,122,0.5,0.075,1.0,multiplicative,additive,additive,Default,na,na,na,na,na,na,additive,na,logistic,50.04,50.1
0,Canada,-,Brand,122,0.5,0.075,1.0,multiplicative,additive,additive,Default,na,na,na,na,na,na,multiplicative,na,logistic,50.04,50.1
0,Canada,-,Brand,122,0.5,0.075,1.0,multiplicative,additive,additive,Custom,na,na,na,na,na,na,na,na,linear,11.33,6.02
0,Canada,-,Brand,122,0.5,0.075,1.0,multiplicative,additive,additive,Custom,na,na,na,na,na,na,na,na,logistic,51.73,51.849999999999994
0,Canada,-,Brand,122,0.5,0.075,1.0,multiplicative,additive,additive,Custom,na,na,na,na,na,na,additive,na,linear,11.33,6.02
