region,market,account_type,funnel,ds,X,y,anomaly_2021,covid_year_dummy,weekday_or_weekend,Month of Ds,AOV,ROAS,floor,cap,new_confirmed
North America,Canada,-,Brand,2018-04-05,754.7700064610691,363.0,0,0,0,April,42.32,26.36,0,470.126119336337,0
North America,Canada,-,Brand,2018-04-06,653.5500034838915,269.0,0,0,0,April,42.32,26.36,0,407.078877406318,0
North America,Canada,-,Brand,2018-04-07,15.800000011920929,4.0,0,0,1,April,42.32,26.36,0,9.841398873209728,0
North America,Canada,-,Brand,2018-04-08,12.139999907463789,7.0,0,0,1,April,42.32,26.36,0,7.561682362021395,0
North America,Canada,-,Brand,2018-04-09,761.4999928660693,336.0,0,0,0,April,42.32,26.36,0,474.31804848652143,0
North America,Canada,-,Brand,2018-04-10,716.8200027178978,411.0,0,0,0,April,42.32,26.36,0,446.48807352655444,0
North America,Canada,-,Brand,2018-04-11,745.2700005453079,412.0,0,0,0,April,42.32,26.36,0,464.20881886517753,0
North America,Canada,-,Brand,2018-04-12,666.4700028467925,389.0,0,0,0,April,42.32,26.36,0,415.1264006389756,0
North America,Canada,-,Brand,2018-04-13,636.420004427433,347.0,0,0,0,April,42.32,26.36,0,396.40905757814585,0
North America,Canada,-,Brand,2018-04-14,12.379999905824661,8.0,0,0,1,April,42.32,26.36,0,7.711171964025001,0
North America,Canada,-,Brand,2018-04-15,11.170000072568655,7.0,0,0,1,April,42.32,26.36,0,6.95749531930316,0
North America,Canada,-,Brand,2018-04-16,864.0600203815848,268.0,0,0,0,April,42.32,26.36,0,538.1999559843708,0
North America,Canada,-,Brand,2018-04-17,1008.5899779871102,437.0,0,0,0,April,42.32,26.36,0,628.2238142660733,0
North America,Canada,-,Brand,2018-04-18,1118.8899892847985,401.0,0,0,0,April,42.32,26.36,0,696.926751359813,0
North America,Canada,-,Brand,2018-04-19,899.9000062309206,425.0,0,0,0,April,42.32,26.36,0,560.5237278886358,0
North America,Canada,-,Brand,2018-04-20,640.9699980542065,320.0,0,0,0,April,42.32,26.36,0,399.2431273324405,0
North America,Canada,-,Brand,2018-04-21,0.0,9.0,0,0,1,April,42.32,26.36,0,445.4302317643156,0
North America,Canada,-,Brand,2018-04-22,0.0,8.0,0,0,1,April,42.32,26.36,0,445.4302317643156,0
North America,Canada,-,Brand,2018-04-23,726.5199995897713,404.0,0,0,0,April,42.32,26.36,0,452.5299430337044,0
North America,Canada,-,Brand,2018-04-24,829.560011897236,398.0,0,0,0,April,42.32,26.36,0,516.7108202649135,0
North America,Canada,-,Brand,2018-04-25,768.9800107069311,474.0,0,0,0,April,42.32,26.36,0,478.977152226718,0
North America,Canada,-,Brand,2018-04-26,808.2799859195948,406.0,0,0,0,April,42.32,26.36,0,503.4560592826209,0
North America,Canada,-,Brand,2018-04-27,769.9499973393979,329.0,0,0,0,April,42.32,26.36,0,479.5813310459955,0
North America,Canada,-,Brand,2018-04-28,0.05000000074505806,41.0,0,0,1,April,42.32,26.36,0,0.031143667760863192,0
North America,Canada,-,Brand,2018-04-29,0.11999999731779099,7.0,0,0,1,April,42.32,26.36,0,0.07474479984161082,0
North America,Canada,-,Brand,2018-04-30,916.7699979599565,504.0,0,0,0,April,42.32,26.36,0,571.0315960828085,0
North America,Canada,-,Brand,2018-05-01,975.6400069538503,493.0,0,0,0,May,42.32,26.36,0,607.7001555601014,0
North America,Canada,-,Brand,2018-05-02,853.979994662106,419.0,0,0,0,May,42.32,26.36,0,531.9213766373609,0
North America,Canada,-,Brand,2018-05-03,813.9299939796326,408.0,0,0,0,May,42.32,26.36,0,506.9752987075405,0
North America,Canada,-,Brand,2018-05-04,942.4499952867627,347.0,0,0,0,May,42.32,26.36,0,587.0269819413768,0
North America,Canada,-,Brand,2018-05-05,0.15000000223517418,6.0,0,0,1,May,42.32,26.36,0,0.09343100328258959,0
North America,Canada,-,Brand,2018-05-06,0.0,11.0,0,0,1,May,42.32,26.36,0,445.4302317643156,0
North America,Canada,-,Brand,2018-05-07,1246.6700042523441,481.0,0,0,0,May,42.32,26.36,0,776.5175168263655,0
North America,Canada,-,Brand,2018-05-08,1161.0099994968623,413.0,0,0,0,May,42.32,26.36,0,723.1621830514483,0
North America,Canada,-,Brand,2018-05-09,973.0499935913831,461.0,0,0,0,May,42.32,26.36,0,606.0869052710033,0
North America,Canada,-,Brand,2018-05-10,975.9700019191948,42.0,0,0,0,May,42.32,26.36,0,607.9057006283075,0
North America,Canada,-,Brand,2018-05-11,872.6399835236372,341.0,0,0,0,May,42.32,26.36,0,543.5441863346662,0
North America,Canada,-,Brand,2018-05-12,0.15000000223517418,77.0,0,0,1,May,42.32,26.36,0,0.09343100328258959,0
North America,Canada,-,Brand,2018-05-13,0.0,29.0,0,0,1,May,42.32,26.36,0,445.4302317643156,0
North America,Canada,-,Brand,2018-05-14,1018.8099949024615,470.0,0,0,0,May,42.32,26.36,0,634.589590397658,0
North America,Canada,-,Brand,2018-05-15,933.2600067500023,418.0,0,0,0,May,42.32,26.36,0,581.3027830323738,0
North America,Canada,-,Brand,2018-05-16,735.6300050020218,416.0,0,0,0,May,42.32,26.36,0,458.2043225863254,0
North America,Canada,-,Brand,2018-05-17,697.9500079005957,425.0,0,0,0,May,42.32,26.36,0,434.73445671691167,0
North America,Canada,-,Brand,2018-05-18,551.189998185262,346.0,0,0,0,May,42.32,26.36,0,343.3215584159618,0
North America,Canada,-,Brand,2018-05-19,123.24999934062362,62.0,0,0,1,May,42.32,26.36,0,76.76913947587047,0
North America,Canada,-,Brand,2018-05-20,92.79999937862158,12.0,0,0,1,May,42.32,26.36,0,57.80264611579548,0
North America,Canada,-,Brand,2018-05-21,238.150000680238,46.0,0,0,0,May,42.32,26.36,0,148.3372877582957,0
North America,Canada,-,Brand,2018-05-22,990.4400021024047,418.0,0,0,0,May,42.32,26.36,0,616.9186780581141,0
North America,Canada,-,Brand,2018-05-23,1101.0099976751953,409.0,0,0,0,May,42.32,26.36,0,685.7897811606367,0
North America,Canada,-,Brand,2018-05-24,935.6200027689337,406.0,0,0,0,May,42.32,26.36,0,582.7727616490806,0
North America,Canada,-,Brand,2018-05-25,990.8600035849961,414.0,0,0,0,May,42.32,26.36,0,617.1802857868737,0
North America,Canada,-,Brand,2018-05-26,3.000000014901161,77.0,0,0,1,May,42.32,26.36,0,1.8686200470887193,0
North America,Canada,-,Brand,2018-05-27,3.060000017285347,12.0,0,0,1,May,42.32,26.36,0,1.905992449329909,0
North America,Canada,-,Brand,2018-05-28,981.5500182602551,395.0,0,0,0,May,42.32,26.36,0,611.3813440770398,0
North America,Canada,-,Brand,2018-05-29,1243.3300218116494,562.0,0,0,0,May,42.32,26.36,0,774.4371307881635,0
North America,Canada,-,Brand,2018-05-30,1099.2999841440474,607.0,0,0,0,May,42.32,26.36,0,684.7246593108953,0
North America,Canada,-,Brand,2018-05-31,753.450005866587,442.0,0,0,0,May,42.32,26.36,0,469.3039261494148,0
North America,Canada,-,Brand,2018-06-01,776.9699976090342,363.0,0,0,0,June,42.32,26.36,0,483.9539021024135,0
North America,Canada,-,Brand,2018-06-02,7.290000040084124,48.0,0,0,1,June,42.32,26.36,0,4.540746716838788,0
North America,Canada,-,Brand,2018-06-03,1.9800000190734863,45.0,0,0,1,June,42.32,26.36,0,1.2332892368331072,0
North America,Canada,-,Brand,2018-06-04,1162.8899920843542,485.0,0,0,0,June,42.32,26.36,0,724.3331803247537,0
North America,Canada,-,Brand,2018-06-05,1326.1100115962324,494.0,0,0,0,June,42.32,26.36,0,825.998580001812,0
North America,Canada,-,Brand,2018-06-06,974.9399842172861,381.0,0,0,0,June,42.32,26.36,0,607.2641300559467,0
North America,Canada,-,Brand,2018-06-07,1072.4100072756414,521.0,0,0,0,June,42.32,26.36,0,667.9756094467369,0
North America,Canada,-,Brand,2018-06-08,979.6299972273412,399.0,0,0,0,June,42.32,26.36,0,610.1854141520017,0
North America,Canada,-,Brand,2018-06-09,3.8699999637901783,342.0,0,0,1,June,42.32,26.36,0,2.4105198262171337,0
North America,Canada,-,Brand,2018-06-10,2.1000000219792128,29.0,0,0,1,June,42.32,26.36,0,1.3080340401552941,0
North America,Canada,-,Brand,2018-06-11,1027.0699984654782,453.0,0,0,0,June,42.32,26.36,0,639.7345264543952,0
North America,Canada,-,Brand,2018-06-12,1069.380008438602,521.0,0,0,0,June,42.32,26.36,0,666.0883039329289,0
North America,Canada,-,Brand,2018-06-13,1023.2699958272281,446.0,0,0,0,June,42.32,26.36,0,637.3676060965438,0
North America,Canada,-,Brand,2018-06-14,1155.620002541691,354.0,0,0,0,June,42.32,26.36,0,719.8048976133974,0
North America,Canada,-,Brand,2018-06-15,891.1299963928755,352.0,0,0,0,June,42.32,26.36,0,555.0611225169233,0
North America,Canada,-,Brand,2018-06-16,5.159999921917915,32.0,0,0,1,June,42.32,26.36,0,3.214026416393106,0
North America,Canada,-,Brand,2018-06-17,3.650000035762787,5.0,0,0,1,June,42.32,26.36,0,2.273487734941093,0
North America,Canada,-,Brand,2018-06-18,1279.6300150696186,346.0,0,0,0,June,42.32,26.36,0,797.047429046199,0
North America,Canada,-,Brand,2018-06-19,1521.4399995580313,425.0,0,0,0,June,42.32,26.36,0,947.6644231651633,0
North America,Canada,-,Brand,2018-06-20,885.0899993982165,430.0,0,0,0,June,42.32,26.36,0,551.2989693794184,0
North America,Canada,-,Brand,2018-06-21,951.5800012499099,479.0,0,0,0,June,42.32,26.36,0,592.7138193040554,0
North America,Canada,-,Brand,2018-06-22,665.9000041652473,228.0,0,0,0,June,42.32,26.36,0,414.7713636530226,0
North America,Canada,-,Brand,2018-06-23,6.180000185966492,33.0,0,0,1,June,42.32,26.36,0,3.8493573937163683,0
North America,Canada,-,Brand,2018-06-24,2.9899999499320984,10.0,0,0,1,June,42.32,26.36,0,1.8623912731618646,0
North America,Canada,-,Brand,2018-06-25,901.4499878287314,258.0,0,0,0,June,42.32,26.36,0,561.489170112603,0
North America,Canada,-,Brand,2018-06-26,1013.0899925716218,283.0,0,0,0,June,42.32,26.36,0,631.0267534070877,0
North America,Canada,-,Brand,2018-06-27,899.1400065887719,348.0,0,0,0,June,42.32,26.36,0,560.0503443686207,0
North America,Canada,-,Brand,2018-06-28,1002.6299968771635,281.0,0,0,0,June,42.32,26.36,0,624.5115008904071,0
North America,Canada,-,Brand,2018-06-29,841.3500146102161,190.0,0,0,0,June,42.32,26.36,0,524.0544987033387,0
North America,Canada,-,Brand,2018-06-30,6.679999828338623,2.0,0,0,1,June,42.32,26.36,0,4.160793843927365,0
North America,Canada,-,Brand,2018-07-01,2.3499999791383743,30.0,0,0,1,July,42.32,26.36,0,1.4637523499548097,0
North America,Canada,-,Brand,2018-07-02,298.91999491676694,50.0,0,0,0,July,42.32,26.36,0,186.18929740089737,0
North America,Canada,-,Brand,2018-07-03,1137.9700102619831,340.0,0,0,0,July,42.32,26.36,0,708.8111878663959,0
North America,Canada,-,Brand,2018-07-04,1000.8399880919607,242.0,0,0,0,July,42.32,26.36,0,623.3965521291135,0
North America,Canada,-,Brand,2018-07-05,1226.3100164830685,219.0,0,0,0,July,42.32,26.36,0,763.8358231213064,0
North America,Canada,-,Brand,2018-07-06,1127.5799861680716,239.0,0,0,0,July,42.32,26.36,0,702.3395187946684,0
North America,Canada,-,Brand,2018-07-07,8.609999928623438,43.0,0,0,1,July,42.32,26.36,0,5.362939464048058,0
North America,Canada,-,Brand,2018-07-08,1.3400000426918268,56.0,0,0,1,July,42.32,26.36,0,0.8346503101454763,0
North America,Canada,-,Brand,2018-07-09,1240.9700015466663,527.0,0,0,0,July,42.32,26.36,0,772.9671370692373,0
North America,Canada,-,Brand,2018-07-10,1023.549990799278,403.0,0,0,0,July,42.32,26.36,0,637.5420075016297,0
North America,Canada,-,Brand,2018-07-11,943.4700136184691,364.0,0,0,0,July,42.32,26.36,0,587.6623241725625,0
North America,Canada,-,Brand,2018-07-12,772.4600159954279,423.0,0,0,0,July,42.32,26.36,0,481.144754764638,0
North America,Canada,-,Brand,2018-07-13,1045.4300025608395,383.0,0,0,0,July,42.32,26.36,0,651.1704836366665,0
North America,Canada,-,Brand,2018-07-14,7.699999982491136,66.0,0,0,1,July,42.32,26.36,0,4.796124752799298,0
North America,Canada,-,Brand,2018-07-15,4.350000083446503,17.0,0,0,1,July,42.32,26.36,0,2.709499106797018,0
North America,Canada,-,Brand,2018-07-16,1748.7599849235273,352.0,0,0,0,July,42.32,26.36,0,1089.2559830478303,0
North America,Canada,-,Brand,2018-07-17,2542.970010137185,493.0,0,0,0,July,42.32,26.36,0,1583.9482388283602,0
North America,Canada,-,Brand,2018-07-18,2041.060018872842,444.0,0,0,0,July,42.32,26.36,0,1271.321883210967,0
North America,Canada,-,Brand,2018-07-19,1839.229992330075,425.0,0,0,0,July,42.32,26.36,0,1145.6073392679768,0
North America,Canada,-,Brand,2018-07-20,2109.280022170395,375.0,0,0,0,July,42.32,26.36,0,1313.81430492466,0
North America,Canada,-,Brand,2018-07-21,6.06000005081296,8.0,0,0,1,July,42.32,26.36,0,3.7746125080205486,0
North America,Canada,-,Brand,2018-07-22,10.22000004351139,13.0,0,0,1,July,42.32,26.36,0,6.365765622565223,0
North America,Canada,-,Brand,2018-07-23,1372.2400105614215,417.0,0,0,0,July,42.32,26.36,0,854.731726805271,0
North America,Canada,-,Brand,2018-07-24,1437.9800195693972,418.0,0,0,0,July,42.32,26.36,0,895.6794261779138,0
North America,Canada,-,Brand,2018-07-25,1268.629976758733,456.0,0,0,0,July,42.32,26.36,0,790.1957983780765,0
North America,Canada,-,Brand,2018-07-26,1328.4999812357125,425.0,0,0,0,July,42.32,26.36,0,827.4872283878399,0
North America,Canada,-,Brand,2018-07-27,1271.9400004334748,329.0,0,0,0,July,42.32,26.36,0,792.2575238994896,0
North America,Canada,-,Brand,2018-07-28,5.560000028461218,17.0,0,0,1,July,42.32,26.36,0,3.4631758211303802,0
North America,Canada,-,Brand,2018-07-29,1.570000022649765,19.0,0,0,1,July,42.32,26.36,0,0.9779111672270275,0
North America,Canada,-,Brand,2018-07-30,1470.5400059707467,442.0,0,0,0,July,42.32,26.36,0,915.9601738513442,0
North America,Canada,-,Brand,2018-07-31,1444.3599729575217,401.0,0,0,0,July,42.32,26.36,0,899.6533290916888,0
North America,Canada,-,Brand,2018-08-01,1620.2899848185484,409.0,0,0,0,August,42.32,26.36,0,1009.2354442300788,0
North America,Canada,-,Brand,2018-08-02,1392.8799807876346,342.0,0,0,0,August,42.32,26.36,0,867.5878141200863,0
North America,Canada,-,Brand,2018-08-03,1366.1800232026728,369.0,0,0,0,August,42.32,26.36,0,850.957122202799,0
North America,Canada,-,Brand,2018-08-04,10.78999987244606,18.0,0,0,1,August,42.32,26.36,0,6.720803323196553,0
North America,Canada,-,Brand,2018-08-05,5.650000095367432,4.0,0,0,1,August,42.32,26.36,0,3.519234463938693,0
North America,Canada,-,Brand,2018-08-06,753.1399971265346,137.0,0,0,0,August,42.32,26.36,0,469.11082996822904,0
North America,Canada,-,Brand,2018-08-07,1289.3900055810807,441.0,0,0,0,August,42.32,26.36,0,803.1266669923743,0
North America,Canada,-,Brand,2018-08-08,1423.3000350184736,433.0,0,0,0,August,42.32,26.36,0,886.5356550823951,0
North America,Canada,-,Brand,2018-08-09,1134.49999066256,358.0,0,0,0,August,42.32,26.36,0,706.6498051480407,0
North America,Canada,-,Brand,2018-08-10,1157.7900045998397,410.0,0,0,0,August,42.32,26.36,0,721.1565340560438,0
North America,Canada,-,Brand,2018-08-11,7.81000005081296,112.0,0,0,1,August,42.32,26.36,0,4.864640863408072,0
North America,Canada,-,Brand,2018-08-12,5.150000020861626,4.0,0,0,1,August,42.32,26.36,0,3.2077977445631487,0
North America,Canada,-,Brand,2018-08-13,1806.9899708386513,416.0,0,0,0,August,42.32,26.36,0,1125.525889208574,0
North America,Canada,-,Brand,2018-08-14,1949.680027747527,503.0,0,0,0,August,42.32,26.36,0,1214.4037223871646,0
North America,Canada,-,Brand,2018-08-15,1774.339994225652,489.0,0,0,0,August,42.32,26.36,0,1105.1890890309116,0
North America,Canada,-,Brand,2018-08-16,1351.059983227402,454.0,0,0,0,August,42.32,26.36,0,841.5392523127201,0
North America,Canada,-,Brand,2018-08-17,1134.4499862194061,408.0,0,0,0,August,42.32,26.36,0,706.6186587132217,0
North America,Canada,-,Brand,2018-08-18,8.21999991685152,76.0,0,0,1,August,42.32,26.36,0,5.120018851800711,0
North America,Canada,-,Brand,2018-08-19,9.610000014305115,24.0,0,0,1,August,42.32,26.36,0,5.985812863352619,0
North America,Canada,-,Brand,2018-08-20,1544.9399652965362,419.0,0,0,0,August,42.32,26.36,0,962.3019254540807,0
North America,Canada,-,Brand,2018-08-21,1336.799985649064,385.0,0,0,0,August,42.32,26.36,0,832.6570799080653,0
North America,Canada,-,Brand,2018-08-22,1206.3299741204826,515.0,0,0,0,August,42.32,26.36,0,751.3907872829849,0
North America,Canada,-,Brand,2018-08-23,1070.4500097166745,427.0,0,0,0,August,42.32,26.36,0,666.7547792091574,0
North America,Canada,-,Brand,2018-08-24,1101.9200108181687,379.0,0,0,0,August,42.32,26.36,0,686.3566040918461,0
North America,Canada,-,Brand,2018-08-25,2.6999999806284904,11.0,0,0,1,August,42.32,26.36,0,1.6817580219604682,0
North America,Canada,-,Brand,2018-08-26,4.670000076293945,15.0,0,0,1,August,42.32,26.36,0,2.9088185730413136,0
North America,Canada,-,Brand,2018-08-27,1471.9799658730628,450.0,0,0,0,August,42.32,26.36,0,916.8570864937132,0
North America,Canada,-,Brand,2018-08-28,1340.979979885742,436.0,0,0,0,August,42.32,26.36,0,835.2606869042571,0
North America,Canada,-,Brand,2018-08-29,1471.3300317563112,410.0,0,0,0,August,42.32,26.36,0,916.4522598557742,0
North America,Canada,-,Brand,2018-08-30,1122.6300086602566,422.0,0,0,0,August,42.32,26.36,0,699.2563097420691,0
North America,Canada,-,Brand,2018-08-31,1101.9599838126449,354.0,0,0,0,August,42.32,26.36,0,686.3815022046625,0
North America,Canada,-,Brand,2018-09-01,3.8600000627338886,7.0,0,0,1,September,42.32,26.36,0,2.4042911543871766,0
North America,Canada,-,Brand,2018-09-02,2.2899999916553497,7.0,0,0,1,September,42.32,26.36,0,1.4263799569951563,0
North America,Canada,-,Brand,2018-09-03,625.5699886549264,38.0,0,0,0,September,42.32,26.36,0,389.65087195046925,0
North America,Canada,-,Brand,2018-09-04,1849.2400175910443,375.0,0,0,0,September,42.32,26.36,0,1151.8423171951779,0
North America,Canada,-,Brand,2018-09-05,2272.9900142010306,500.0,0,0,0,September,42.32,26.36,0,1415.7848954238932,0
North America,Canada,-,Brand,2018-09-06,1820.9900114629418,472.0,0,0,0,September,42.32,26.36,0,1134.2461413554618,0
North America,Canada,-,Brand,2018-09-07,1990.65000694804,473.0,0,0,0,September,42.32,26.36,0,1239.9228304147055,0
North America,Canada,-,Brand,2018-09-08,1.8200000002980232,92.0,0,0,1,September,42.32,26.36,0,1.1336294897886552,0
North America,Canada,-,Brand,2018-09-09,1.64000004529953,4.0,0,0,1,September,42.32,26.36,0,1.0215123155504635,0
North America,Canada,-,Brand,2018-09-10,2718.210002852604,430.0,0,0,0,September,42.32,26.36,0,1693.1005594327655,0
North America,Canada,-,Brand,2018-09-11,2542.899996008724,510.0,0,0,0,September,42.32,26.36,0,1583.9046288939026,0
North America,Canada,-,Brand,2018-09-12,2316.2399503383795,507.0,0,0,0,September,42.32,26.36,0,1442.7241278572703,0
North America,Canada,-,Brand,2018-09-13,2341.1399725265815,584.0,0,0,0,September,42.32,26.36,0,1458.2336879915097,0
North America,Canada,-,Brand,2018-09-14,2705.0500449985266,504.0,0,0,0,September,42.32,26.36,0,1684.9035724518233,0
North America,Canada,-,Brand,2018-09-15,5.750000026077032,19.0,0,0,1,September,42.32,26.36,0,3.581521755373123,0
North America,Canada,-,Brand,2018-09-16,6.299999922513962,10.0,0,0,1,September,42.32,26.36,0,3.9241020311310972,0
North America,Canada,-,Brand,2018-09-17,2720.8399819359183,466.0,0,0,0,September,42.32,26.36,0,1694.7387033041307,0
North America,Canada,-,Brand,2018-09-18,2674.7799816709003,555.0,0,0,0,September,42.32,26.36,0,1666.0491568252583,0
North America,Canada,-,Brand,2018-09-19,2701.5199727565046,562.0,0,0,0,September,42.32,26.36,0,1682.7047845430402,0
North America,Canada,-,Brand,2018-09-20,1887.0900160875178,556.0,0,0,0,September,42.32,26.36,0,1175.4180724023386,0
North America,Canada,-,Brand,2018-09-21,1805.2899957410991,420.0,0,0,0,September,42.32,26.36,0,1124.467020031554,0
North America,Canada,-,Brand,2018-09-22,14.910000294446945,17.0,0,0,1,September,42.32,26.36,0,9.287041771304855,0
North America,Canada,-,Brand,2018-09-23,6.389999885112047,26.0,0,0,1,September,42.32,26.36,0,3.9801606089686565,0
North America,Canada,-,Brand,2018-09-24,2268.8200071174647,512.0,0,0,0,September,42.32,26.36,0,1413.187509159177,0
North America,Canada,-,Brand,2018-09-25,1753.749964965507,538.0,0,0,0,September,42.32,26.36,0,1092.3641086127307,0
North America,Canada,-,Brand,2018-09-26,2399.220015350729,527.0,0,0,0,September,42.32,26.36,0,1494.410198597477,0
