,market,account_type,funnel,periods_for_acc_cal,changepoint_prior_scale,seasonality_prior_scale,holidays_prior_scale,seasonality_mode,input_mode,weekday_or_weekend,include_holiday,covid_year_exclude,covid_year_dummy,anomaly_2021,generic_cost_split,competitor_cost_split,new_confirmed,dec_2022,power,growth,MAPE,period_AE
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,additive,multiplicative,na,False,na,na,additive,na,na,na,na,logistic,81.17,81.62
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,additive,multiplicative,na,False,na,na,additive,multiplicative,na,na,na,linear,43.26,43.69
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,additive,multiplicative,na,False,na,na,additive,additive,na,na,na,logistic,80.65,81.10000000000001
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,additive,multiplicative,na,False,na,na,multiplicative,na,na,na,na,linear,41.54,41.94
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,additive,multiplicative,na,False,na,na,additive,multiplicative,na,na,na,logistic,79.09,79.51
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,additive,multiplicative,na,False,na,na,multiplicative,additive,na,na,na,linear,43.44,43.86
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,additive,multiplicative,na,False,na,na,multiplicative,na,na,na,na,logistic,72.66,73.35000000000001
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,additive,multiplicative,na,False,na,na,multiplicative,multiplicative,na,na,na,linear,41.58,41.959999999999994
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,additive,multiplicative,na,False,na,na,multiplicative,additive,na,na,na,logistic,78.99,79.4
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,additive,multiplicative,default,False,na,na,na,na,na,na,na,linear,42.3,42.67
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,additive,multiplicative,na,False,na,na,multiplicative,multiplicative,na,na,na,logistic,72.73,73.42
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,additive,multiplicative,default,False,na,na,na,additive,na,na,na,linear,43.08,43.5
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,additive,multiplicative,default,False,na,na,na,na,na,na,na,logistic,71.39,72.09
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,additive,multiplicative,default,False,na,na,na,multiplicative,na,na,na,linear,41.43,41.82
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,additive,multiplicative,default,False,na,na,na,additive,na,na,na,logistic,80.54,81.0
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,additive,multiplicative,default,False,na,na,additive,na,na,na,na,linear,43.08,43.5
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,additive,multiplicative,default,False,na,na,na,multiplicative,na,na,na,logistic,73.12,73.82
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,additive,multiplicative,default,False,na,na,additive,additive,na,na,na,linear,43.39,43.81
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,additive,multiplicative,default,False,na,na,additive,na,na,na,na,logistic,80.54,81.0
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,additive,multiplicative,default,False,na,na,additive,multiplicative,na,na,na,linear,43.8,44.21
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,additive,multiplicative,default,False,na,na,additive,additive,na,na,na,logistic,81.21,81.67
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,additive,multiplicative,default,False,na,na,multiplicative,na,na,na,na,linear,41.43,41.82
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,additive,multiplicative,default,False,na,na,additive,multiplicative,na,na,na,logistic,79.49,79.89
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,additive,multiplicative,default,False,na,na,multiplicative,additive,na,na,na,linear,42.85,43.269999999999996
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,additive,multiplicative,default,False,na,na,multiplicative,na,na,na,na,logistic,73.12,73.82
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,additive,multiplicative,default,False,na,na,multiplicative,additive,na,na,na,logistic,79.65,80.06
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,additive,multiplicative,default,False,na,na,multiplicative,multiplicative,na,na,na,linear,42.63,43.0
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,na,na,False,na,na,na,na,na,na,na,linear,42.06,42.41
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,additive,multiplicative,default,False,na,na,multiplicative,multiplicative,na,na,na,logistic,73.62,74.31
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,na,na,False,na,na,na,additive,na,na,na,linear,43.23,43.6
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,na,na,False,na,na,na,multiplicative,na,na,na,linear,42.09,42.42
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,na,na,False,na,na,na,na,na,na,na,logistic,78.94,78.92
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,na,na,False,na,na,na,additive,na,na,na,logistic,76.85,76.89
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,na,na,False,na,na,additive,na,na,na,na,linear,43.23,43.6
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,na,na,False,na,na,na,multiplicative,na,na,na,logistic,85.69,85.55
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,na,na,False,na,na,additive,additive,na,na,na,linear,42.98,43.35
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,na,na,False,na,na,additive,na,na,na,na,logistic,76.85,76.89
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,na,na,False,na,na,additive,multiplicative,na,na,na,linear,42.33,42.69
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,na,na,False,na,na,additive,additive,na,na,na,logistic,77.24,77.25999999999999
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,na,na,False,na,na,multiplicative,na,na,na,na,linear,42.09,42.42
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,na,na,False,na,na,additive,multiplicative,na,na,na,logistic,81.35,81.2
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,na,na,False,na,na,multiplicative,additive,na,na,na,linear,42.26,42.620000000000005
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,na,na,False,na,na,multiplicative,na,na,na,na,logistic,85.69,85.55
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,na,na,False,na,na,multiplicative,multiplicative,na,na,na,linear,41.38,41.71
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,na,na,False,na,na,multiplicative,additive,na,na,na,logistic,81.33,81.15
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,na,default,False,na,na,na,na,na,na,na,linear,41.26,41.6
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,na,na,False,na,na,multiplicative,multiplicative,na,na,na,logistic,86.34,86.22
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,na,default,False,na,na,na,additive,na,na,na,linear,43.28,43.63
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,na,default,False,na,na,na,na,na,na,na,logistic,78.4,78.43
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,na,default,False,na,na,na,additive,na,na,na,logistic,76.78,76.8
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,na,default,False,na,na,na,multiplicative,na,na,na,linear,41.71,42.04
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,na,default,False,na,na,additive,na,na,na,na,linear,43.28,43.63
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,na,default,False,na,na,na,multiplicative,na,na,na,logistic,85.19,85.09
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,na,default,False,na,na,additive,additive,na,na,na,linear,42.8,43.16
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,na,default,False,na,na,additive,na,na,na,na,logistic,76.78,76.8
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,na,default,False,na,na,additive,multiplicative,na,na,na,linear,42.73,43.059999999999995
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,na,default,False,na,na,additive,additive,na,na,na,logistic,77.68,77.7
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,na,default,False,na,na,multiplicative,na,na,na,na,linear,41.71,42.04
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,na,default,False,na,na,additive,multiplicative,na,na,na,logistic,82.11,81.89999999999999
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,na,default,False,na,na,multiplicative,additive,na,na,na,linear,43.1,43.44
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,na,default,False,na,na,multiplicative,na,na,na,na,logistic,85.19,85.09
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,na,default,False,na,na,multiplicative,multiplicative,na,na,na,linear,41.32,41.64
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,additive,na,False,na,na,na,na,na,na,na,linear,42.19,42.54
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,na,default,False,na,na,multiplicative,additive,na,na,na,logistic,81.24,81.07
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,na,default,False,na,na,multiplicative,multiplicative,na,na,na,logistic,87.16,87.03
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,additive,na,False,na,na,na,additive,na,na,na,linear,43.26,43.7
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,additive,na,False,na,na,na,na,na,na,na,logistic,79.88,79.86999999999999
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,additive,na,False,na,na,na,multiplicative,na,na,na,linear,41.6,41.94
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,additive,na,False,na,na,na,additive,na,na,na,logistic,75.5,75.4
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,additive,na,False,na,na,additive,na,na,na,na,linear,43.26,43.7
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,additive,na,False,na,na,additive,additive,na,na,na,linear,42.75,43.2
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,additive,na,False,na,na,na,multiplicative,na,na,na,logistic,86.18,86.02
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,additive,na,False,na,na,additive,na,na,na,na,logistic,75.5,75.4
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,additive,na,False,na,na,additive,multiplicative,na,na,na,linear,43.11,43.53
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,additive,na,False,na,na,additive,additive,na,na,na,logistic,75.25,75.17
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,additive,na,False,na,na,multiplicative,na,na,na,na,linear,41.6,41.94
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,additive,na,False,na,na,multiplicative,additive,na,na,na,linear,43.21,43.63
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,additive,na,False,na,na,additive,multiplicative,na,na,na,logistic,80.03,79.71000000000001
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,additive,na,False,na,na,multiplicative,na,na,na,na,logistic,86.18,86.02
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,additive,na,False,na,na,multiplicative,multiplicative,na,na,na,linear,41.68,42.0
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,additive,na,False,na,na,multiplicative,additive,na,na,na,logistic,79.15,78.85
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,additive,default,False,na,na,na,na,na,na,na,linear,41.56,41.91
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,additive,na,False,na,na,multiplicative,multiplicative,na,na,na,logistic,87.33,87.2
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,additive,default,False,na,na,na,additive,na,na,na,linear,42.67,43.1
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,additive,default,False,na,na,na,na,na,na,na,logistic,80.73,80.69
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,additive,default,False,na,na,na,multiplicative,na,na,na,linear,41.49,41.82
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,additive,default,False,na,na,additive,na,na,na,na,linear,42.67,43.1
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,additive,default,False,na,na,na,additive,na,na,na,logistic,75.7,75.59
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,additive,default,False,na,na,na,multiplicative,na,na,na,logistic,81.86,81.49
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,additive,default,False,na,na,additive,additive,na,na,na,linear,43.31,43.74
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,additive,default,False,na,na,additive,na,na,na,na,logistic,75.7,75.59
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,additive,default,False,na,na,additive,multiplicative,na,na,na,linear,42.81,43.22
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,additive,default,False,na,na,additive,additive,na,na,na,logistic,75.42,75.31
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,additive,default,False,na,na,multiplicative,na,na,na,na,linear,41.49,41.82
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,additive,default,False,na,na,additive,multiplicative,na,na,na,logistic,80.01,79.69000000000001
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,additive,default,False,na,na,multiplicative,additive,na,na,na,linear,42.51,42.93
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,additive,default,False,na,na,multiplicative,na,na,na,na,logistic,81.86,81.49
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,additive,default,False,na,na,multiplicative,multiplicative,na,na,na,linear,41.26,41.589999999999996
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,additive,default,False,na,na,multiplicative,additive,na,na,na,logistic,79.69,79.38
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,multiplicative,na,False,na,na,na,na,na,na,na,linear,42.33,42.67
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,additive,default,False,na,na,multiplicative,multiplicative,na,na,na,logistic,86.99,86.85000000000001
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,multiplicative,na,False,na,na,na,additive,na,na,na,linear,43.56,43.919999999999995
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,multiplicative,na,False,na,na,na,na,na,na,na,logistic,79.86,79.85
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,multiplicative,na,False,na,na,na,multiplicative,na,na,na,linear,41.48,41.81
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,multiplicative,na,False,na,na,na,additive,na,na,na,logistic,76.99,77.01
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,multiplicative,na,False,na,na,na,multiplicative,na,na,na,logistic,85.52,85.37
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,multiplicative,na,False,na,na,additive,na,na,na,na,linear,43.56,43.919999999999995
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,multiplicative,na,False,na,na,additive,additive,na,na,na,linear,43.27,43.63
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,multiplicative,na,False,na,na,additive,multiplicative,na,na,na,linear,42.15,42.51
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,multiplicative,na,False,na,na,additive,na,na,na,na,logistic,76.99,77.01
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,multiplicative,na,False,na,na,additive,additive,na,na,na,logistic,77.35,77.38000000000001
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,multiplicative,na,False,na,na,multiplicative,na,na,na,na,linear,41.48,41.81
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,multiplicative,na,False,na,na,additive,multiplicative,na,na,na,logistic,81.46,81.28
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,multiplicative,na,False,na,na,multiplicative,additive,na,na,na,linear,42.21,42.559999999999995
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,multiplicative,na,False,na,na,multiplicative,na,na,na,na,logistic,85.52,85.37
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,multiplicative,na,False,na,na,multiplicative,multiplicative,na,na,na,linear,41.71,42.03
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,multiplicative,na,False,na,na,multiplicative,additive,na,na,na,logistic,81.26,81.10000000000001
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,multiplicative,default,False,na,na,na,na,na,na,na,linear,42.56,42.89
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,multiplicative,na,False,na,na,multiplicative,multiplicative,na,na,na,logistic,87.41,87.21
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,multiplicative,default,False,na,na,na,additive,na,na,na,linear,43.03,43.38
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,multiplicative,default,False,na,na,na,na,na,na,na,logistic,79.27,79.27
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,multiplicative,default,False,na,na,na,multiplicative,na,na,na,linear,41.64,41.959999999999994
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,multiplicative,default,False,na,na,na,additive,na,na,na,logistic,76.61,76.64
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,multiplicative,default,False,na,na,additive,na,na,na,na,linear,43.03,43.38
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,multiplicative,default,False,na,na,na,multiplicative,na,na,na,logistic,84.13,84.04
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,multiplicative,default,False,na,na,additive,additive,na,na,na,linear,43.97,44.32
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,multiplicative,default,False,na,na,additive,na,na,na,na,logistic,76.61,76.64
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,multiplicative,default,False,na,na,additive,multiplicative,na,na,na,linear,42.91,43.25
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,multiplicative,default,False,na,na,additive,additive,na,na,na,logistic,77.38,77.39
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,multiplicative,default,False,na,na,multiplicative,na,na,na,na,linear,41.64,41.959999999999994
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,multiplicative,default,False,na,na,additive,multiplicative,na,na,na,logistic,81.26,81.10000000000001
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,multiplicative,default,False,na,na,multiplicative,additive,na,na,na,linear,42.22,42.57
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,multiplicative,default,False,na,na,multiplicative,na,na,na,na,logistic,84.13,84.04
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,multiplicative,default,False,na,na,multiplicative,multiplicative,na,na,na,linear,41.56,41.88
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,na,na,False,na,na,na,na,na,na,na,linear,49.09,49.71
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,multiplicative,default,False,na,na,multiplicative,additive,na,na,na,logistic,81.96,81.75
0,SM,-,-,183,0.05,0.1,0.1,multiplicative,multiplicative,multiplicative,default,False,na,na,multiplicative,multiplicative,na,na,na,logistic,86.57,86.38
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,na,na,False,na,na,na,additive,na,na,na,linear,49.1,49.72
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,na,na,False,na,na,na,na,na,na,na,logistic,62.07,63.31
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,na,na,False,na,na,na,multiplicative,na,na,na,linear,49.23,49.85
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,na,na,False,na,na,additive,na,na,na,na,linear,49.1,49.72
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,na,na,False,na,na,na,additive,na,na,na,logistic,65.72,66.9
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,na,na,False,na,na,na,multiplicative,na,na,na,logistic,62.08,63.31
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,na,na,False,na,na,additive,additive,na,na,na,linear,49.07,49.69
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,na,na,False,na,na,additive,na,na,na,na,logistic,65.72,66.9
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,na,na,False,na,na,additive,multiplicative,na,na,na,linear,49.04,49.66
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,na,na,False,na,na,additive,additive,na,na,na,logistic,67.37,68.51
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,na,na,False,na,na,multiplicative,na,na,na,na,linear,49.23,49.85
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,na,na,False,na,na,additive,multiplicative,na,na,na,logistic,64.98,66.17
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,na,na,False,na,na,multiplicative,additive,na,na,na,linear,49.05,49.669999999999995
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,na,na,False,na,na,multiplicative,na,na,na,na,logistic,62.08,63.31
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,na,na,False,na,na,multiplicative,multiplicative,na,na,na,linear,49.79,50.39
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,na,na,False,na,na,multiplicative,additive,na,na,na,logistic,65.58,66.75999999999999
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,na,default,False,na,na,na,na,na,na,na,linear,49.02,49.64
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,na,na,False,na,na,multiplicative,multiplicative,na,na,na,logistic,62.05,63.29
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,na,default,False,na,na,na,additive,na,na,na,linear,49.69,50.29
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,na,default,False,na,na,na,multiplicative,na,na,na,linear,49.94,50.54
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,na,default,False,na,na,na,na,na,na,na,logistic,61.47,62.71
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,na,default,False,na,na,na,additive,na,na,na,logistic,65.7,66.88
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,na,default,False,na,na,additive,na,na,na,na,linear,49.69,50.29
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,na,default,False,na,na,additive,additive,na,na,na,linear,49.27,49.89
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,na,default,False,na,na,na,multiplicative,na,na,na,logistic,62.24,63.470000000000006
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,na,default,False,na,na,additive,na,na,na,na,logistic,65.7,66.88
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,na,default,False,na,na,additive,multiplicative,na,na,na,linear,49.35,49.96
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,na,default,False,na,na,additive,additive,na,na,na,logistic,66.53,67.67
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,na,default,False,na,na,multiplicative,na,na,na,na,linear,49.94,50.54
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,na,default,False,na,na,additive,multiplicative,na,na,na,logistic,65.33,66.51
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,na,default,False,na,na,multiplicative,additive,na,na,na,linear,49.33,49.94
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,na,default,False,na,na,multiplicative,na,na,na,na,logistic,62.24,63.470000000000006
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,na,default,False,na,na,multiplicative,multiplicative,na,na,na,linear,49.81,50.41
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,na,default,False,na,na,multiplicative,additive,na,na,na,logistic,65.26,66.44
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,additive,na,False,na,na,na,na,na,na,na,linear,49.5,50.11
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,additive,na,False,na,na,na,additive,na,na,na,linear,49.17,49.79
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,na,default,False,na,na,multiplicative,multiplicative,na,na,na,logistic,62.23,63.470000000000006
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,additive,na,False,na,na,na,na,na,na,na,logistic,64.3,65.52
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,additive,na,False,na,na,na,multiplicative,na,na,na,linear,48.82,49.45
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,additive,na,False,na,na,na,additive,na,na,na,logistic,66.04,67.21000000000001
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,additive,na,False,na,na,additive,na,na,na,na,linear,49.17,49.79
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,additive,na,False,na,na,additive,additive,na,na,na,linear,49.48,50.09
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,additive,na,False,na,na,na,multiplicative,na,na,na,logistic,63.83,65.05
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,additive,na,False,na,na,additive,na,na,na,na,logistic,66.04,67.21000000000001
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,additive,na,False,na,na,additive,multiplicative,na,na,na,linear,49.45,50.05
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,additive,na,False,na,na,multiplicative,na,na,na,na,linear,48.82,49.45
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,additive,na,False,na,na,additive,additive,na,na,na,logistic,67.13,68.27
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,additive,na,False,na,na,additive,multiplicative,na,na,na,logistic,66.38,67.55
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,additive,na,False,na,na,multiplicative,additive,na,na,na,linear,49.51,50.129999999999995
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,additive,na,False,na,na,multiplicative,na,na,na,na,logistic,63.83,65.05
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,additive,na,False,na,na,multiplicative,multiplicative,na,na,na,linear,48.99,49.6
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,additive,na,False,na,na,multiplicative,additive,na,na,na,logistic,66.58,67.74
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,additive,default,False,na,na,na,na,na,na,na,linear,48.79,49.4
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,additive,na,False,na,na,multiplicative,multiplicative,na,na,na,logistic,63.67,64.88000000000001
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,additive,default,False,na,na,na,additive,na,na,na,linear,49.05,49.669999999999995
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,additive,default,False,na,na,na,na,na,na,na,logistic,63.75,64.97
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,additive,default,False,na,na,na,multiplicative,na,na,na,linear,49.8,50.4
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,additive,default,False,na,na,na,additive,na,na,na,logistic,66.03,67.2
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,additive,default,False,na,na,additive,na,na,na,na,linear,49.05,49.669999999999995
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,additive,default,False,na,na,na,multiplicative,na,na,na,logistic,63.91,65.13
0,SM,-,-,183,0.05,0.1,0.01,additive,additive,additive,default,False,na,na,additive,additive,na,na,na,linear,49.78,50.38
