,ds,region,market,account_type,funnel,Identifier,X,new_funnel,generic_cost,competitor_cost,generic_cost_split,competitor_cost_split,Weekend,Month,Year,Mexico_-_Brand_Apr_2024,Mexico_-_Brand_Aug_2024,Mexico_-_Brand_Dec_2024,Mexico_-_Brand_Feb_2024,Mexico_-_Brand_Jan_2024,Mexico_-_Brand_Jul_2024,Mexico_-_Brand_Jun_2024,Mexico_-_Brand_Mar_2024,Mexico_-_Brand_May_2024,Mexico_-_Brand_Nov_2024,Mexico_-_Brand_Oct_2024,Mexico_-_Brand_Sep_2024,Mexico_-_Non_Brand_Apr_2024,Mexico_-_Non_Brand_Aug_2024,Mexico_-_Non_Brand_Dec_2024,Mexico_-_Non_Brand_Feb_2024,Mexico_-_Non_Brand_Jan_2024,Mexico_-_Non_Brand_Jul_2024,Mexico_-_Non_Brand_Jun_2024,Mexico_-_Non_Brand_Mar_2024,Mexico_-_Non_Brand_May_2024,Mexico_-_Non_Brand_Nov_2024,Mexico_-_Non_Brand_Oct_2024,Mexico_-_Non_Brand_Sep_2024,AOV,ROAS
80,2024-03-21,LATAM,Mexico,-,Brand,L,1158.76,0,0.0,0.0,0.5,0.5,1,Mar,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1158.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
81,2024-03-22,LATAM,Mexico,-,Brand,L,1121.7799999999997,0,0.0,0.0,0.5,0.5,1,Mar,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.7799999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
82,2024-03-23,LATAM,Mexico,-,Brand,L,109.03999999999999,0,0.0,0.0,0.5,0.5,1,Mar,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.03999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
83,2024-03-24,LATAM,Mexico,-,Brand,L,70.25999999999999,0,0.0,0.0,0.5,0.5,1,Mar,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.25999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
84,2024-03-25,LATAM,Mexico,-,Brand,L,1234.04,0,0.0,0.0,0.5,0.5,0,Mar,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1234.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
85,2024-03-26,LATAM,Mexico,-,Brand,L,1369.92,0,0.0,0.0,0.5,0.5,0,Mar,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
86,2024-03-27,LATAM,Mexico,-,Brand,L,1743.8399999999997,0,0.0,0.0,0.5,0.5,1,Mar,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1743.8399999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
87,2024-03-28,LATAM,Mexico,-,Brand,L,1417.6,0,0.0,0.0,0.5,0.5,1,Mar,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
88,2024-03-29,LATAM,Mexico,-,Brand,L,1254.42,0,0.0,0.0,0.5,0.5,1,Mar,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1254.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
89,2024-03-30,LATAM,Mexico,-,Brand,L,209.1,0,0.0,0.0,0.5,0.5,1,Mar,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
90,2024-03-31,LATAM,Mexico,-,Brand,L,128.6,0,0.0,0.0,0.5,0.5,1,Mar,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
91,2024-04-01,LATAM,Mexico,-,Brand,L,1638.3400000000001,0,0.0,0.0,0.5,0.5,0,Apr,2024,1638.3400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
92,2024-04-02,LATAM,Mexico,-,Brand,L,1453.66,0,0.0,0.0,0.5,0.5,0,Apr,2024,1453.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
93,2024-04-03,LATAM,Mexico,-,Brand,L,1051.34,0,0.0,0.0,0.5,0.5,1,Apr,2024,1051.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
94,2024-04-04,LATAM,Mexico,-,Brand,L,753.1,0,0.0,0.0,0.5,0.5,1,Apr,2024,753.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
95,2024-04-05,LATAM,Mexico,-,Brand,L,235.62,0,0.0,0.0,0.5,0.5,1,Apr,2024,235.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
96,2024-04-06,LATAM,Mexico,-,Brand,L,46.300000000000004,0,0.0,0.0,0.5,0.5,1,Apr,2024,46.300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
97,2024-04-07,LATAM,Mexico,-,Brand,L,73.39999999999999,0,0.0,0.0,0.5,0.5,1,Apr,2024,73.39999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
98,2024-04-08,LATAM,Mexico,-,Brand,L,1108.74,0,0.0,0.0,0.5,0.5,0,Apr,2024,1108.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
99,2024-04-09,LATAM,Mexico,-,Brand,L,803.6600000000001,0,0.0,0.0,0.5,0.5,0,Apr,2024,803.6600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
100,2024-04-10,LATAM,Mexico,-,Brand,L,934.0000000000001,0,0.0,0.0,0.5,0.5,1,Apr,2024,934.0000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
101,2024-04-11,LATAM,Mexico,-,Brand,L,933.8799999999999,0,0.0,0.0,0.5,0.5,1,Apr,2024,933.8799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
102,2024-04-12,LATAM,Mexico,-,Brand,L,897.3599999999999,0,0.0,0.0,0.5,0.5,1,Apr,2024,897.3599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
103,2024-04-13,LATAM,Mexico,-,Brand,L,121.0,0,0.0,0.0,0.5,0.5,1,Apr,2024,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
104,2024-04-14,LATAM,Mexico,-,Brand,L,88.76,0,0.0,0.0,0.5,0.5,1,Apr,2024,88.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
105,2024-04-15,LATAM,Mexico,-,Brand,L,1016.12,0,0.0,0.0,0.5,0.5,0,Apr,2024,1016.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
106,2024-04-16,LATAM,Mexico,-,Brand,L,1079.56,0,0.0,0.0,0.5,0.5,0,Apr,2024,1079.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
107,2024-04-17,LATAM,Mexico,-,Brand,L,884.64,0,0.0,0.0,0.5,0.5,1,Apr,2024,884.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
108,2024-04-18,LATAM,Mexico,-,Brand,L,854.98,0,0.0,0.0,0.5,0.5,1,Apr,2024,854.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
109,2024-04-19,LATAM,Mexico,-,Brand,L,857.96,0,0.0,0.0,0.5,0.5,1,Apr,2024,857.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
110,2024-04-20,LATAM,Mexico,-,Brand,L,115.14000000000001,0,0.0,0.0,0.5,0.5,1,Apr,2024,115.14000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
111,2024-04-21,LATAM,Mexico,-,Brand,L,60.78,0,0.0,0.0,0.5,0.5,1,Apr,2024,60.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
112,2024-04-22,LATAM,Mexico,-,Brand,L,992.0,0,0.0,0.0,0.5,0.5,0,Apr,2024,992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
113,2024-04-23,LATAM,Mexico,-,Brand,L,977.2199999999999,0,0.0,0.0,0.5,0.5,0,Apr,2024,977.2199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
114,2024-04-24,LATAM,Mexico,-,Brand,L,930.6800000000001,0,0.0,0.0,0.5,0.5,1,Apr,2024,930.6800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
115,2024-04-25,LATAM,Mexico,-,Brand,L,1022.6799999999998,0,0.0,0.0,0.5,0.5,1,Apr,2024,1022.6799999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
116,2024-04-26,LATAM,Mexico,-,Brand,L,807.2200000000001,0,0.0,0.0,0.5,0.5,1,Apr,2024,807.2200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
117,2024-04-27,LATAM,Mexico,-,Brand,L,51.02,0,0.0,0.0,0.5,0.5,1,Apr,2024,51.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
118,2024-04-28,LATAM,Mexico,-,Brand,L,26.2,0,0.0,0.0,0.5,0.5,1,Apr,2024,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
119,2024-04-29,LATAM,Mexico,-,Brand,L,128.29999999999998,0,0.0,0.0,0.5,0.5,0,Apr,2024,128.29999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
120,2024-04-30,LATAM,Mexico,-,Brand,L,553.22,0,0.0,0.0,0.5,0.5,0,Apr,2024,553.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
121,2024-05-01,LATAM,Mexico,-,Brand,L,570.36,0,0.0,0.0,0.5,0.5,1,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
122,2024-05-02,LATAM,Mexico,-,Brand,L,768.54,0,0.0,0.0,0.5,0.5,1,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
123,2024-05-03,LATAM,Mexico,-,Brand,L,845.0400000000001,0,0.0,0.0,0.5,0.5,1,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.0400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
124,2024-05-04,LATAM,Mexico,-,Brand,L,143.73999999999998,0,0.0,0.0,0.5,0.5,1,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.73999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
125,2024-05-05,LATAM,Mexico,-,Brand,L,67.46000000000001,0,0.0,0.0,0.5,0.5,1,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.46000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
126,2024-05-06,LATAM,Mexico,-,Brand,L,1059.5400000000002,0,0.0,0.0,0.5,0.5,0,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059.5400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
127,2024-05-07,LATAM,Mexico,-,Brand,L,1490.06,0,0.0,0.0,0.5,0.5,0,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1490.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
128,2024-05-08,LATAM,Mexico,-,Brand,L,808.4200000000001,0,0.0,0.0,0.5,0.5,1,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,808.4200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
129,2024-05-09,LATAM,Mexico,-,Brand,L,729.96,0,0.0,0.0,0.5,0.5,1,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
130,2024-05-10,LATAM,Mexico,-,Brand,L,636.52,0,0.0,0.0,0.5,0.5,1,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
131,2024-05-11,LATAM,Mexico,-,Brand,L,60.82,0,0.0,0.0,0.5,0.5,1,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
132,2024-05-12,LATAM,Mexico,-,Brand,L,42.800000000000004,0,0.0,0.0,0.5,0.5,1,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
133,2024-05-13,LATAM,Mexico,-,Brand,L,751.94,0,0.0,0.0,0.5,0.5,0,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
134,2024-05-14,LATAM,Mexico,-,Brand,L,868.4600000000002,0,0.0,0.0,0.5,0.5,0,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.4600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
135,2024-05-15,LATAM,Mexico,-,Brand,L,763.58,0,0.0,0.0,0.5,0.5,1,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
136,2024-05-16,LATAM,Mexico,-,Brand,L,551.04,0,0.0,0.0,0.5,0.5,1,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
137,2024-05-17,LATAM,Mexico,-,Brand,L,446.96000000000004,0,0.0,0.0,0.5,0.5,1,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.96000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
138,2024-05-18,LATAM,Mexico,-,Brand,L,70.02,0,0.0,0.0,0.5,0.5,1,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
139,2024-05-19,LATAM,Mexico,-,Brand,L,27.080000000000002,0,0.0,0.0,0.5,0.5,1,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.080000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
140,2024-05-20,LATAM,Mexico,-,Brand,L,506.5599999999999,0,0.0,0.0,0.5,0.5,0,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.5599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
141,2024-05-21,LATAM,Mexico,-,Brand,L,438.21999999999997,0,0.0,0.0,0.5,0.5,0,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.21999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
142,2024-05-22,LATAM,Mexico,-,Brand,L,471.11999999999995,0,0.0,0.0,0.5,0.5,1,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.11999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
143,2024-05-23,LATAM,Mexico,-,Brand,L,319.5,0,0.0,0.0,0.5,0.5,1,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
144,2024-05-24,LATAM,Mexico,-,Brand,L,308.78,0,0.0,0.0,0.5,0.5,1,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
145,2024-05-25,LATAM,Mexico,-,Brand,L,60.699999999999996,0,0.0,0.0,0.5,0.5,1,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.699999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
146,2024-05-26,LATAM,Mexico,-,Brand,L,21.84,0,0.0,0.0,0.5,0.5,1,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
147,2024-05-27,LATAM,Mexico,-,Brand,L,372.97999999999996,0,0.0,0.0,0.5,0.5,0,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.97999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
148,2024-05-28,LATAM,Mexico,-,Brand,L,602.4000000000001,0,0.0,0.0,0.5,0.5,0,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.4000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
149,2024-05-29,LATAM,Mexico,-,Brand,L,656.74,0,0.0,0.0,0.5,0.5,1,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
150,2024-05-30,LATAM,Mexico,-,Brand,L,507.42,0,0.0,0.0,0.5,0.5,1,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
151,2024-05-31,LATAM,Mexico,-,Brand,L,587.04,0,0.0,0.0,0.5,0.5,1,May,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
152,2024-06-01,LATAM,Mexico,-,Brand,L,113.24000000000001,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,113.24000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
153,2024-06-02,LATAM,Mexico,-,Brand,L,42.66,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,42.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
154,2024-06-03,LATAM,Mexico,-,Brand,L,800.6399999999999,0,0.0,0.0,0.5,0.5,0,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,800.6399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
155,2024-06-04,LATAM,Mexico,-,Brand,L,897.1000000000001,0,0.0,0.0,0.5,0.5,0,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,897.1000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
156,2024-06-05,LATAM,Mexico,-,Brand,L,836.8399999999999,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,836.8399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
157,2024-06-06,LATAM,Mexico,-,Brand,L,1246.96,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,1246.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
158,2024-06-07,LATAM,Mexico,-,Brand,L,423.3,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,423.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
159,2024-06-08,LATAM,Mexico,-,Brand,L,63.980000000000004,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,63.980000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
160,2024-06-09,LATAM,Mexico,-,Brand,L,33.36,0,0.0,0.0,0.5,0.5,1,Jun,2024,0.0,0.0,0.0,0.0,0.0,0.0,33.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,20.69
