,market,account_type,funnel,periods_for_acc_cal,changepoint_prior_scale,seasonality_prior_scale,holidays_prior_scale,seasonality_mode,input_mode,weekday_or_weekend,include_holiday,covid_year_exclude,covid_year_dummy,anomaly_2021,generic_cost_split,competitor_cost_split,new_confirmed,power,growth,MAPE,period_AE
0,Mexico,-,Brand,183,0.05,0.01,0.01,multiplicative,na,multiplicative,default,na,na,na,na,na,na,na,logistic,34.19,13.96
0,Mexico,-,Brand,183,0.05,0.01,0.1,additive,na,na,default,na,na,na,na,na,na,na,linear,8.49,5.08
0,Mexico,-,Brand,183,0.05,0.01,0.01,multiplicative,na,multiplicative,customized,na,na,na,na,na,na,na,logistic,34.19,13.96
0,Mexico,-,Brand,183,0.05,0.01,0.1,additive,na,na,na,na,na,na,na,na,na,na,logistic,42.15,40.36
0,Mexico,-,Brand,183,0.05,0.01,0.1,additive,na,na,customized,na,na,na,na,na,na,na,linear,8.49,5.08
0,Mexico,-,Brand,183,0.05,0.01,0.1,additive,na,na,default,na,na,na,na,na,na,na,logistic,42.15,40.36
0,Mexico,-,Brand,183,0.05,0.01,0.1,additive,na,additive,na,na,na,na,na,na,na,na,linear,8.23,4.31
0,Mexico,-,Brand,183,0.05,0.01,0.1,additive,na,na,customized,na,na,na,na,na,na,na,logistic,42.15,40.36
0,Mexico,-,Brand,183,0.05,0.01,0.1,additive,na,additive,default,na,na,na,na,na,na,na,linear,8.23,4.31
0,Mexico,-,Brand,183,0.05,0.01,0.1,additive,na,additive,na,na,na,na,na,na,na,na,logistic,40.57,38.41
0,Mexico,-,Brand,183,0.05,0.01,0.1,additive,na,additive,customized,na,na,na,na,na,na,na,linear,8.23,4.31
0,Mexico,-,Brand,183,0.05,0.01,0.1,additive,na,additive,default,na,na,na,na,na,na,na,logistic,40.57,38.41
0,Mexico,-,Brand,183,0.05,0.01,0.1,additive,na,multiplicative,na,na,na,na,na,na,na,na,linear,10.1,0.13
0,Mexico,-,Brand,183,0.05,0.01,0.1,additive,na,additive,customized,na,na,na,na,na,na,na,logistic,40.57,38.41
0,Mexico,-,Brand,183,0.05,0.01,0.1,additive,na,multiplicative,default,na,na,na,na,na,na,na,linear,10.1,0.13
0,Mexico,-,Brand,183,0.05,0.01,0.1,additive,na,multiplicative,customized,na,na,na,na,na,na,na,linear,10.1,0.13
0,Mexico,-,Brand,183,0.05,0.01,0.1,additive,na,multiplicative,na,na,na,na,na,na,na,na,logistic,42.9,43.04
0,Mexico,-,Brand,183,0.05,0.01,0.1,additive,na,multiplicative,default,na,na,na,na,na,na,na,logistic,42.9,43.04
0,Mexico,-,Brand,183,0.05,0.01,0.1,multiplicative,na,na,na,na,na,na,na,na,na,na,linear,21.92,18.970000000000002
