,ds,region,market,account_type,funnel,Identifier,X,y,anomaly_2021,covid_year_dummy,Covid_Year_Dummy,weekday_or_weekend,Nov_Dec_2018,Jul_Dec_2019,Month of Ds,new_funnel,generic_cost,competitor_cost,generic_cost_split,competitor_cost_split,Weekend,new_confirmed,floor,AOV,ROAS,cap
1676,2022-03-13,LATAM,Mexico,-,Brand,L,43.95,64.0,0.0,0.0,0.0,2.0,0.0,0.0,MarchMarch,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,14.931453201970447
1677,2022-03-14,LATAM,Mexico,-,Brand,L,700.9200000000001,245.0,0.0,0.0,0.0,0.0,0.0,0.0,MarchMarch,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,238.12865024630548
1678,2022-03-15,LATAM,Mexico,-,Brand,L,618.63,191.0,0.0,0.0,0.0,0.0,0.0,0.0,MarchMarch,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,210.17166995073893
1679,2022-03-16,LATAM,Mexico,-,Brand,L,671.3599999999999,207.0,0.0,0.0,0.0,0.0,0.0,0.0,MarchMarch,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,228.08601642036123
1680,2022-03-17,LATAM,Mexico,-,Brand,L,644.8399999999998,201.0,0.0,0.0,0.0,0.0,0.0,0.0,MarchMarch,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,219.07618390804595
1681,2022-03-18,LATAM,Mexico,-,Brand,L,587.01,246.0,0.0,0.0,0.0,0.0,0.0,0.0,MarchMarch,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,199.42917733990149
1682,2022-03-19,LATAM,Mexico,-,Brand,L,73.95,3.0,0.0,0.0,0.0,2.0,0.0,0.0,MarchMarch,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,25.12357142857143
1683,2022-03-20,LATAM,Mexico,-,Brand,L,35.73,16.0,0.0,0.0,0.0,2.0,0.0,0.0,MarchMarch,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,12.138812807881774
1684,2022-03-21,LATAM,Mexico,-,Brand,L,244.08999999999997,77.0,0.0,0.0,0.0,0.0,0.0,0.0,MarchMarch,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,82.92647126436782
1685,2022-03-22,LATAM,Mexico,-,Brand,L,715.43,199.0,0.0,0.0,0.0,0.0,0.0,0.0,MarchMarch,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,243.0582380952381
1686,2022-03-23,LATAM,Mexico,-,Brand,L,585.18,162.0,0.0,0.0,0.0,0.0,0.0,0.0,MarchMarch,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,198.80745812807882
1687,2022-03-24,LATAM,Mexico,-,Brand,L,491.28000000000003,182.0,0.0,0.0,0.0,0.0,0.0,0.0,MarchMarch,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,166.90612807881774
1688,2022-03-25,LATAM,Mexico,-,Brand,L,435.92999999999995,115.0,0.0,0.0,0.0,0.0,0.0,0.0,MarchMarch,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,148.1016699507389
1689,2022-03-26,LATAM,Mexico,-,Brand,L,64.77,9.0,0.0,0.0,0.0,2.0,0.0,0.0,MarchMarch,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,22.00478325123153
1690,2022-03-27,LATAM,Mexico,-,Brand,L,42.91,3.0,0.0,0.0,0.0,2.0,0.0,0.0,MarchMarch,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,14.57812643678161
1691,2022-03-28,LATAM,Mexico,-,Brand,L,581.6599999999999,168.0,0.0,0.0,0.0,0.0,0.0,0.0,MarchMarch,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,197.61158292282425
1692,2022-03-29,LATAM,Mexico,-,Brand,L,648.0099999999999,170.0,0.0,0.0,0.0,0.0,0.0,0.0,MarchMarch,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,220.15315106732345
1693,2022-03-30,LATAM,Mexico,-,Brand,L,704.0400000000001,218.0,0.0,0.0,0.0,0.0,0.0,0.0,MarchMarch,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,239.18863054187196
1694,2022-03-31,LATAM,Mexico,-,Brand,L,636.69,187.0,0.0,0.0,0.0,0.0,0.0,0.0,MarchMarch,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,216.30732512315274
1695,2022-04-01,LATAM,Mexico,-,Brand,L,982.19,119.0,0.0,0.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,333.6865533661741
1696,2022-04-02,LATAM,Mexico,-,Brand,L,229.25,11.0,0.0,0.0,0.0,2.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,77.88477011494253
1697,2022-04-03,LATAM,Mexico,-,Brand,L,137.57,8.0,0.0,0.0,0.0,2.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,46.73765681444992
1698,2022-04-04,LATAM,Mexico,-,Brand,L,1061.09,144.0,0.0,0.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,360.49182430213466
1699,2022-04-05,LATAM,Mexico,-,Brand,L,741.9300000000001,152.0,0.0,0.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,252.06127586206898
1700,2022-04-06,LATAM,Mexico,-,Brand,L,964.6800000000001,188.0,0.0,0.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,327.73775369458133
1701,2022-04-07,LATAM,Mexico,-,Brand,L,1211.6399999999999,169.0,0.0,0.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,411.63927093596055
1702,2022-04-08,LATAM,Mexico,-,Brand,L,975.2600000000002,176.0,0.0,0.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,331.33217405582934
1703,2022-04-09,LATAM,Mexico,-,Brand,L,263.95,3.0,0.0,0.0,0.0,2.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,89.67365353037768
1704,2022-04-10,LATAM,Mexico,-,Brand,L,143.1,6.0,0.0,0.0,0.0,2.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,48.6164039408867
1705,2022-04-11,LATAM,Mexico,-,Brand,L,833.0600000000001,239.0,0.0,0.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,283.0215336617406
1706,2022-04-12,LATAM,Mexico,-,Brand,L,510.62999999999994,169.0,0.0,0.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,173.48004433497536
1707,2022-04-13,LATAM,Mexico,-,Brand,L,670.9699999999999,158.0,0.0,0.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,227.95351888341543
1708,2022-04-14,LATAM,Mexico,-,Brand,L,376.21999999999997,64.0,0.0,0.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,127.81595730706076
1709,2022-04-15,LATAM,Mexico,-,Brand,L,202.51999999999998,26.0,0.0,0.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,68.80359277504105
1710,2022-04-16,LATAM,Mexico,-,Brand,L,83.71999999999998,15.0,0.0,0.0,0.0,2.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,28.442804597701144
1711,2022-04-17,LATAM,Mexico,-,Brand,L,48.459999999999994,10.0,0.0,0.0,0.0,2.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,16.46366830870279
1712,2022-04-18,LATAM,Mexico,-,Brand,L,778.3400000000001,195.0,0.0,0.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,264.43111001642046
1713,2022-04-19,LATAM,Mexico,-,Brand,L,682.46,219.0,0.0,0.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,231.85710016420364
1714,2022-04-20,LATAM,Mexico,-,Brand,L,687.9499999999999,295.0,0.0,0.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,233.72225779967158
1715,2022-04-21,LATAM,Mexico,-,Brand,L,602.87,234.0,0.0,0.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,204.81741050903122
1716,2022-04-22,LATAM,Mexico,-,Brand,L,415.66999999999996,172.0,0.0,0.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,141.21859277504103
1717,2022-04-23,LATAM,Mexico,-,Brand,L,106.94999999999999,27.0,0.0,0.0,0.0,2.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,36.33490147783251
1718,2022-04-24,LATAM,Mexico,-,Brand,L,47.29,56.0,0.0,0.0,0.0,2.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,16.066175697865354
1719,2022-04-25,LATAM,Mexico,-,Brand,L,605.3299999999999,188.0,0.0,0.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,205.65316420361248
1720,2022-04-26,LATAM,Mexico,-,Brand,L,529.0899999999999,203.0,0.0,0.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,179.75159441707717
1721,2022-04-27,LATAM,Mexico,-,Brand,L,542.8,228.0,0.0,0.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,184.40939244663383
1722,2022-04-28,LATAM,Mexico,-,Brand,L,535.18,197.0,0.0,0.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,181.8205944170772
1723,2022-04-29,LATAM,Mexico,-,Brand,L,438.54999999999995,151.0,0.0,0.0,0.0,0.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,148.9917816091954
1724,2022-04-30,LATAM,Mexico,-,Brand,L,92.97999999999999,9.0,0.0,0.0,0.0,2.0,0.0,0.0,AprilApril,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,31.58877175697865
1725,2022-05-01,LATAM,Mexico,-,Brand,L,66.07,8.0,0.0,0.0,0.0,2.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,22.44644170771757
1726,2022-05-02,LATAM,Mexico,-,Brand,L,550.35,330.0,0.0,0.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,186.9744088669951
1727,2022-05-03,LATAM,Mexico,-,Brand,L,520.7500000000001,167.0,0.0,0.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,176.91818555008214
1728,2022-05-04,LATAM,Mexico,-,Brand,L,541.76,145.0,0.0,0.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,184.056065681445
1729,2022-05-05,LATAM,Mexico,-,Brand,L,443.17999999999995,163.0,0.0,0.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,150.56476518883414
1730,2022-05-06,LATAM,Mexico,-,Brand,L,452.85999999999996,160.0,0.0,0.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,153.85342200328407
1731,2022-05-07,LATAM,Mexico,-,Brand,L,103.91000000000001,36.0,0.0,0.0,0.0,2.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,35.30210016420362
1732,2022-05-08,LATAM,Mexico,-,Brand,L,44.410000000000004,7.0,0.0,0.0,0.0,2.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,15.087732348111661
1733,2022-05-09,LATAM,Mexico,-,Brand,L,685.6500000000001,117.0,0.0,0.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,232.94086206896554
1734,2022-05-10,LATAM,Mexico,-,Brand,L,473.45000000000005,141.0,0.0,0.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,160.84861247947458
1735,2022-05-11,LATAM,Mexico,-,Brand,L,577.4799999999999,202.0,0.0,0.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,196.19148111658455
1736,2022-05-12,LATAM,Mexico,-,Brand,L,476.0900000000001,217.0,0.0,0.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,161.74551888341549
1737,2022-05-13,LATAM,Mexico,-,Brand,L,541.37,156.0,0.0,0.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,183.9235681444992
1738,2022-05-14,LATAM,Mexico,-,Brand,L,105.15,4.0,0.0,0.0,0.0,2.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,35.723374384236465
1739,2022-05-15,LATAM,Mexico,-,Brand,L,52.510000000000005,8.0,0.0,0.0,0.0,2.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,17.83960426929393
1740,2022-05-16,LATAM,Mexico,-,Brand,L,676.74,206.0,0.0,0.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,229.91380295566506
1741,2022-05-17,LATAM,Mexico,-,Brand,L,492.90999999999997,179.0,0.0,0.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,167.4598998357964
1742,2022-05-18,LATAM,Mexico,-,Brand,L,437.02,252.0,0.0,0.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,148.47198357963876
1743,2022-05-19,LATAM,Mexico,-,Brand,L,458.45,244.0,0.0,0.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,155.75255336617406
1744,2022-05-20,LATAM,Mexico,-,Brand,L,548.64,152.0,0.0,0.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,186.39345812807883
1745,2022-05-21,LATAM,Mexico,-,Brand,L,93.54,13.0,0.0,0.0,0.0,2.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,31.779024630541876
1746,2022-05-22,LATAM,Mexico,-,Brand,L,59.78,4.0,0.0,0.0,0.0,2.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,20.309494252873566
1747,2022-05-23,LATAM,Mexico,-,Brand,L,627.76,247.0,0.0,0.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,213.27347126436783
1748,2022-05-24,LATAM,Mexico,-,Brand,L,535.2,220.0,0.0,0.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,181.82738916256162
1749,2022-05-25,LATAM,Mexico,-,Brand,L,925.7300000000001,232.0,0.0,0.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,314.50498686371105
1750,2022-05-26,LATAM,Mexico,-,Brand,L,434.00000000000006,207.0,0.0,0.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,147.44597701149428
1751,2022-05-27,LATAM,Mexico,-,Brand,L,494.3299999999999,198.0,0.0,0.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,167.94232676518882
1752,2022-05-28,LATAM,Mexico,-,Brand,L,106.66,42.0,0.0,0.0,0.0,2.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,36.236377668308705
1753,2022-05-29,LATAM,Mexico,-,Brand,L,55.13000000000001,35.0,0.0,0.0,0.0,2.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,18.729715927750412
1754,2022-05-30,LATAM,Mexico,-,Brand,L,785.33,187.0,0.0,0.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,266.8058735632184
1755,2022-05-31,LATAM,Mexico,-,Brand,L,1179.9099999999999,266.0,0.0,0.0,0.0,0.0,0.0,0.0,MayMay,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,400.85940722495894
1756,2022-06-01,LATAM,Mexico,-,Brand,L,459.71,236.0,0.0,0.0,0.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,156.1806223316913
1757,2022-06-02,LATAM,Mexico,-,Brand,L,417.90999999999997,207.0,0.0,0.0,0.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,141.97960426929393
1758,2022-06-03,LATAM,Mexico,-,Brand,L,426.5799999999999,140.0,0.0,0.0,0.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,144.9251264367816
1759,2022-06-04,LATAM,Mexico,-,Brand,L,87.23,7.0,0.0,0.0,0.0,2.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,29.63528243021347
1760,2022-06-05,LATAM,Mexico,-,Brand,L,53.42,5.0,0.0,0.0,0.0,2.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,18.148765188834155
1761,2022-06-06,LATAM,Mexico,-,Brand,L,785.2499999999999,210.0,0.0,0.0,0.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,266.7786945812808
1762,2022-06-07,LATAM,Mexico,-,Brand,L,555.5500000000001,214.0,0.0,0.0,0.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,188.7410426929393
1763,2022-06-08,LATAM,Mexico,-,Brand,L,478.75,211.0,0.0,0.0,0.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,162.64922003284076
1764,2022-06-09,LATAM,Mexico,-,Brand,L,435.0999999999999,205.0,0.0,0.0,0.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,147.81968801313627
1765,2022-06-10,LATAM,Mexico,-,Brand,L,389.53999999999996,172.0,0.0,0.0,0.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,132.34125779967158
1766,2022-06-11,LATAM,Mexico,-,Brand,L,82.56999999999998,11.0,0.0,0.0,0.0,2.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,28.052106732348108
1767,2022-06-12,LATAM,Mexico,-,Brand,L,50.39999999999999,22.0,0.0,0.0,0.0,2.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,17.122758620689652
1768,2022-06-13,LATAM,Mexico,-,Brand,L,577.1800000000001,315.0,0.0,0.0,0.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,196.08955993431857
1769,2022-06-14,LATAM,Mexico,-,Brand,L,539.6600000000001,140.0,0.0,0.0,0.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,183.34261740558298
1770,2022-06-15,LATAM,Mexico,-,Brand,L,508.37999999999994,309.0,0.0,0.0,0.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,172.7156354679803
1771,2022-06-16,LATAM,Mexico,-,Brand,L,513.62,150.0,0.0,0.0,0.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,174.49585878489327
1772,2022-06-17,LATAM,Mexico,-,Brand,L,501.96,161.0,0.0,0.0,0.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,170.5345221674877
1773,2022-06-18,LATAM,Mexico,-,Brand,L,115.96000000000001,6.0,0.0,0.0,0.0,2.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,39.395934318555014
1774,2022-06-19,LATAM,Mexico,-,Brand,L,58.92999999999999,4.0,0.0,0.0,0.0,2.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,20.020717569786537
1775,2022-06-20,LATAM,Mexico,-,Brand,L,620.41,225.0,0.0,0.0,0.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,210.77640229885057
1776,2022-06-21,LATAM,Mexico,-,Brand,L,702.8,235.0,0.0,0.0,0.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,238.7673563218391
1777,2022-06-22,LATAM,Mexico,-,Brand,L,462.25999999999993,188.0,0.0,0.0,0.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,157.04695238095238
1778,2022-06-23,LATAM,Mexico,-,Brand,L,527.93,234.0,0.0,0.0,0.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,179.35749917898193
1779,2022-06-24,LATAM,Mexico,-,Brand,L,414.3299999999999,175.0,0.0,0.0,0.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,140.7633448275862
1780,2022-06-25,LATAM,Mexico,-,Brand,L,92.8,8.0,0.0,0.0,0.0,2.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,31.52761904761905
1781,2022-06-26,LATAM,Mexico,-,Brand,L,58.19,0.0,0.0,0.0,0.0,2.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,19.769311986863713
1782,2022-06-27,LATAM,Mexico,-,Brand,L,491.78999999999996,229.0,0.0,0.0,0.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,167.07939408866994
1783,2022-06-28,LATAM,Mexico,-,Brand,L,471.7799999999999,207.0,0.0,0.0,0.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,160.28125123152708
1784,2022-06-29,LATAM,Mexico,-,Brand,L,580.4300000000001,178.0,0.0,0.0,0.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,197.1937060755337
1785,2022-06-30,LATAM,Mexico,-,Brand,L,540.11,171.0,0.0,0.0,0.0,0.0,0.0,0.0,JuneJune,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,183.49549917898196
1786,2022-07-01,LATAM,Mexico,-,Brand,L,539.3500000000001,138.0,0.0,0.0,0.0,0.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,183.23729885057477
1787,2022-07-02,LATAM,Mexico,-,Brand,L,86.25,9.0,0.0,0.0,0.0,2.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,29.302339901477833
1788,2022-07-03,LATAM,Mexico,-,Brand,L,50.269999999999996,7.0,0.0,0.0,0.0,2.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,17.07859277504105
1789,2022-07-04,LATAM,Mexico,-,Brand,L,731.3100000000001,167.0,0.0,0.0,0.0,0.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,248.45326600985226
1790,2022-07-05,LATAM,Mexico,-,Brand,L,734.77,170.0,0.0,0.0,0.0,0.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,249.62875697865354
1791,2022-07-06,LATAM,Mexico,-,Brand,L,688.99,174.0,0.0,0.0,0.0,0.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,234.07558456486043
1792,2022-07-07,LATAM,Mexico,-,Brand,L,708.53,154.0,0.0,0.0,0.0,0.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,240.7140509031199
1793,2022-07-08,LATAM,Mexico,-,Brand,L,638.8599999999999,121.0,0.0,0.0,0.0,0.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,217.04455500821015
1794,2022-07-09,LATAM,Mexico,-,Brand,L,103.46000000000001,13.0,0.0,0.0,0.0,2.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,35.149218390804606
1795,2022-07-10,LATAM,Mexico,-,Brand,L,45.25000000000001,9.0,0.0,0.0,0.0,2.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,15.373111658456489
1796,2022-07-11,LATAM,Mexico,-,Brand,L,833.29,234.0,0.0,0.0,0.0,0.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,283.0996732348112
1797,2022-07-12,LATAM,Mexico,-,Brand,L,1012.7800000000001,183.0,0.0,0.0,0.0,0.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,344.07911658456493
1798,2022-07-13,LATAM,Mexico,-,Brand,L,1039.5700000000002,173.0,0.0,0.0,0.0,0.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,353.1806781609196
1799,2022-07-14,LATAM,Mexico,-,Brand,L,582.5500000000001,197.0,0.0,0.0,0.0,0.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,197.91394909688017
1800,2022-07-15,LATAM,Mexico,-,Brand,L,543.54,170.0,0.0,0.0,0.0,0.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,0,0,0,60.9,20.69,184.66079802955664
1801,2022-07-16,LATAM,Mexico,-,Brand,L,99.35000000000001,6.0,0.0,0.0,0.0,2.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,33.752898193760274
1802,2022-07-17,LATAM,Mexico,-,Brand,L,40.940000000000005,4.0,0.0,0.0,0.0,2.0,0.0,0.0,JulyJuly,0,0.0,0.0,0.5,0.5,1,0,0,60.9,20.69,13.908844006568147
