,market,account_type,funnel,periods_for_acc_cal,changepoint_prior_scale,seasonality_prior_scale,holidays_prior_scale,seasonality_mode,input_mode,weekday_or_weekend,include_holiday,covid_year_exclude,covid_year_dummy,anomaly_2021,generic_cost_split,competitor_cost_split,new_confirmed,dec_2022,power,growth,MAPE,period_AE
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,additive,multiplicative,multiplicative,default,False,na,na,multiplicative,na,na,na,na,logistic,518.91,346.85
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,additive,multiplicative,multiplicative,default,False,na,na,multiplicative,multiplicative,na,na,na,linear,105.93,69.01
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,na,na,False,na,na,na,na,na,na,na,linear,137.97,97.52
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,additive,multiplicative,multiplicative,default,False,na,na,multiplicative,additive,na,na,na,logistic,540.52,359.92
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,na,na,False,na,na,na,additive,na,na,na,linear,145.56,102.62
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,additive,multiplicative,multiplicative,default,False,na,na,multiplicative,multiplicative,na,na,na,logistic,465.84,316.71999999999997
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,na,na,False,na,na,na,multiplicative,na,na,na,linear,130.96,92.0
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,na,na,False,na,na,na,na,na,na,na,logistic,468.95,295.65000000000003
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,na,na,False,na,na,additive,na,na,na,na,linear,145.63,102.66999999999999
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,na,na,False,na,na,na,additive,na,na,na,logistic,506.2,326.33
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,na,na,False,na,na,additive,additive,na,na,na,linear,133.15,93.33
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,na,na,False,na,na,na,multiplicative,na,na,na,logistic,540.48,358.01
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,na,na,False,na,na,additive,multiplicative,na,na,na,linear,145.88,102.94000000000001
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,na,na,False,na,na,additive,na,na,na,na,logistic,506.2,326.33
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,na,na,False,na,na,multiplicative,na,na,na,na,linear,130.96,92.0
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,na,na,False,na,na,additive,additive,na,na,na,logistic,528.64,344.94
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,na,na,False,na,na,additive,multiplicative,na,na,na,logistic,488.55,317.22
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,na,na,False,na,na,multiplicative,additive,na,na,na,linear,145.87,102.93
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,na,na,False,na,na,multiplicative,multiplicative,na,na,na,linear,104.3,70.34
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,na,na,False,na,na,multiplicative,na,na,na,na,logistic,540.48,358.01
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,na,na,False,na,na,multiplicative,additive,na,na,na,logistic,488.55,317.22
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,na,default,False,na,na,na,na,na,na,na,linear,137.15,96.83
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,na,na,False,na,na,multiplicative,multiplicative,na,na,na,logistic,486.74,322.38
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,na,default,False,na,na,na,additive,na,na,na,linear,143.73,101.16000000000001
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,na,default,False,na,na,na,na,na,na,na,logistic,492.12,314.89
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,na,default,False,na,na,na,multiplicative,na,na,na,linear,125.39,87.48
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,na,default,False,na,na,additive,na,na,na,na,linear,143.39,100.89999999999999
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,na,default,False,na,na,na,additive,na,na,na,logistic,506.36,326.51
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,na,default,False,na,na,na,multiplicative,na,na,na,logistic,516.17,339.2
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,na,default,False,na,na,additive,additive,na,na,na,linear,132.35,92.62
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,na,default,False,na,na,additive,na,na,na,na,logistic,506.2,326.53
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,na,default,False,na,na,additive,multiplicative,na,na,na,linear,145.52,102.66
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,na,default,False,na,na,additive,additive,na,na,na,logistic,530.21,346.18
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,na,default,False,na,na,multiplicative,na,na,na,na,linear,125.4,87.48
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,na,default,False,na,na,multiplicative,additive,na,na,na,linear,145.52,102.66
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,na,default,False,na,na,additive,multiplicative,na,na,na,logistic,486.47,315.72
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,na,default,False,na,na,multiplicative,na,na,na,na,logistic,516.17,339.2
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,na,default,False,na,na,multiplicative,multiplicative,na,na,na,linear,128.49,90.03
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,na,default,False,na,na,multiplicative,additive,na,na,na,logistic,486.47,315.72
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,additive,na,False,na,na,na,na,na,na,na,linear,108.1,72.95
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,additive,na,False,na,na,na,additive,na,na,na,linear,143.26,100.42
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,na,default,False,na,na,multiplicative,multiplicative,na,na,na,logistic,486.03,321.8
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,additive,na,False,na,na,na,na,na,na,na,logistic,400.82,236.15
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,additive,na,False,na,na,na,multiplicative,na,na,na,linear,132.21,92.5
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,additive,na,False,na,na,na,additive,na,na,na,logistic,487.39,314.68
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,additive,na,False,na,na,additive,na,na,na,na,linear,143.26,100.42
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,additive,na,False,na,na,additive,additive,na,na,na,linear,136.83,95.6
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,additive,na,False,na,na,na,multiplicative,na,na,na,logistic,492.91,320.90000000000003
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,additive,na,False,na,na,additive,na,na,na,na,logistic,487.41,314.7
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,additive,na,False,na,na,additive,multiplicative,na,na,na,linear,145.73,102.34
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,additive,na,False,na,na,multiplicative,na,na,na,na,linear,132.21,92.5
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,additive,na,False,na,na,additive,additive,na,na,na,logistic,438.82,276.48
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,additive,na,False,na,na,multiplicative,additive,na,na,na,linear,145.68,102.3
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,additive,na,False,na,na,additive,multiplicative,na,na,na,logistic,446.17,286.28
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,additive,na,False,na,na,multiplicative,na,na,na,na,logistic,492.91,320.90000000000003
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,additive,na,False,na,na,multiplicative,multiplicative,na,na,na,linear,130.54,91.32000000000001
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,additive,na,False,na,na,multiplicative,additive,na,na,na,logistic,445.5,285.64
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,additive,default,False,na,na,na,na,na,na,na,linear,101.07,67.24
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,additive,na,False,na,na,multiplicative,multiplicative,na,na,na,logistic,496.86,329.87
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,additive,default,False,na,na,na,additive,na,na,na,linear,147.29,103.63
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,additive,default,False,na,na,na,na,na,na,na,logistic,403.25,238.31000000000003
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,additive,default,False,na,na,na,multiplicative,na,na,na,linear,133.14,93.26
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,additive,default,False,na,na,na,additive,na,na,na,logistic,468.16,295.52
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,additive,default,False,na,na,additive,na,na,na,na,linear,147.29,103.63
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,additive,default,False,na,na,na,multiplicative,na,na,na,logistic,472.08,305.05
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,additive,default,False,na,na,additive,additive,na,na,na,linear,137.35,96.05
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,additive,default,False,na,na,additive,multiplicative,na,na,na,linear,146.45,102.89999999999999
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,additive,default,False,na,na,additive,na,na,na,na,logistic,468.16,295.52
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,additive,default,False,na,na,additive,additive,na,na,na,logistic,440.28,274.51
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,additive,default,False,na,na,multiplicative,na,na,na,na,linear,133.14,93.27
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,additive,default,False,na,na,additive,multiplicative,na,na,na,logistic,468.5,303.7
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,additive,default,False,na,na,multiplicative,additive,na,na,na,linear,146.46,102.89999999999999
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,additive,default,False,na,na,multiplicative,na,na,na,na,logistic,472.08,305.05
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,additive,default,False,na,na,multiplicative,multiplicative,na,na,na,linear,130.71,91.49000000000001
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,multiplicative,na,False,na,na,na,na,na,na,na,linear,134.07,94.33
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,additive,default,False,na,na,multiplicative,additive,na,na,na,logistic,468.5,303.7
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,additive,default,False,na,na,multiplicative,multiplicative,na,na,na,logistic,470.66,309.71999999999997
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,multiplicative,na,False,na,na,na,additive,na,na,na,linear,146.4,103.33000000000001
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,multiplicative,na,False,na,na,na,na,na,na,na,logistic,466.95,304.42999999999995
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,multiplicative,na,False,na,na,na,multiplicative,na,na,na,linear,131.74,92.60000000000001
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,multiplicative,na,False,na,na,na,additive,na,na,na,logistic,475.16,311.22
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,multiplicative,na,False,na,na,additive,na,na,na,na,linear,146.39,103.33000000000001
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,multiplicative,na,False,na,na,na,multiplicative,na,na,na,logistic,411.4,267.24
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,multiplicative,na,False,na,na,additive,additive,na,na,na,linear,136.44,96.07
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,multiplicative,na,False,na,na,additive,multiplicative,na,na,na,linear,143.99,101.49
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,multiplicative,na,False,na,na,additive,na,na,na,na,logistic,475.16,311.2
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,multiplicative,na,False,na,na,additive,additive,na,na,na,logistic,542.61,364.33
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,multiplicative,na,False,na,na,multiplicative,na,na,na,na,linear,131.74,92.58999999999999
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,multiplicative,na,False,na,na,additive,multiplicative,na,na,na,logistic,462.26,306.76
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,multiplicative,na,False,na,na,multiplicative,additive,na,na,na,linear,143.99,101.49
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,multiplicative,na,False,na,na,multiplicative,na,na,na,na,logistic,411.4,267.24
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,multiplicative,na,False,na,na,multiplicative,multiplicative,na,na,na,linear,127.94,89.56
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,multiplicative,default,False,na,na,na,na,na,na,na,linear,137.32,96.95
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,multiplicative,na,False,na,na,multiplicative,additive,na,na,na,logistic,462.26,306.76
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,multiplicative,na,False,na,na,multiplicative,multiplicative,na,na,na,logistic,463.58,314.36
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,multiplicative,default,False,na,na,na,additive,na,na,na,linear,145.11,102.34
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,multiplicative,default,False,na,na,na,na,na,na,na,logistic,488.36,320.76
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,multiplicative,default,False,na,na,na,multiplicative,na,na,na,linear,130.63,91.69
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,multiplicative,default,False,na,na,na,additive,na,na,na,logistic,476.72,312.12
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,multiplicative,default,False,na,na,additive,na,na,na,na,linear,143.86,101.33000000000001
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,multiplicative,default,False,na,na,na,multiplicative,na,na,na,logistic,407.95,264.40000000000003
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,multiplicative,default,False,na,na,additive,additive,na,na,na,linear,138.15,97.22
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,multiplicative,default,False,na,na,additive,na,na,na,na,logistic,476.72,312.12
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,multiplicative,default,False,na,na,additive,multiplicative,na,na,na,linear,144.82,102.12
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,multiplicative,default,False,na,na,multiplicative,na,na,na,na,linear,130.63,91.69
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,multiplicative,default,False,na,na,additive,additive,na,na,na,logistic,515.99,342.51
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,multiplicative,default,False,na,na,multiplicative,additive,na,na,na,linear,144.82,102.12
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,multiplicative,default,False,na,na,additive,multiplicative,na,na,na,logistic,462.68,307.07
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,multiplicative,default,False,na,na,multiplicative,na,na,na,na,logistic,407.95,264.40000000000003
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,multiplicative,default,False,na,na,multiplicative,multiplicative,na,na,na,linear,130.25,91.4
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,na,na,False,na,na,na,na,na,na,na,linear,159.37,105.02
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,multiplicative,default,False,na,na,multiplicative,additive,na,na,na,logistic,462.68,307.07
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,na,na,False,na,na,na,additive,na,na,na,linear,165.67,110.33
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,additive,multiplicative,default,False,na,na,multiplicative,multiplicative,na,na,na,logistic,464.21,314.77
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,na,na,False,na,na,na,na,na,na,na,logistic,642.37,425.5
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,na,na,False,na,na,na,multiplicative,na,na,na,linear,163.04,107.98
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,na,na,False,na,na,additive,na,na,na,na,linear,125.44,78.73
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,na,na,False,na,na,na,additive,na,na,na,logistic,574.74,373.96
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,na,na,False,na,na,additive,additive,na,na,na,linear,166.6,110.94999999999999
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,na,na,False,na,na,na,multiplicative,na,na,na,logistic,424.48,257.59
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,na,na,False,na,na,additive,na,na,na,na,logistic,574.74,373.96
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,na,na,False,na,na,additive,multiplicative,na,na,na,linear,160.05,105.89
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,na,na,False,na,na,multiplicative,na,na,na,na,linear,163.04,107.98
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,na,na,False,na,na,additive,additive,na,na,na,logistic,503.88,314.1
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,na,na,False,na,na,multiplicative,additive,na,na,na,linear,160.05,105.88
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,na,na,False,na,na,additive,multiplicative,na,na,na,logistic,554.18,364.42
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,na,na,False,na,na,multiplicative,na,na,na,na,logistic,424.48,257.59
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,na,na,False,na,na,multiplicative,multiplicative,na,na,na,linear,167.57,111.63000000000001
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,na,na,False,na,na,multiplicative,additive,na,na,na,logistic,554.18,364.42
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,na,default,False,na,na,na,na,na,na,na,linear,162.96,107.85
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,na,default,False,na,na,na,additive,na,na,na,linear,164.18,109.16
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,na,na,False,na,na,multiplicative,multiplicative,na,na,na,logistic,637.09,428.63
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,na,default,False,na,na,na,multiplicative,na,na,na,linear,164.57,109.19000000000001
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,na,default,False,na,na,na,na,na,na,na,logistic,642.91,425.94000000000005
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,na,default,False,na,na,na,additive,na,na,na,logistic,479.46,297.12
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,na,default,False,na,na,additive,na,na,na,na,linear,164.18,109.16
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,na,default,False,na,na,additive,additive,na,na,na,linear,166.02,110.49
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,na,default,False,na,na,na,multiplicative,na,na,na,logistic,439.25,269.43
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,na,default,False,na,na,additive,na,na,na,na,logistic,479.46,297.12
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,na,default,False,na,na,additive,multiplicative,na,na,na,linear,165.91,110.50999999999999
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,na,default,False,na,na,additive,additive,na,na,na,logistic,504.5,314.56
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,na,default,False,na,na,multiplicative,na,na,na,na,linear,164.5,109.13
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,na,default,False,na,na,multiplicative,additive,na,na,na,linear,163.6,108.67999999999999
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,na,default,False,na,na,additive,multiplicative,na,na,na,logistic,541.5,354.49
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,na,default,False,na,na,multiplicative,na,na,na,na,logistic,439.25,269.43
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,na,default,False,na,na,multiplicative,multiplicative,na,na,na,linear,166.91,111.11
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,additive,na,False,na,na,na,na,na,na,na,linear,112.04,67.58999999999999
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,na,default,False,na,na,multiplicative,additive,na,na,na,logistic,541.5,354.49
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,additive,na,False,na,na,na,additive,na,na,na,linear,130.8,82.25
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,na,default,False,na,na,multiplicative,multiplicative,na,na,na,logistic,545.03,369.45
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,additive,na,False,na,na,na,multiplicative,na,na,na,linear,161.93,106.78
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,additive,na,False,na,na,na,na,na,na,na,logistic,620.93,408.05999999999995
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,additive,na,False,na,na,na,additive,na,na,na,logistic,620.89,408.24999999999994
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,additive,na,False,na,na,additive,na,na,na,na,linear,137.02,87.16000000000001
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,additive,na,False,na,na,additive,additive,na,na,na,linear,162.65,107.36000000000001
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,additive,na,False,na,na,additive,na,na,na,na,logistic,620.88,408.24999999999994
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,additive,na,False,na,na,na,multiplicative,na,na,na,logistic,588.53,388.28000000000003
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,additive,na,False,na,na,additive,multiplicative,na,na,na,linear,120.84,74.52
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,additive,na,False,na,na,additive,additive,na,na,na,logistic,604.21,395.21999999999997
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,additive,na,False,na,na,multiplicative,na,na,na,na,linear,161.93,106.78
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,additive,na,False,na,na,multiplicative,additive,na,na,na,linear,120.84,74.52
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,additive,na,False,na,na,multiplicative,multiplicative,na,na,na,linear,115.56,71.73
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,additive,na,False,na,na,additive,multiplicative,na,na,na,logistic,532.79,353.26
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,additive,na,False,na,na,multiplicative,na,na,na,na,logistic,588.53,388.28000000000003
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,additive,default,False,na,na,na,na,na,na,na,linear,126.52,79.61
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,additive,na,False,na,na,multiplicative,additive,na,na,na,logistic,525.02,348.09999999999997
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,additive,na,False,na,na,multiplicative,multiplicative,na,na,na,logistic,617.19,414.65
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,additive,default,False,na,na,na,additive,na,na,na,linear,158.47,104.16000000000001
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,additive,default,False,na,na,na,na,na,na,na,logistic,624.72,411.17999999999995
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,additive,default,False,na,na,na,multiplicative,na,na,na,linear,135.16,86.08
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,additive,default,False,na,na,additive,na,na,na,na,linear,158.51,104.19
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,additive,default,False,na,na,na,additive,na,na,na,logistic,624.6,413.2
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,additive,default,False,na,na,additive,additive,na,na,na,linear,157.73,103.11999999999999
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,additive,default,False,na,na,na,multiplicative,na,na,na,logistic,630.12,420.66999999999996
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,additive,default,False,na,na,additive,na,na,na,na,logistic,624.6,413.21000000000004
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,additive,default,False,na,na,additive,multiplicative,na,na,na,linear,119.42,73.39
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,additive,default,False,na,na,additive,additive,na,na,na,logistic,575.82,373.0
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,additive,default,False,na,na,multiplicative,na,na,na,na,linear,132.98,84.36
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,additive,default,False,na,na,additive,multiplicative,na,na,na,logistic,469.19,297.32
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,additive,default,False,na,na,multiplicative,additive,na,na,na,linear,162.46,107.28999999999999
0,Italy,-,Non_Brand,183,0.001,1.0,10.0,multiplicative,multiplicative,additive,default,False,na,na,multiplicative,multiplicative,na,na,na,linear,151.41,98.61
